ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1982,1982-12-11,6,23.290,NYG,,PHI,W 23-7,,,,,
2,1982,1982-12-19,7,23.298,NYG,@,WAS,L 14-15,,,,,
3,1982,1982-12-26,8,23.305,NYG,@,STL,L 21-24,,,,,
4,1982,1983-01-02,9,23.312,NYG,@,PHI,W 26-24,0,0,,0,1.0
5,1983,1983-09-04,1,24.192,NYG,,RAM,L 6-16,,,,,
6,1983,1983-09-11,2,24.199,NYG,@,ATL,W 16-13,,,,,
7,1983,1983-09-18,3,24.206,NYG,@,DAL,L 13-28,,,,,
8,1983,1983-09-26,4,24.214,NYG,,GNB,W 27-3,0,0,,0,1.0
9,1983,1983-10-02,5,24.220,NYG,,SDG,L 34-41,,,,,
10,1983,1983-10-09,6,24.227,NYG,,PHI,L 13-17,,,,,
11,1983,1983-10-16,7,24.234,NYG,@,KAN,L 17-38,0,0,,0,1.0
12,1983,1983-10-24,8,24.242,NYG,@,STL,T 20-20,,,,,
13,1983,1983-10-30,9,24.248,NYG,,DAL,L 20-38,,,,,
14,1983,1983-11-07,10,24.256,NYG,@,DET,L 9-15,,,,,
15,1983,1983-11-13,11,24.262,NYG,,WAS,L 17-33,,,,,
16,1983,1983-11-20,12,24.269,NYG,@,PHI,W 23-0,,,,,
17,1983,1983-11-27,13,24.276,NYG,@,RAI,L 12-27,,,,,
18,1983,1983-12-04,14,24.283,NYG,,STL,L 6-10,,,,,
19,1983,1983-12-11,15,24.290,NYG,,SEA,L 12-17,0,0,,0,1.5
20,1983,1983-12-17,16,24.296,NYG,@,WAS,L 22-31,0,0,,0,1.0
21,1984,1984-09-02,1,25.191,NYG,,PHI,W 28-27,,,,,
22,1984,1984-09-09,2,25.198,NYG,,DAL,W 28-7,,,,,
23,1984,1984-09-16,3,25.205,NYG,@,WAS,L 14-30,,,,,
24,1984,1984-09-23,4,25.212,NYG,,TAM,W 17-14,,,,,
25,1984,1984-09-30,5,25.219,NYG,@,RAM,L 12-33,,,,,
26,1984,1984-10-08,6,25.227,NYG,,SFO,L 10-31,,,,,
27,1984,1984-10-14,7,25.233,NYG,@,ATL,W 19-7,,,,,
28,1984,1984-10-21,8,25.240,NYG,@,PHI,L 10-24,0,0,,0,1.0
29,1984,1984-10-28,9,25.247,NYG,,WAS,W 37-13,,,,,
30,1984,1984-11-04,10,25.254,NYG,@,DAL,W 19-7,,,,,
31,1984,1984-11-11,11,25.261,NYG,@,TAM,L 17-20,,,,,
32,1984,1984-11-18,12,25.268,NYG,,STL,W 16-10,,,,,
