ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,22.070,SFO,@,DET,W 30-27,,,,,,
2,1984,1984-09-10,2,22.078,SFO,,WAS,W 37-31,,,,,,
3,1984,1984-09-16,3,22.084,SFO,,NOR,W 30-20,0,0,0.0,1,14,0
4,1984,1984-09-23,4,22.091,SFO,@,PHI,W 21-9,,,,,,
5,1984,1984-09-30,5,22.098,SFO,,ATL,W 14-5,,,,,,
6,1984,1984-10-08,6,22.106,SFO,@,NYG,W 31-10,,,,,,
7,1984,1984-10-14,7,22.112,SFO,,PIT,L 17-20,,,,,,
8,1984,1984-10-21,8,22.119,SFO,@,HOU,W 34-21,,,,,,
9,1984,1984-10-28,9,22.126,SFO,@,RAM,W 33-0,,,,,,
10,1984,1984-11-04,10,22.133,SFO,,CIN,W 23-17,,,,,,
11,1984,1984-11-11,11,22.140,SFO,@,CLE,W 41-7,,,,,,
12,1984,1984-11-18,12,22.147,SFO,,TAM,W 24-17,,,,,,
13,1984,1984-11-25,13,22.154,SFO,@,NOR,W 35-3,1,6,2.0,1,53,1
14,1984,1984-12-02,14,22.161,SFO,@,ATL,W 35-17,,,,,,
15,1984,1984-12-08,15,22.167,SFO,,MIN,W 51-7,0,0,0.0,1,14,0
16,1984,1984-12-14,16,22.173,SFO,,RAM,W 19-16,,,,,,
17,1985,1985-09-08,1,23.076,SFO,@,MIN,L 21-28,,,,,,
18,1985,1985-09-15,2,23.083,SFO,,ATL,W 35-16,,,,,,
19,1985,1985-09-22,3,23.090,SFO,@,RAI,W 34-10,0,0,1.0,1,33,0
20,1985,1985-09-29,4,23.097,SFO,,NOR,L 17-20,,,,,,
21,1985,1985-10-06,5,23.104,SFO,@,ATL,W 38-17,,,,,,
22,1985,1985-10-13,6,23.111,SFO,,CHI,L 10-26,,,,,,
23,1985,1985-10-20,7,23.118,SFO,@,DET,L 21-23,,,,,,
24,1985,1985-11-03,9,23.132,SFO,,PHI,W 24-13,,,,,,
25,1985,1985-11-11,10,23.140,SFO,@,DEN,L 16-17,,,,,,
26,1985,1985-11-17,11,23.146,SFO,,KAN,W 31-3,,,,,,
27,1985,1985-11-25,12,23.154,SFO,,SEA,W 19-6,0,0,1.0,0,0,0
28,1985,1985-12-01,13,23.160,SFO,@,WAS,W 35-8,,,,,,
29,1985,1985-12-09,14,23.168,SFO,,RAM,L 20-27,0,0,1.0,0,0,0
30,1985,1985-12-15,15,23.174,SFO,@,NOR,W 31-19,,,,,,
31,1985,1985-12-22,16,23.181,SFO,,DAL,W 31-16,0,0,1.0,0,0,0
32,1986,1986-10-26,8,24.124,SFO,@,GNB,W 31-17,,,,,,
33,1987,1987-11-22,10,25.151,SFO,@,TAM,W 24-10,0,0,1.0,0,0,0
34,1987,1987-11-29,11,25.158,SFO,,CLE,W 38-24,,,,,,
35,1987,1987-12-06,12,25.165,SFO,@,GNB,W 23-12,,,,,,
36,1987,1987-12-14,13,25.173,SFO,,CHI,W 41-0,0,0,0.0,1,1,0
37,1987,1987-12-20,14,25.179,SFO,,ATL,W 35-7,,,,,,
38,1987,1987-12-27,15,25.186,SFO,,RAM,W 48-0,,,,,,
