ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
28,2001,2001-10-07,4,31.090,KAN,@,DEN,L 6-20,*,25,40,62.50,283,0,4,44.1,4,28,7.08,2.58,0,0,,0,0,0,0,,0,0.0%,,0,0
29,2001,2001-10-14,5,31.097,KAN,,PIT,L 17-20,*,16,33,48.48,127,0,1,45.9,4,21,3.85,2.48,2,14,7.00,0,0,0,0,,0,0.0%,,0,0
30,2001,2001-10-21,6,31.104,KAN,@,ARI,L 16-24,*,21,44,47.73,352,1,2,63.8,1,12,8.00,6.41,3,23,7.67,0,0,0,0,,0,0.0%,,0,0
31,2001,2001-10-25,7,31.108,KAN,,IND,L 28-35,*,22,43,51.16,324,3,3,70.3,3,10,7.53,5.79,3,19,6.33,0,0,0,0,,0,0.0%,,0,0
32,2001,2001-11-04,8,31.118,KAN,@,SDG,W 25-20,*,13,25,52.00,146,0,1,53.1,2,16,5.84,4.04,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
33,2001,2001-11-11,9,31.125,KAN,@,NYJ,L 7-27,*,16,31,51.61,143,1,3,35.5,3,19,4.61,0.90,2,1,0.50,0,0,0,0,,0,0.0%,,0,0
34,2001,2001-11-25,10,31.139,KAN,,SEA,W 19-7,*,16,26,61.54,256,0,0,94.4,3,11,9.85,9.85,4,15,3.75,0,0,0,0,,0,0.0%,,0,0
35,2001,2001-11-29,11,31.143,KAN,,PHI,L 10-23,*,21,35,60.00,213,1,1,75.1,2,5,6.09,5.37,0,0,,0,0,0,0,,0,0.0%,,0,0
36,2001,2001-12-09,12,31.153,KAN,@,OAK,L 26-28,*,15,32,46.88,253,2,1,81.9,3,10,7.91,7.75,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
37,2001,2001-12-16,13,31.160,KAN,,DEN,W 26-23,*,17,21,80.95,292,1,1,114.8,5,33,13.90,12.71,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
38,2001,2001-12-23,14,31.167,KAN,,SDG,W 20-17,*,19,28,67.86,203,1,2,71.0,1,0,7.25,4.75,5,36,7.20,0,0,0,0,,0,0.0%,,0,0
39,2001,2001-12-30,15,31.174,KAN,@,JAX,W 30-26,*,26,35,74.29,294,2,2,94.2,2,21,8.40,6.97,2,2,1.00,0,0,0,0,,0,0.0%,,0,0
40,2001,2002-01-06,16,31.181,KAN,@,SEA,L 18-21,*,15,33,45.45,184,1,1,60.7,3,2,5.58,4.82,3,8,2.67,0,0,0,0,,0,0.0%,,0,0
41,2002,2002-09-08,1,32.061,KAN,@,CLE,W 40-39,*,20,29,68.97,276,1,1,96.3,0,0,9.52,8.66,2,17,8.50,0,0,0,0,,0,0.0%,,0,0
42,2002,2002-09-15,2,32.068,KAN,,JAX,L 16-23,*,16,31,51.61,199,1,2,55.7,1,3,6.42,4.16,1,14,14.00,0,0,0,0,,0,0.0%,,0,0
43,2002,2002-09-22,3,32.075,KAN,@,NWE,L 38-41,*,16,25,64.00,149,3,2,86.5,3,21,5.96,4.76,2,7,3.50,0,0,0,0,,0,0.0%,,0,0
44,2002,2002-09-29,4,32.082,KAN,,MIA,W 48-30,*,24,34,70.59,328,5,0,140.7,0,0,9.65,12.59,3,48,16.00,0,0,0,0,,0,0.0%,,0,0
45,2002,2002-10-06,5,32.089,KAN,@,NYJ,W 29-25,*,23,33,69.70,296,2,1,105.1,1,7,8.97,8.82,0,0,,0,0,0,0,,0,0.0%,,0,0
46,2002,2002-10-13,6,32.096,KAN,@,SDG,L 34-35,*,17,29,58.62,236,3,2,90.6,1,5,8.14,7.10,4,25,6.25,0,0,0,0,,0,0.0%,,0,0
47,2002,2002-10-20,7,32.103,KAN,,DEN,L 34-37,*,20,33,60.61,172,0,0,74.3,4,29,5.21,5.21,2,18,9.00,0,0,0,0,,0,0.0%,,0,0
48,2002,2002-10-27,8,32.110,KAN,,OAK,W 20-10,*,18,30,60.00,208,1,2,64.3,3,18,6.93,4.60,2,32,16.00,0,0,0,0,,0,0.0%,,0,0
49,2002,2002-11-10,9,32.124,KAN,@,SFO,L 13-17,*,15,27,55.56,193,0,0,78.2,3,17,7.15,7.15,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
50,2002,2002-11-17,10,32.131,KAN,,BUF,W 17-16,*,12,20,60.00,197,0,0,93.1,1,5,9.85,9.85,4,19,4.75,1,0,0,0,,0,0.0%,,1,6
51,2002,2002-11-24,11,32.138,KAN,@,SEA,L 32-39,*,26,34,76.47,343,2,1,115.2,2,8,10.09,9.94,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
52,2002,2002-12-01,12,32.145,KAN,,ARI,W 49-0,*,14,20,70.00,209,2,0,137.3,1,5,10.45,12.45,0,0,,0,0,0,0,,0,0.0%,,0,0
53,2002,2002-12-08,13,32.152,KAN,,STL,W 49-10,*,10,15,66.67,100,1,0,107.6,1,3,6.67,8.00,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
54,2002,2002-12-15,14,32.159,KAN,@,DEN,L 24-31,*,18,42,42.86,310,2,0,84.4,1,1,7.38,8.33,2,9,4.50,0,0,0,0,,0,0.0%,,0,0
55,2002,2002-12-22,15,32.166,KAN,,SDG,W 24-22,*,23,36,63.89,337,3,1,110.5,3,14,9.36,9.78,4,13,3.25,0,0,0,0,,0,0.0%,,0,0
56,2002,2002-12-28,16,32.172,KAN,@,OAK,L 0-24,*,15,32,46.88,137,0,1,46.0,1,5,4.28,2.88,2,9,4.50,0,0,0,0,,0,0.0%,,0,0
57,2003,2003-09-07,1,33.060,KAN,,SDG,W 27-14,*,21,32,65.63,282,1,1,90.9,3,23,8.81,8.03,4,10,2.50,0,0,0,0,,0,0.0%,,0,0
58,2003,2003-09-14,2,33.067,KAN,,PIT,W 41-20,*,15,21,71.43,124,1,2,62.5,1,1,5.90,2.57,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0
59,2003,2003-09-21,3,33.074,KAN,@,HOU,W 42-14,*,16,28,57.14,262,1,2,70.8,1,4,9.36,6.86,3,6,2.00,0,0,0,0,,0,0.0%,,0,0
60,2003,2003-09-28,4,33.081,KAN,@,BAL,W 17-10,*,17,28,60.71,159,1,0,88.2,3,23,5.68,6.39,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
61,2003,2003-10-05,5,33.088,KAN,,DEN,W 24-23,*,15,28,53.57,129,2,1,74.9,0,0,4.61,4.43,5,10,2.00,0,0,0,0,,0,0.0%,,0,0
62,2003,2003-10-12,6,33.095,KAN,@,GNB,W 40-34,*,27,45,60.00,400,3,0,111.3,0,0,8.89,10.22,2,7,3.50,0,0,0,0,,0,0.0%,,0,0
63,2003,2003-10-20,7,33.103,KAN,@,OAK,W 17-10,*,11,22,50.00,206,0,1,63.8,2,12,9.36,7.32,2,6,3.00,1,0,0,0,,0,0.0%,,1,6
64,2003,2003-10-26,8,33.109,KAN,,BUF,W 38-5,*,20,35,57.14,273,2,0,101.2,0,0,7.80,8.94,2,7,3.50,0,0,0,0,,0,0.0%,,0,0
65,2003,2003-11-09,9,33.123,KAN,,CLE,W 41-20,*,29,42,69.05,368,3,0,119.9,3,18,8.76,10.19,0,0,,0,0,0,0,,0,0.0%,,0,0
66,2003,2003-11-16,10,33.130,KAN,@,CIN,L 19-24,*,28,42,66.67,313,2,0,104.6,1,9,7.45,8.40,0,0,,0,0,0,0,,0,0.0%,,0,0
67,2003,2003-11-23,11,33.137,KAN,,OAK,W 27-24,*,23,33,69.70,244,1,0,101.1,1,2,7.39,8.00,1,11,11.00,0,0,0,0,,0,0.0%,,0,0
68,2003,2003-11-30,12,33.144,KAN,@,SDG,W 28-24,*,17,30,56.67,155,2,2,65.3,1,14,5.17,3.50,0,0,,0,0,0,0,,0,0.0%,,0,0
69,2003,2003-12-07,13,33.151,KAN,@,DEN,L 27-45,*,34,47,72.34,397,1,0,104.7,3,16,8.45,8.87,1,1,1.00,1,0,0,0,,0,0.0%,,1,6
70,2003,2003-12-14,14,33.158,KAN,,DET,W 45-17,*,20,25,80.00,341,3,0,158.3,0,0,13.64,16.04,1,14,14.00,0,0,0,0,,0,0.0%,,0,0
71,2003,2003-12-20,15,33.164,KAN,@,MIN,L 20-45,*,18,38,47.37,224,0,2,44.2,0,0,5.89,3.53,0,0,,0,0,0,0,,0,0.0%,,0,0
72,2003,2003-12-28,16,33.172,KAN,,CHI,W 31-3,*,19,27,70.37,162,1,1,82.6,1,8,6.00,5.07,1,9,9.00,0,0,0,0,,0,0.0%,,0,0
73,2004,2004-09-12,1,34.065,KAN,@,DEN,L 24-34,*,16,32,50.00,174,0,1,53.4,1,23,5.44,4.03,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
74,2004,2004-09-19,2,34.072,KAN,,CAR,L 17-28,*,17,34,50.00,187,0,1,54.4,3,15,5.50,4.18,2,15,7.50,0,0,0,0,,0,0.0%,,0,0
75,2004,2004-09-26,3,34.079,KAN,,HOU,L 21-24,*,21,30,70.00,226,3,1,111.3,3,28,7.53,8.03,0,0,,0,0,0,0,,0,0.0%,,0,0
76,2004,2004-10-04,4,34.087,KAN,@,BAL,W 27-24,*,21,31,67.74,223,1,0,99.3,1,3,7.19,7.84,5,17,3.40,0,0,0,0,,0,0.0%,,0,0
77,2004,2004-10-17,5,34.100,KAN,@,JAX,L 16-22,*,23,33,69.70,315,2,1,107.5,6,42,9.55,9.39,0,0,,0,0,0,0,,0,0.0%,,0,0
78,2004,2004-10-24,6,34.107,KAN,,ATL,W 56-10,*,20,27,74.07,269,0,0,105.3,0,0,9.96,9.96,0,0,,0,0,0,0,,0,0.0%,,0,0
79,2004,2004-10-31,7,34.114,KAN,,IND,W 45-35,*,27,34,79.41,389,3,0,143.7,1,2,11.44,13.21,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0
80,2004,2004-11-07,8,34.121,KAN,@,TAM,L 31-34,*,32,42,76.19,369,3,2,106.2,2,15,8.79,8.07,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
81,2004,2004-11-14,9,34.128,KAN,@,NOR,L 20-27,*,22,33,66.67,311,1,2,81.8,2,14,9.42,7.30,1,13,13.00,0,0,0,0,,0,0.0%,,0,0
82,2004,2004-11-22,10,34.136,KAN,,NWE,L 19-27,*,27,42,64.29,381,2,1,99.4,4,28,9.07,8.95,1,6,6.00,0,0,0,0,,0,0.0%,,0,0
83,2004,2004-11-28,11,34.142,KAN,,SDG,L 31-34,*,21,34,61.76,208,0,1,66.8,1,8,6.12,4.79,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
84,2004,2004-12-05,12,34.149,KAN,@,OAK,W 34-27,*,23,35,65.71,340,3,1,114.0,0,0,9.71,10.14,4,5,1.25,0,0,0,0,,0,0.0%,,0,0
85,2004,2004-12-13,13,34.157,KAN,@,TEN,W 49-38,*,18,32,56.25,244,3,1,99.0,1,7,7.63,8.09,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0
86,2004,2004-12-19,14,34.163,KAN,,DEN,W 45-17,*,16,19,84.21,224,3,0,155.4,3,18,11.79,14.95,0,0,,0,0,0,0,,0,0.0%,,0,0
87,2004,2004-12-25,15,34.169,KAN,,OAK,W 31-30,*,32,45,71.11,358,2,1,100.0,4,24,7.96,7.84,2,12,6.00,0,0,0,0,,0,0.0%,,0,0
88,2004,2005-01-02,16,34.177,KAN,@,SDG,L 17-24,*,33,53,62.26,373,1,4,58.1,0,0,7.04,4.02,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
89,2005,2005-09-11,1,35.064,KAN,,NYJ,W 27-7,*,15,26,57.69,200,0,1,66.2,1,9,7.69,5.96,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
90,2005,2005-09-18,2,35.071,KAN,@,OAK,W 23-17,*,18,28,64.29,237,0,0,90.9,1,8,8.46,8.46,4,2,0.50,0,0,0,0,,0,0.0%,,0,0
91,2005,2005-09-26,3,35.079,KAN,@,DEN,L 10-30,*,23,44,52.27,221,1,0,74.1,2,10,5.02,5.48,0,0,,0,0,0,0,,0,0.0%,,0,0
92,2005,2005-10-02,4,35.085,KAN,,PHI,L 31-37,*,19,30,63.33,221,2,2,80.0,3,12,7.37,5.70,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
93,2005,2005-10-16,5,35.099,KAN,,WAS,W 28-21,*,15,25,60.00,181,1,0,95.6,1,3,7.24,8.04,5,25,5.00,0,0,0,0,,0,0.0%,,0,0
94,2005,2005-10-21,6,35.104,KAN,@,MIA,W 30-20,*,20,34,58.82,289,0,0,86.5,2,12,8.50,8.50,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0
95,2005,2005-10-30,7,35.113,KAN,@,SDG,L 20-28,*,31,43,72.09,347,2,0,111.3,4,24,8.07,9.00,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
96,2005,2005-11-06,8,35.120,KAN,,OAK,W 27-23,*,22,35,62.86,235,1,0,92.0,3,28,6.71,7.29,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
97,2005,2005-11-13,9,35.127,KAN,@,BUF,L 3-14,*,23,40,57.50,220,0,3,41.7,6,54,5.50,2.13,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
98,2005,2005-11-20,10,35.134,KAN,@,HOU,W 45-17,*,19,29,65.52,220,3,1,108.4,0,0,7.59,8.10,1,11,11.00,0,0,0,0,,0,0.0%,,0,0
99,2005,2005-11-27,11,35.141,KAN,,NWE,W 26-16,*,19,26,73.08,323,1,0,127.6,2,15,12.42,13.19,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0
100,2005,2005-12-04,12,35.148,KAN,,DEN,W 31-27,*,16,23,69.57,253,2,2,98.6,0,0,11.00,8.83,3,13,4.33,0,0,0,0,,0,0.0%,,0,0
101,2005,2005-12-11,13,35.155,KAN,@,DAL,L 28-31,*,20,32,62.50,340,1,0,108.9,2,8,10.63,11.25,0,0,,0,0,0,0,,0,0.0%,,0,0
102,2005,2005-12-17,14,35.161,KAN,@,NYG,L 17-27,*,15,28,53.57,176,0,1,58.0,1,2,6.29,4.68,2,21,10.50,0,0,0,0,,0,0.0%,,0,0
103,2005,2005-12-24,15,35.168,KAN,,SDG,W 20-7,*,19,35,54.29,207,2,0,91.0,2,10,5.91,7.06,4,7,1.75,0,0,0,0,,0,0.0%,,0,0
104,2005,2006-01-01,16,35.176,KAN,,CIN,W 37-3,*,23,29,79.31,344,1,0,127.6,2,9,11.86,12.55,5,-1,-0.20,0,0,0,0,,0,0.0%,,0,0
105,2006,2006-09-10,1,36.063,KAN,,CIN,L 10-23,*,11,15,73.33,90,0,1,60.4,3,24,6.00,3.00,4,21,5.25,0,0,0,0,,0,0.0%,,0,0
106,2006,2006-11-19,10,36.133,KAN,,OAK,W 17-13,*,9,16,56.25,102,0,0,75.5,2,10,6.38,6.38,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
107,2006,2006-11-23,11,36.137,KAN,,DEN,W 19-10,*,13,22,59.09,161,0,1,62.9,1,2,7.32,5.27,4,10,2.50,0,0,0,0,,0,0.0%,,0,0
108,2006,2006-12-03,12,36.147,KAN,@,CLE,L 28-31,*,24,32,75.00,297,4,1,129.8,2,4,9.28,10.38,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
109,2006,2006-12-10,13,36.154,KAN,,BAL,L 10-20,*,15,27,55.56,178,1,2,57.3,5,37,6.59,4.00,1,10,10.00,0,0,0,0,,0,0.0%,,0,0
110,2006,2006-12-17,14,36.161,KAN,@,SDG,L 9-20,*,23,41,56.10,185,0,1,57.5,6,34,4.51,3.41,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
111,2006,2006-12-23,15,36.167,KAN,@,OAK,W 20-9,*,12,24,50.00,148,1,1,66.0,2,6,6.17,5.13,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0
112,2006,2006-12-31,16,36.175,KAN,,JAX,W 35-30,*,14,21,66.67,181,1,2,69.8,3,10,8.62,5.29,4,12,3.00,0,0,0,0,,0,0.0%,,0,0
113,2007,2007-09-09,1,37.062,MIA,@,WAS,L 13-16,*,24,38,63.16,219,1,0,87.5,2,12,5.76,6.29,0,0,,0,0,0,0,,0,0.0%,,0,0
114,2007,2007-09-16,2,37.069,MIA,,DAL,L 20-37,*,23,40,57.50,287,2,4,57.0,2,14,7.18,3.68,5,9,1.80,0,0,0,0,,0,0.0%,,0,0
115,2007,2007-09-23,3,37.076,MIA,@,NYJ,L 28-31,*,23,36,63.89,318,1,1,89.8,1,6,8.83,8.14,0,0,,0,0,0,0,,0,0.0%,,0,0
116,2007,2007-09-30,4,37.083,MIA,,OAK,L 17-35,*,14,25,56.00,158,1,2,55.1,2,21,6.32,3.52,0,0,,0,0,0,0,,0,0.0%,,0,0
117,2007,2007-10-07,5,37.090,MIA,@,HOU,L 19-22,*,1,2,50.00,5,0,0,56.2,0,0,2.50,2.50,2,23,11.50,0,0,0,0,,0,0.0%,,0,0
118,2008,2008-09-28,4,38.081,STL,,BUF,L 14-31,*,17,32,53.13,236,0,1,64.1,2,23,7.38,5.97,0,0,,0,0,0,0,,0,0.0%,,0,0
119,2008,2008-11-09,9,38.123,STL,@,NYJ,L 3-47,,5,10,50.00,70,0,1,33.3,0,0,7.00,2.50,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
120,2008,2008-11-23,11,38.137,STL,,CHI,L 3-27,,16,30,53.33,219,0,4,37.4,4,35,7.30,1.30,2,1,0.50,0,0,0,0,,0,0.0%,,0,0
