ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1972,1972-09-17,1,22.321,KAN,,MIA,L 10-20,2,12,6.00,0,2,30,15.00,0,0,0,,0,0,0
2,1972,1972-09-25,2,22.329,KAN,@,NOR,W 20-17,3,23,7.67,0,0,0,,0,0,0,,0,0,0
3,1972,1972-10-01,3,22.335,KAN,@,DEN,W 45-24,17,46,2.71,1,0,0,,0,1,0,0.00,0,1,6
4,1972,1972-10-08,4,22.342,KAN,@,CLE,W 31-7,9,12,1.33,0,0,0,,0,1,25,25.00,0,0,0
5,1972,1972-10-15,5,22.349,KAN,,CIN,L 16-23,,,,,,,,,,,,,,
6,1972,1972-11-12,9,23.011,KAN,@,PIT,L 7-16,0,0,,0,1,10,10.00,0,1,15,15.00,0,0,0
7,1972,1972-11-19,10,23.018,KAN,,SDG,L 17-27,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
8,1972,1972-11-26,11,23.025,KAN,@,OAK,L 3-26,1,3,3.00,0,1,5,5.00,0,0,0,,0,0,0
9,1972,1972-12-03,12,23.032,KAN,,DEN,W 24-21,5,28,5.60,0,0,0,,0,1,23,23.00,0,0,0
10,1973,1973-09-16,1,23.319,KAN,,RAM,L 13-23,4,7,1.75,0,2,9,4.50,0,0,0,,0,0,0
11,1973,1973-09-23,2,23.326,KAN,@,NWE,W 10-7,4,7,1.75,0,2,30,15.00,0,0,0,,0,0,0
12,1973,1973-09-30,3,23.333,KAN,,OAK,W 16-3,8,16,2.00,0,1,5,5.00,0,0,0,,0,0,0
13,1973,1973-10-07,4,23.340,KAN,,DEN,W 16-14,10,27,2.70,0,1,8,8.00,0,0,0,,0,0,0
14,1973,1973-10-14,5,23.347,KAN,@,GNB,T 10-10,2,1,0.50,0,1,5,5.00,0,0,0,,0,0,0
15,1973,1973-10-21,6,23.354,KAN,@,CIN,L 6-14,1,5,5.00,0,0,0,,0,0,0,,0,0,0
16,1973,1973-10-29,7,23.362,KAN,@,BUF,L 14-23,0,0,,0,1,13,13.00,0,0,0,,0,0,0
17,1973,1973-11-04,8,24.003,KAN,@,SDG,W 19-0,4,14,3.50,0,1,14,14.00,0,0,0,,0,0,0
18,1973,1973-11-12,9,24.011,KAN,,CHI,W 19-7,2,7,3.50,0,0,0,,0,0,0,,0,0,0
19,1973,1973-11-18,10,24.017,KAN,,HOU,W 38-14,,,,,,,,,,,,,,
20,1973,1973-11-25,11,24.024,KAN,@,DEN,L 10-14,2,10,5.00,0,0,0,,0,0,0,,0,0,0
21,1973,1973-12-02,12,24.031,KAN,,CLE,T 20-20,0,0,,0,0,0,,0,2,58,29.00,0,0,0
22,1973,1973-12-08,13,24.037,KAN,@,OAK,L 7-37,0,0,,0,0,0,,0,3,72,24.00,0,0,0
23,1973,1973-12-16,14,24.045,KAN,,SDG,W 33-6,13,34,2.62,1,2,42,21.00,0,0,0,,0,1,6
24,1974,1974-09-15,1,24.318,KAN,,NYJ,W 24-16,3,12,4.00,0,1,14,14.00,0,0,0,,0,0,0
25,1974,1974-09-22,2,24.325,KAN,@,OAK,L 7-27,6,23,3.83,0,2,14,7.00,0,0,0,,0,0,0
26,1974,1974-09-29,3,24.332,KAN,@,HOU,W 17-7,,,,,,,,,,,,,,
27,1974,1974-10-06,4,24.339,KAN,,DEN,L 14-17,0,0,,0,2,6,3.00,0,0,0,,0,0,0
28,1974,1974-10-13,5,24.346,KAN,,PIT,L 24-34,2,-2,-1.00,0,1,-8,-8.00,0,0,0,,0,0,0
29,1974,1974-10-20,6,24.353,KAN,@,MIA,L 3-9,5,13,2.60,0,0,0,,0,0,0,,0,0,0
30,1974,1974-10-27,7,24.360,KAN,@,SDG,W 24-14,5,17,3.40,0,2,9,4.50,0,0,0,,0,0,0
31,1974,1974-11-10,9,25.009,KAN,,SDG,L 7-14,,,,,,,,,,,,,,
32,1974,1974-11-18,10,25.017,KAN,@,DEN,W 42-34,,,,,,,,,,,,,,
33,1974,1974-11-24,11,25.023,KAN,@,CIN,L 6-33,4,4,1.00,0,1,8,8.00,0,0,0,,0,0,0
