ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-14,1,23.197,MIN,@,SFO,L 3-20,,0,0,0.0,1,0,0,0,0
2,2015,2015-09-20,2,23.203,MIN,,DET,W 26-16,,0,0,0.0,3,2,0,0,0
3,2015,2015-09-27,3,23.210,MIN,,SDG,W 31-14,,0,0,0.0,9,0,0,0,0
4,2015,2015-10-04,4,23.217,MIN,@,DEN,L 20-23,*,0,0,1.0,4,0,0,0,0
5,2015,2015-10-18,5,23.231,MIN,,KAN,W 16-10,*,0,0,1.0,9,1,0,0,0
6,2015,2015-10-25,6,23.238,MIN,@,DET,W 28-19,*,0,0,2.0,6,0,0,0,0
7,2015,2015-11-01,7,23.245,MIN,@,CHI,W 23-20,*,0,0,0.0,6,1,0,0,0
8,2015,2015-11-22,10,23.266,MIN,,GNB,L 13-30,*,0,0,0.0,4,3,0,0,0
9,2015,2015-11-29,11,23.273,MIN,@,ATL,W 20-10,*,0,0,0.0,4,2,0,0,0
10,2015,2015-12-06,12,23.280,MIN,,SEA,L 7-38,*,0,0,0.0,3,4,0,0,0
11,2015,2015-12-10,13,23.284,MIN,@,ARI,L 20-23,*,0,0,0.0,6,2,0,0,0
12,2015,2015-12-20,14,23.294,MIN,,CHI,W 38-17,*,0,0,0.0,6,0,0,0,0
13,2015,2015-12-27,15,23.301,MIN,,NYG,W 49-17,*,0,0,0.0,5,2,0,0,0
14,2015,2016-01-03,16,23.308,MIN,@,GNB,W 20-13,*,0,0,0.0,6,3,0,0,0
15,2016,2016-09-11,1,24.195,MIN,@,TEN,W 25-16,*,1,6,0.0,5,1,1,77,1
16,2016,2016-09-18,2,24.202,MIN,,GNB,W 17-14,*,0,0,0.0,3,2,0,0,0
17,2016,2016-09-25,3,24.209,MIN,@,CAR,W 22-10,*,0,0,0.0,3,9,0,0,0
18,2016,2016-10-03,4,24.217,MIN,,NYG,W 24-10,*,0,0,0.0,6,2,0,0,0
19,2016,2016-10-09,5,24.223,MIN,,HOU,W 31-13,*,0,0,0.0,4,1,0,0,0
20,2016,2016-10-23,6,24.237,MIN,@,PHI,L 10-21,*,0,0,0.0,8,1,0,0,0
21,2016,2016-10-31,7,24.245,MIN,@,CHI,L 10-20,*,0,0,0.0,7,2,0,0,0
22,2016,2016-11-13,9,24.258,MIN,@,WAS,L 20-26,*,0,0,0.0,0,1,0,0,0
23,2016,2016-11-20,10,24.265,MIN,,ARI,W 30-24,*,0,0,0.0,3,2,0,0,0
24,2016,2016-11-24,11,24.269,MIN,@,DET,L 13-16,,0,0,0.0,4,1,0,0,0
25,2016,2016-12-01,12,24.276,MIN,,DAL,L 15-17,*,0,0,0.0,4,2,0,0,0
26,2016,2016-12-11,13,24.286,MIN,@,JAX,W 25-16,*,0,0,0.0,5,3,0,0,0
27,2016,2016-12-18,14,24.293,MIN,,IND,L 6-34,*,0,0,0.0,5,4,0,0,0
28,2016,2016-12-24,15,24.299,MIN,@,GNB,L 25-38,*,0,0,2.5,7,4,0,0,0
29,2016,2017-01-01,16,24.307,MIN,,CHI,W 38-10,*,0,0,0.0,6,4,0,0,0
30,2017,2017-09-11,1,25.194,MIN,,NOR,W 29-19,*,0,0,0.0,3,3,0,0,0
31,2017,2017-09-17,2,25.200,MIN,@,PIT,L 9-26,*,0,0,0.0,3,6,0,0,0
32,2017,2017-09-24,3,25.207,MIN,,TAM,W 34-17,*,0,0,0.0,2,2,0,0,0
33,2017,2017-10-01,4,25.214,MIN,,DET,L 7-14,*,0,0,1.0,4,1,0,0,0
34,2017,2017-10-09,5,25.222,MIN,@,CHI,W 20-17,*,0,0,0.0,4,1,0,0,0
35,2017,2017-10-15,6,25.228,MIN,,GNB,W 23-10,*,0,0,0.0,6,4,0,0,0
36,2017,2017-10-22,7,25.235,MIN,,BAL,W 24-16,*,0,0,0.0,10,3,0,0,0
37,2017,2017-10-29,8,25.242,MIN,@,CLE,W 33-16,*,0,0,0.0,8,1,0,0,0
38,2017,2017-11-12,9,25.256,MIN,@,WAS,W 38-30,*,0,0,0.0,5,5,0,0,0
39,2017,2017-11-19,10,25.263,MIN,,LAR,W 24-7,*,0,0,0.0,1,3,0,0,0
40,2017,2017-11-23,11,25.267,MIN,@,DET,W 30-23,*,0,0,0.0,1,1,0,0,0
41,2017,2017-12-03,12,25.277,MIN,@,ATL,W 14-9,*,0,0,0.0,9,1,0,0,0
42,2017,2017-12-10,13,25.284,MIN,@,CAR,L 24-31,*,0,0,0.0,1,8,0,0,0
43,2017,2017-12-17,14,25.291,MIN,,CIN,W 34-7,*,1,6,0.0,3,2,1,31,1
44,2017,2017-12-23,15,25.297,MIN,@,GNB,W 16-0,*,0,0,0.0,5,3,0,0,0
45,2017,2017-12-31,16,25.305,MIN,,CHI,W 23-10,*,0,0,0.0,2,2,0,0,0
46,2018,2018-09-09,1,26.192,MIN,,SFO,W 24-16,*,0,0,0.0,4,0,0,0,0
47,2018,2018-09-16,2,26.199,MIN,@,GNB,T 29-29,*,0,0,0.0,2,6,0,0,0
48,2018,2018-09-23,3,26.206,MIN,,BUF,L 6-27,*,0,0,0.0,5,2,0,0,0
49,2018,2018-09-27,4,26.210,MIN,@,LAR,L 31-38,*,0,0,0.0,5,2,0,0,0
