ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1980,1980-11-09,10,22.242,NOR,,PHI,L 21-34,,,,,,,,,,,,,,,,,,
2,1980,1980-11-16,11,22.249,NOR,@,ATL,L 13-31,0,0,,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0
3,1980,1980-11-24,12,22.257,NOR,,RAM,L 7-27,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1980,1980-11-30,13,22.263,NOR,,MIN,L 20-23,,,,,,,,,,,,,,,,,,
5,1980,1980-12-07,14,22.270,NOR,@,SFO,L 35-38,,,,,,,,,,,,,,,,,,
6,1980,1980-12-14,15,22.277,NOR,@,NYJ,W 21-20,,,,,,,,,,,,,,,,,,
7,1980,1980-12-21,16,22.284,NOR,,NWE,L 27-38,,,,,,,,,,,,,,,,,,
8,1981,1981-09-06,1,23.178,NOR,@,ATL,L 0-27,1,6,6.00,0,0,0,,0,1,9,9.00,0,2,0,0.00,0,0,0
9,1981,1981-09-13,2,23.185,NOR,,RAM,W 23-17,0,0,,0,,,,,0,0,,0,0,0,,0,,
10,1981,1981-09-20,3,23.192,NOR,@,NYG,L 7-20,0,0,,0,,,,,0,0,,0,0,0,,0,,
11,1981,1981-09-27,4,23.199,NOR,@,SFO,L 14-21,0,0,,0,,,,,0,0,,0,0,0,,0,,
12,1981,1981-10-04,5,23.206,NOR,,PIT,L 6-20,0,0,,0,,,,,0,0,,0,0,0,,0,,
13,1981,1981-10-11,6,23.213,NOR,,PHI,L 14-31,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1985,1985-12-15,15,27.278,DAL,,NYG,W 28-21,0,0,,0,1,-1,-1.00,0,0,0,,0,1,28,28.00,0,0,0
15,1985,1985-12-22,16,27.285,DAL,@,SFO,L 16-31,0,0,,0,0,0,,0,0,0,,0,2,-1,-0.50,0,0,0
16,1986,1986-09-08,1,28.180,DAL,,NYG,W 31-28,2,41,20.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1986,1986-09-14,2,28.186,DAL,@,DET,W 31-7,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1986,1986-09-21,3,28.193,DAL,,ATL,L 35-37,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1986,1986-09-29,4,28.201,DAL,@,STL,W 31-7,4,49,12.25,0,0,0,,0,1,56,56.00,0,3,15,5.00,0,0,0
20,1986,1986-10-05,5,28.207,DAL,@,DEN,L 14-29,5,40,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1986,1986-10-12,6,28.214,DAL,,WAS,W 30-6,0,0,,0,,,,,0,0,,0,0,0,,0,,
22,1986,1986-10-19,7,28.221,DAL,@,PHI,W 17-14,0,0,,0,0,0,,0,0,0,,0,4,11,2.75,0,0,0
23,1986,1986-10-26,8,28.228,DAL,,STL,W 37-6,1,5,5.00,0,0,0,,0,0,0,,0,3,11,3.67,0,0,0
24,1986,1986-11-02,9,28.235,DAL,@,NYG,L 14-17,0,0,,0,0,0,,0,0,0,,0,2,25,12.50,0,0,0
25,1986,1986-11-09,10,28.242,DAL,,RAI,L 13-17,0,0,,0,0,0,,0,0,0,,0,5,42,8.40,0,0,0
26,1986,1986-11-16,11,28.249,DAL,@,SDG,W 24-21,0,0,,0,0,0,,0,0,0,,0,2,9,4.50,0,0,0
27,1986,1986-11-23,12,28.256,DAL,@,WAS,L 14-41,0,0,,0,0,0,,0,0,0,,0,2,11,5.50,0,0,0
28,1986,1986-11-27,13,28.260,DAL,,SEA,L 14-31,0,0,,0,,,,,0,0,,0,0,0,,0,,
29,1986,1986-12-07,14,28.270,DAL,@,RAM,L 10-29,0,0,,0,0,0,,0,0,0,,0,1,16,16.00,0,0,0
30,1986,1986-12-14,15,28.277,DAL,,PHI,L 21-23,0,0,,0,0,0,,0,0,0,,0,3,15,5.00,0,0,0
31,1986,1986-12-21,16,28.284,DAL,,CHI,L 10-24,1,19,19.00,0,0,0,,0,0,0,,0,2,5,2.50,0,0,0
32,1987,1987-09-13,1,29.185,DAL,@,STL,L 13-24,1,20,20.00,1,0,0,,0,0,0,,0,1,2,2.00,0,1,6
33,1987,1987-09-20,2,29.192,DAL,@,NYG,W 16-14,6,96,16.00,0,0,0,,0,0,0,,0,4,31,7.75,0,0,0
34,1987,1987-10-25,6,29.227,DAL,@,PHI,L 20-37,4,59,14.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
35,1987,1987-11-02,7,29.235,DAL,,NYG,W 33-24,4,56,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
36,1987,1987-11-08,8,29.241,DAL,@,DET,L 17-27,0,0,,0,,,,,,,,,0,0,,0,,
