ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1985,1985-09-08,1,27.089,SDG,@,BUF,W 14-9
2,1985,1985-09-15,2,27.096,SDG,,SEA,L 35-49
3,1985,1985-09-22,3,27.103,SDG,@,CIN,W 44-41
4,1985,1985-09-29,4,27.110,SDG,,CLE,L 7-21
5,1985,1985-10-06,5,27.117,SDG,@,SEA,L 21-26
6,1985,1985-10-13,6,27.124,SDG,,KAN,W 31-20
7,1985,1985-10-20,7,27.131,SDG,@,MIN,L 17-21
8,1985,1985-10-28,8,27.139,SDG,@,RAI,L 21-34
9,1985,1985-11-03,9,27.145,SDG,,DEN,W 30-10
10,1985,1985-11-10,10,27.152,SDG,,RAI,W 40-34
11,1985,1985-11-17,11,27.159,SDG,@,DEN,L 24-30
12,1985,1985-11-24,12,27.166,SDG,@,HOU,L 35-37
13,1985,1985-12-01,13,27.173,SDG,,BUF,W 40-7
14,1985,1985-12-08,14,27.180,SDG,,PIT,W 54-44
15,1985,1985-12-15,15,27.187,SDG,,PHI,W 20-14
16,1985,1985-12-22,16,27.194,SDG,@,KAN,L 34-38
