ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,22.281,IND,@,PIT,L 3-45,,,,,,,,
2,1985,1985-09-15,2,22.288,IND,@,MIA,L 13-30,,,,,,,,
3,1985,1985-09-22,3,22.295,IND,,DET,W 14-6,,,,,,,,
4,1985,1985-09-29,4,22.302,IND,@,NYJ,L 20-25,,,,,,,,
5,1985,1985-10-06,5,22.309,IND,,BUF,W 49-17,0,0,,0,0.0,1,0,0
6,1985,1985-10-13,6,22.316,IND,,DEN,L 10-15,,,,,,,,
7,1985,1985-10-20,7,22.323,IND,@,BUF,L 9-21,0,0,,0,1.0,0,0,0
8,1985,1985-10-27,8,22.330,IND,,GNB,W 37-10,,,,,,,,
9,1985,1985-11-03,9,22.337,IND,,NYJ,L 17-35,,,,,,,,
10,1985,1985-11-10,10,22.344,IND,@,NWE,L 15-34,,,,,,,,
11,1985,1985-11-17,11,22.351,IND,,MIA,L 20-34,,,,,,,,
12,1985,1985-11-24,12,22.358,IND,@,KAN,L 7-20,0,0,,0,1.0,0,0,0
13,1985,1985-12-01,13,23.000,IND,,NWE,L 31-38,0,0,,0,1.0,0,0,0
14,1985,1985-12-08,14,23.007,IND,@,CHI,L 10-17,0,0,,0,1.0,0,0,0
15,1985,1985-12-15,15,23.014,IND,@,TAM,W 31-23,0,0,,0,1.0,0,0,0
16,1985,1985-12-22,16,23.021,IND,,HOU,W 34-16,0,0,,0,1.0,0,0,0
17,1986,1986-09-07,1,23.280,IND,@,NWE,L 3-33,,,,,,,,
18,1986,1986-09-14,2,23.287,IND,@,MIA,L 10-30,,,,,,,,
19,1986,1986-09-21,3,23.294,IND,,RAM,L 7-24,,,,,,,,
20,1986,1986-09-28,4,23.301,IND,,NYJ,L 7-26,0,0,,0,1.0,0,0,0
21,1986,1986-10-05,5,23.308,IND,@,SFO,L 14-35,0,0,,0,1.0,0,0,0
22,1986,1986-10-12,6,23.315,IND,,NOR,L 14-17,,,,,,,,
23,1986,1986-10-19,7,23.322,IND,@,BUF,L 13-24,0,0,,0,0.0,1,10,0
24,1986,1986-10-26,8,23.329,IND,,MIA,L 13-17,,,,,,,,
25,1986,1986-11-02,9,23.336,IND,,CLE,L 9-24,0,0,,0,0.5,0,0,0
26,1986,1986-11-09,10,23.343,IND,,NWE,L 21-30,,,,,,,,
27,1986,1986-11-16,11,23.350,IND,@,NYJ,L 16-31,,,,,,,,
28,1986,1986-11-23,12,23.357,IND,@,HOU,L 17-31,0,0,,0,0.0,1,0,0
29,1986,1986-11-30,13,23.364,IND,,SDG,L 3-17,,,,,,,,
30,1986,1986-12-07,14,24.006,IND,@,ATL,W 28-23,0,0,,0,1.5,0,0,0
31,1986,1986-12-14,15,24.013,IND,,BUF,W 24-14,,,,,,,,
32,1986,1986-12-21,16,24.020,IND,@,RAI,W 30-24,0,0,,0,1.0,0,0,0
33,1987,1987-09-13,1,24.286,IND,,CIN,L 21-23,,,,,,,,
34,1987,1987-09-20,2,24.293,IND,,MIA,L 10-23,0,0,,0,1.0,0,0,0
35,1987,1987-10-25,6,24.328,IND,,NWE,W 30-16,0,0,,0,1.0,0,0,0
36,1987,1987-11-01,7,24.335,IND,@,NYJ,W 19-14,0,0,,0,4.0,0,0,0
37,1987,1987-11-08,8,24.342,IND,,SDG,L 13-16,,,,,,,,
38,1987,1987-11-15,9,24.349,IND,@,MIA,W 40-21,,,,,,,,
39,1987,1987-11-22,10,24.356,IND,@,NWE,L 0-24,,,,,,,,
40,1987,1987-11-29,11,24.363,IND,,HOU,W 51-27,,,,,,,,
41,1987,1987-12-06,12,25.005,IND,@,CLE,W 9-7,,,,,,,,
42,1987,1987-12-13,13,25.012,IND,,BUF,L 3-27,,,,,,,,
43,1987,1987-12-20,14,25.019,IND,@,SDG,W 20-7,0,0,,0,1.0,0,0,0
44,1987,1987-12-27,15,25.026,IND,,TAM,W 24-6,0,0,,0,1.0,0,0,0
45,1988,1988-09-04,1,25.278,IND,,HOU,L 14-17,,,,,,,,
46,1988,1988-09-11,2,25.285,IND,,CHI,L 13-17,0,0,,0,0.0,1,0,0
47,1988,1988-09-19,3,25.293,IND,@,CLE,L 17-23,,,,,,,,
48,1988,1988-09-25,4,25.299,IND,,MIA,W 15-13,0,0,,0,1.0,0,0,0
49,1988,1988-10-02,5,25.306,IND,@,NWE,L 17-21,0,0,,0,0.5,0,0,0
50,1988,1988-10-09,6,25.313,IND,@,BUF,L 23-34,,,,,,,,
51,1988,1988-10-16,7,25.320,IND,,TAM,W 35-31,0,0,,0,2.0,0,0,0
52,1988,1988-10-23,8,25.327,IND,@,SDG,W 16-0,,,,,,,,
53,1988,1988-10-31,9,25.335,IND,,DEN,W 55-23,,,,,,,,
54,1988,1988-11-06,10,25.341,IND,,NYJ,W 38-14,0,0,,0,0.0,1,0,0
55,1988,1988-11-13,11,25.348,IND,@,GNB,W 20-13,,,,,,,,
56,1988,1988-11-20,12,25.355,IND,@,MIN,L 3-12,,,,,,,,
57,1988,1988-11-27,13,25.362,IND,,NWE,W 24-21,0,0,,0,0.0,1,7,0
58,1988,1988-12-04,14,26.003,IND,@,MIA,W 31-28,,,,,,,,
59,1988,1988-12-10,15,26.009,IND,@,NYJ,L 16-34,,,,,,,,
60,1988,1988-12-18,16,26.017,IND,,BUF,W 17-14,,,,,,,,
