ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-10-05,4,22.342,CHI,,OAK,W 24-21,,,,,,,
2,2003,2003-10-12,5,22.349,CHI,@,NOR,L 13-20,,,,,,,
3,2003,2003-10-19,6,22.356,CHI,@,SEA,L 17-24,,,,,,,
4,2003,2003-10-26,7,22.363,CHI,,DET,W 24-16,,,,,,,
5,2003,2003-11-02,8,23.005,CHI,,SDG,W 20-7,,,,,,,
6,2003,2003-11-09,9,23.012,CHI,@,DET,L 10-12,,,,,,,
7,2003,2003-11-16,10,23.019,CHI,,STL,L 21-23,,,,,,,
8,2003,2003-11-23,11,23.026,CHI,@,DEN,W 19-10,,,,,,,
9,2003,2003-11-30,12,23.033,CHI,,ARI,W 28-3,,,,,,,
10,2003,2003-12-07,13,23.040,CHI,@,GNB,L 21-34,,,,,,,
11,2003,2003-12-14,14,23.047,CHI,,MIN,W 13-10,,,,,,,
12,2003,2003-12-21,15,23.054,CHI,,WAS,W 27-24,,,,,,,
13,2003,2003-12-28,16,23.061,CHI,@,KAN,L 3-31,,,,,,,
14,2004,2004-09-12,1,23.320,CHI,,DET,L 16-20,,,,,,,
15,2004,2004-09-19,2,23.327,CHI,@,GNB,W 21-10,,,,,,,
16,2004,2004-09-26,3,23.334,CHI,@,MIN,L 22-27,*,,,,,,
17,2004,2004-10-03,4,23.341,CHI,,PHI,L 9-19,*,,,,,,
18,2004,2004-10-17,5,23.355,CHI,,WAS,L 10-13,*,,,,,,
19,2004,2004-10-24,6,23.362,CHI,@,TAM,L 7-19,,,,,,,
20,2004,2004-10-31,7,24.003,CHI,,SFO,W 23-13,,,,,,,
21,2004,2004-11-07,8,24.010,CHI,@,NYG,W 28-21,*,,,,,,
22,2004,2004-11-14,9,24.017,CHI,@,TEN,W 19-17,*,1.0,,,0,0,0
23,2004,2004-11-21,10,24.024,CHI,,IND,L 10-41,*,,,,,,
24,2004,2004-11-25,11,24.028,CHI,@,DAL,L 7-21,*,,,,,,
25,2004,2004-12-05,12,24.038,CHI,,MIN,W 24-14,*,0.5,,,0,0,0
26,2004,2004-12-12,13,24.045,CHI,@,JAX,L 3-22,,,,,,,
27,2004,2004-12-19,14,24.052,CHI,,HOU,L 5-24,*,1.0,,,0,0,0
28,2004,2004-12-26,15,24.059,CHI,@,DET,L 13-19,*,,,,,,
29,2004,2005-01-02,16,24.066,CHI,,GNB,L 14-31,*,,,,,,
30,2005,2005-09-11,1,24.318,CHI,@,WAS,L 7-9,*,,,,,,
31,2005,2005-09-18,2,24.325,CHI,,DET,W 38-6,*,,,,,,
32,2005,2005-09-25,3,24.332,CHI,,CIN,L 7-24,,,,,,,
33,2005,2005-10-09,4,24.346,CHI,@,CLE,L 10-20,*,,,,,,
34,2005,2005-10-16,5,24.353,CHI,,MIN,W 28-3,*,,,,,,
35,2005,2005-10-23,6,24.360,CHI,,BAL,W 10-6,*,,,,,,
36,2005,2005-10-30,7,25.002,CHI,@,DET,W 19-13,*,,,,,,
37,2005,2005-11-06,8,25.009,CHI,@,NOR,W 20-17,*,1.0,,,1,0,0
38,2005,2005-11-13,9,25.016,CHI,,SFO,W 17-9,*,,,,,,
39,2005,2005-11-20,10,25.023,CHI,,CAR,W 13-3,*,,,,,,
40,2005,2005-11-27,11,25.030,CHI,@,TAM,W 13-10,*,,,,,,
41,2005,2005-12-04,12,25.037,CHI,,GNB,W 19-7,*,,,,,,
42,2005,2005-12-11,13,25.044,CHI,@,PIT,L 9-21,*,,,,,,
43,2006,2006-09-10,1,25.317,CHI,@,GNB,W 26-0,*,,,,,,
44,2006,2006-09-24,3,25.331,CHI,@,MIN,W 19-16,*,,,,,,
45,2006,2006-10-01,4,25.338,CHI,,SEA,W 37-6,,,,,,,
46,2006,2006-10-08,5,25.345,CHI,,BUF,W 40-7,*,,,,,,
47,2006,2006-10-16,6,25.353,CHI,@,ARI,W 24-23,,,,,,,
48,2006,2006-10-29,7,26.001,CHI,,SFO,W 41-10,*,,,,,,
49,2006,2006-11-05,8,26.008,CHI,,MIA,L 13-31,*,,,,,,
50,2006,2006-11-12,9,26.015,CHI,@,NYG,W 38-20,*,,,,,,
51,2006,2006-11-19,10,26.022,CHI,@,NYJ,W 10-0,*,,,,,,
52,2006,2006-11-26,11,26.029,CHI,@,NWE,L 13-17,*,,,,,,
53,2006,2006-12-03,12,26.036,CHI,,MIN,W 23-13,*,,,,,,
54,2006,2006-12-11,13,26.044,CHI,@,STL,W 42-27,*,,,,,,
55,2006,2006-12-17,14,26.050,CHI,,TAM,W 34-31,*,,,,,,
56,2006,2006-12-24,15,26.057,CHI,@,DET,W 26-21,*,,,,,,
57,2006,2006-12-31,16,26.064,CHI,,GNB,L 7-26,*,,,,,,
58,2007,2007-09-09,1,26.316,CHI,@,SDG,L 3-14,*,,,,,,
59,2007,2007-09-16,2,26.323,CHI,,KAN,W 20-10,*,,,,,,
60,2007,2007-09-23,3,26.330,CHI,,DAL,L 10-34,*,,,,,,
61,2007,2007-09-30,4,26.337,CHI,@,DET,L 27-37,*,,,,,,
62,2007,2007-10-07,5,26.344,CHI,@,GNB,W 27-20,*,,,,,,
63,2007,2007-10-14,6,26.351,CHI,,MIN,L 31-34,*,,,,,,
64,2007,2007-10-21,7,26.358,CHI,@,PHI,W 19-16,*,,,,,,
65,2007,2007-10-28,8,27.000,CHI,,DET,L 7-16,*,,,,,,
66,2007,2007-11-11,9,27.014,CHI,@,OAK,W 17-6,*,,,,,,
67,2007,2007-11-18,10,27.021,CHI,@,SEA,L 23-30,,,,,,,
