ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2012,2012-09-20,3,23.263,NYG,@,CAR,W 36-7,,,,,,,,
2,2012,2012-09-30,4,23.273,NYG,@,PHI,L 17-19,,,,,,,,
3,2012,2012-10-07,5,23.280,NYG,,CLE,W 41-27,,0,0,,0,0.0,0,2
4,2012,2012-10-14,6,23.287,NYG,@,SFO,W 26-3,,,,,,,,
5,2012,2012-10-21,7,23.294,NYG,,WAS,W 27-23,,0,0,,0,0.0,2,0
6,2012,2012-10-28,8,23.301,NYG,@,DAL,W 29-24,,,,,,,,
7,2012,2012-12-23,15,23.357,NYG,@,BAL,L 14-33,,0,0,,0,0.0,1,0
8,2012,2012-12-30,16,23.364,NYG,,PHI,W 42-7,,0,0,,0,0.0,2,1
9,2013,2013-09-30,4,24.272,MIA,@,NOR,L 17-38,,0,0,,0,0.0,1,0
10,2013,2013-10-06,5,24.278,MIA,,BAL,L 23-26,,,,,,,,
11,2013,2013-10-27,8,24.299,DAL,@,DET,L 30-31,,0,0,,0,0.0,1,0
12,2014,2014-09-07,1,25.249,DEN,,IND,W 31-24,,,,,,,,
13,2014,2014-09-14,2,25.256,DEN,,KAN,W 24-17,,,,,,,,
14,2014,2014-09-21,3,25.263,DEN,@,SEA,L 20-26,,0,0,,0,0.0,0,2
15,2014,2014-10-05,4,25.277,DEN,,ARI,W 41-20,,,,,,,,
16,2014,2014-10-12,5,25.284,DEN,@,NYJ,W 31-17,,,,,,,,
17,2014,2014-10-19,6,25.291,DEN,,SFO,W 42-17,,,,,,,,
18,2014,2014-10-23,7,25.295,DEN,,SDG,W 35-21,,0,0,,0,0.0,1,0
19,2014,2014-11-02,8,25.305,DEN,@,NWE,L 21-43,,0,0,,0,0.0,1,0
20,2014,2014-11-09,9,25.312,DEN,@,OAK,W 41-17,,,,,,,,
21,2014,2014-11-16,10,25.319,DEN,@,STL,L 7-22,,0,0,,0,0.0,5,0
22,2014,2014-11-30,12,25.333,DEN,@,KAN,W 29-16,,,,,,,,
23,2014,2014-12-07,13,25.340,DEN,,BUF,W 24-17,,0,0,,0,0.0,1,0
24,2014,2014-12-14,14,25.347,DEN,@,SDG,W 22-10,,1,12,12.00,0,0.0,0,1
25,2014,2014-12-22,15,25.355,DEN,@,CIN,L 28-37,,0,0,,0,0.0,0,1
26,2014,2014-12-28,16,25.361,DEN,,OAK,W 47-14,,,,,,,,
