ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-19,1,26.309,SDG,@,CIN,W 34-7,*
2,1999,1999-09-26,2,26.316,SDG,,IND,L 19-27,*
3,1999,1999-10-03,3,26.323,SDG,,KAN,W 21-14,*
4,1999,1999-10-10,4,26.330,SDG,@,DET,W 20-10,*
5,1999,1999-10-24,6,26.344,SDG,,GNB,L 3-31,*
6,1999,1999-10-31,7,26.351,SDG,@,KAN,L 0-34,*
7,1999,1999-11-07,8,26.358,SDG,,DEN,L 17-33,*
8,1999,1999-11-14,9,27.000,SDG,@,OAK,L 9-28,*
9,1999,1999-11-21,10,27.007,SDG,,CHI,L 20-23,*
10,1999,1999-12-05,12,27.021,SDG,,CLE,W 23-10,*
11,1999,1999-12-12,13,27.028,SDG,@,SEA,W 19-16,*
12,1999,1999-12-19,14,27.035,SDG,@,MIA,L 9-12,*
13,1999,1999-12-26,15,27.042,SDG,,OAK,W 23-20,*
14,1999,2000-01-02,16,27.049,SDG,@,DEN,W 12-6,*
