ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
40,1984,1984-10-14,7,29.268,KAN,,SDG,W 31-13,,13,22,59.09,238,2,2,88.8,0,0,10.82,8.55,1,-2,-2.00,0,0,0,,0,0,0
41,1984,1984-10-21,8,29.275,KAN,@,NYJ,L 7-28,*,12,25,48.00,124,1,1,59.4,4,40,4.96,3.96,0,0,,0,0,0,,0,0,0
42,1984,1984-10-28,9,29.282,KAN,,TAM,W 24-20,*,26,46,56.52,332,2,2,75.6,2,19,7.22,6.13,2,-2,-1.00,0,0,0,,0,0,0
43,1984,1984-11-04,10,29.289,KAN,@,SEA,L 0-45,*,8,18,44.44,86,0,2,19.4,1,6,4.78,-0.22,2,0,0.00,0,0,0,,0,0,0
44,1984,1984-11-18,12,29.303,KAN,@,RAI,L 7-17,*,19,37,51.35,194,1,1,64.5,4,32,5.24,4.57,0,0,,0,0,0,,0,0,0
45,1984,1984-11-25,13,29.310,KAN,@,NYG,L 27-28,*,18,36,50.00,286,3,1,93.1,1,10,7.94,8.36,1,1,1.00,0,0,0,,0,0,0
46,1984,1984-12-02,14,29.317,KAN,,DEN,W 16-13,*,20,38,52.63,281,1,1,74.6,6,56,7.39,6.74,1,-2,-2.00,0,0,0,,0,0,0
47,1984,1984-12-09,15,29.324,KAN,,SEA,W 34-7,*,18,37,48.65,312,2,0,95.8,0,0,8.43,9.51,1,-2,-2.00,0,0,0,,0,0,0
48,1984,1984-12-16,16,29.331,KAN,@,SDG,W 42-21,*,17,23,73.91,245,3,0,147.6,0,0,10.65,13.26,1,-1,-1.00,0,0,0,,0,0,0
49,1985,1985-09-08,1,30.231,KAN,@,NOR,W 47-27,*,22,34,64.71,397,3,1,121.8,2,2,11.68,12.12,0,0,,0,0,0,,0,0,0
50,1985,1985-09-12,2,30.235,KAN,,RAI,W 36-20,*,18,38,47.37,259,2,0,87.5,2,18,6.82,7.87,1,-1,-1.00,0,0,0,,0,0,0
51,1985,1985-09-22,3,30.245,KAN,@,MIA,L 0-31,*,19,38,50.00,205,0,2,44.3,3,18,5.39,3.03,1,0,0.00,0,0,0,,0,0,0
52,1985,1985-09-29,4,30.252,KAN,,SEA,W 28-7,*,8,19,42.11,116,2,1,75.8,3,28,6.11,5.84,2,1,0.50,1,0,0,,0,1,6
53,1985,1985-10-06,5,30.259,KAN,@,RAI,L 10-19,*,14,28,50.00,231,1,1,75.1,6,50,8.25,7.36,0,0,,0,0,0,,0,0,0
54,1985,1985-10-13,6,30.266,KAN,@,SDG,L 20-31,*,24,36,66.67,304,2,2,88.2,4,33,8.44,7.06,3,-2,-0.67,0,0,0,,0,0,0
55,1985,1985-10-20,7,30.273,KAN,,RAM,L 0-16,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
56,1985,1985-10-27,8,30.280,KAN,,DEN,L 10-30,*,14,28,50.00,195,0,0,72.8,2,15,6.96,6.96,0,0,,0,0,0,,0,0,0
57,1985,1985-11-03,9,30.287,KAN,@,HOU,L 20-23,*,18,33,54.55,271,2,1,89.3,3,35,8.21,8.06,2,5,2.50,0,0,0,,0,0,0
58,1985,1985-11-10,10,30.294,KAN,,PIT,L 28-36,*,22,39,56.41,259,3,1,91.7,0,0,6.64,7.03,0,0,,0,0,0,,0,0,0
59,1985,1985-11-17,11,30.301,KAN,@,SFO,L 3-31,*,12,26,46.15,74,0,0,53.0,2,19,2.85,2.85,3,2,0.67,0,0,0,,0,0,0
60,1985,1985-11-24,12,30.308,KAN,,IND,W 20-7,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
61,1985,1985-12-01,13,30.315,KAN,@,SEA,L 6-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
62,1985,1985-12-08,14,30.322,KAN,,ATL,W 38-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
63,1985,1985-12-14,15,30.328,KAN,@,DEN,L 13-14,,1,3,33.33,25,0,0,64.6,0,0,8.33,8.33,0,0,,0,0,0,,0,0,0
64,1985,1985-12-22,16,30.336,KAN,,SDG,W 38-34,,9,16,56.25,200,2,0,140.6,1,5,12.50,15.00,2,-4,-2.00,0,0,0,,0,0,0
65,1986,1986-09-07,1,31.230,KAN,,CIN,W 24-14,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,
66,1986,1986-09-14,2,31.237,KAN,@,SEA,L 17-23,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,
67,1986,1986-09-21,3,31.244,KAN,,HOU,W 27-13,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,
68,1986,1986-09-28,4,31.251,KAN,@,BUF,W 20-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,
69,1986,1986-10-05,5,31.258,KAN,,RAI,L 17-24,,3,8,37.50,37,0,0,52.6,2,4,4.63,4.63,0,0,,0,0,0,,0,0,0
70,1986,1986-10-12,6,31.265,KAN,@,CLE,L 7-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,
71,1986,1986-10-19,7,31.272,KAN,,SDG,W 42-41,,6,9,66.67,97,1,0,139.6,0,0,10.78,13.00,1,-2,-2.00,0,0,0,,0,0,0
72,1986,1986-10-26,8,31.279,KAN,,TAM,W 27-20,*,15,29,51.72,230,1,1,75.4,1,8,7.93,7.07,2,-1,-0.50,0,0,0,,0,0,0
73,1986,1986-11-02,9,31.286,KAN,@,SDG,W 24-23,*,21,32,65.63,287,2,0,115.0,7,54,8.97,10.22,2,-5,-2.50,0,0,0,,0,0,0
74,1986,1986-11-09,10,31.293,KAN,,SEA,W 27-7,*,22,41,53.66,256,3,3,66.7,2,8,6.24,4.41,4,-3,-0.75,0,0,0,,0,0,0
75,1986,1986-11-16,11,31.300,KAN,@,DEN,L 17-38,*,18,42,42.86,179,2,1,61.5,4,49,4.26,4.14,2,5,2.50,0,0,0,,0,0,0
76,1986,1986-11-23,12,31.307,KAN,@,STL,L 14-23,*,24,43,55.81,223,2,2,66.3,2,14,5.19,4.02,1,0,0.00,0,1,0,0.00,0,0,0
77,1986,1986-11-30,13,31.314,KAN,,BUF,L 14-17,*,25,50,50.00,286,1,3,49.2,3,13,5.72,3.42,2,9,4.50,0,0,0,,0,0,0
78,1986,1986-12-14,15,31.328,KAN,@,RAI,W 20-17,*,15,31,48.39,180,1,0,77.4,2,16,5.81,6.45,4,-3,-0.75,0,0,0,,0,0,0
79,1986,1986-12-21,16,31.335,KAN,@,PIT,W 24-19,*,12,23,52.17,147,0,1,54.1,2,14,6.39,4.43,0,0,,0,0,0,,0,0,0
80,1987,1987-09-13,1,32.236,KAN,,SDG,W 20-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
81,1987,1987-09-20,2,32.243,KAN,@,SEA,L 14-43,,6,11,54.55,75,1,1,68.4,1,5,6.82,4.55,0,0,,0,0,0,,0,0,0
82,1987,1987-10-25,6,32.278,KAN,@,SDG,L 21-42,*,22,37,59.46,328,2,1,95.3,7,39,8.86,8.73,0,0,,0,0,0,,0,0,0
83,1987,1987-11-01,7,32.285,KAN,@,CHI,L 28-31,*,15,28,53.57,270,4,1,111.6,2,14,9.64,10.89,2,1,0.50,0,0,0,,0,0,0
84,1987,1987-11-08,8,32.292,KAN,,PIT,L 16-17,*,14,29,48.28,155,0,4,25.0,4,32,5.34,-0.86,1,0,0.00,0,0,0,,0,0,0
85,1987,1987-11-22,10,32.306,KAN,,GNB,L 3-23,,1,2,50.00,18,0,0,81.2,0,0,9.00,9.00,0,0,,0,0,0,,0,0,0
86,1987,1987-11-26,11,32.310,KAN,@,DET,W 27-20,*,18,26,69.23,246,2,1,108.8,0,0,9.46,9.27,1,-2,-2.00,0,0,0,,0,0,0
87,1987,1987-12-06,12,32.320,KAN,@,CIN,L 27-30,*,19,39,48.72,229,1,0,75.7,2,20,5.87,6.38,3,3,1.00,0,0,0,,0,0,0
88,1987,1987-12-13,13,32.327,KAN,,RAI,W 16-10,*,10,27,37.04,194,1,1,59.8,3,26,7.19,6.26,2,-2,-1.00,0,0,0,,0,0,0
89,1987,1987-12-19,14,32.333,KAN,@,DEN,L 17-20,*,26,39,66.67,272,1,0,95.2,2,18,6.97,7.49,2,0,0.00,0,0,0,,0,0,0
90,1987,1987-12-27,15,32.341,KAN,,SEA,W 41-20,*,23,35,65.71,320,3,0,123.5,1,7,9.14,10.86,1,-2,-2.00,0,0,0,,0,0,0
91,1988,1988-09-04,1,33.228,KAN,,CLE,L 3-6,*,11,29,37.93,106,0,2,20.2,3,17,3.66,0.55,0,0,,0,0,0,,0,0,0
92,1988,1988-09-11,2,33.235,KAN,@,SEA,L 10-31,*,7,15,46.67,49,0,1,26.8,3,28,3.27,0.27,0,0,,0,0,0,,0,0,0
93,1988,1988-09-18,3,33.242,KAN,,DEN,W 20-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
94,1988,1988-09-25,4,33.249,KAN,,SDG,L 23-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
95,1988,1988-10-02,5,33.256,KAN,@,NYJ,T 17-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
96,1988,1988-10-09,6,33.263,KAN,@,HOU,L 6-7,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
97,1988,1988-10-16,7,33.270,KAN,,RAI,L 17-27,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
98,1988,1988-10-23,8,33.277,KAN,,DET,L 6-7,*,17,29,58.62,154,0,1,58.7,4,44,5.31,3.76,0,0,,0,0,0,,0,0,0
99,1988,1988-10-30,9,33.284,KAN,@,RAI,L 10-17,*,7,14,50.00,47,0,0,57.7,1,8,3.36,3.36,1,2,2.00,0,0,0,,0,0,0
100,1988,1988-11-06,10,33.291,KAN,@,DEN,L 11-17,*,16,27,59.26,193,0,1,65.8,2,10,7.15,5.48,1,2,2.00,0,0,0,,0,0,0
101,1988,1988-11-13,11,33.298,KAN,,CIN,W 31-28,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
102,1988,1988-11-20,12,33.305,KAN,,SEA,W 27-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
103,1988,1988-11-27,13,33.312,KAN,@,PIT,L 10-16,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
104,1988,1988-12-04,14,33.319,KAN,,NYJ,W 38-34,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
105,1988,1988-12-11,15,33.326,KAN,@,NYG,L 12-28,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
106,1988,1988-12-18,16,33.333,KAN,@,SDG,L 13-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
