ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2008,2008-09-07,1,22.107,ARI,@,SFO,W 23-13,,8,13,1.63,1,4,3,21,7.00,0,75.0%,5.25,0,0,,0,1,6,0.0,0,0
2,2008,2008-09-14,2,22.114,ARI,,MIA,W 31-10,,10,24,2.40,1,1,1,20,20.00,0,100.0%,20.00,0,0,,0,1,6,0.0,0,0
3,2008,2008-09-21,3,22.121,ARI,@,WAS,L 17-24,,5,23,4.60,0,6,3,38,12.67,0,50.0%,6.33,0,0,,0,0,0,0.0,0,0
4,2008,2008-09-28,4,22.128,ARI,@,NYJ,L 35-56,,6,13,2.17,1,2,1,5,5.00,0,50.0%,2.50,0,0,,0,1,6,0.0,0,0
5,2008,2008-10-05,5,22.135,ARI,,BUF,W 41-17,,7,37,5.29,2,2,2,8,4.00,0,100.0%,4.00,0,0,,0,2,12,0.0,0,1
6,2008,2008-10-12,6,22.142,ARI,,DAL,W 30-24,,7,20,2.86,0,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,0.0,0,0
7,2008,2008-10-26,7,22.156,ARI,@,CAR,L 23-27,,6,3,0.50,1,3,2,18,9.00,0,66.7%,6.00,0,0,,0,1,6,0.0,0,0
8,2008,2008-11-02,8,22.163,ARI,@,STL,W 34-13,*,22,109,4.95,1,2,2,6,3.00,0,100.0%,3.00,0,0,,0,1,6,0.0,0,0
9,2008,2008-11-10,9,22.171,ARI,,SFO,W 29-24,*,13,22,1.69,0,8,6,28,4.67,0,75.0%,3.50,0,0,,0,0,0,0.0,0,0
10,2008,2008-11-16,10,22.177,ARI,@,SEA,W 26-20,*,11,35,3.18,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
