ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-13,1,25.076,BAL,@,NYJ,W 10-9,,,,,,,0.0%,,,,,,,,,,
2,2010,2010-09-19,2,25.082,BAL,@,CIN,L 10-15,,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,0.0,0,0
3,2010,2010-09-26,3,25.089,BAL,,CLE,W 24-17,,,,,,,0.0%,,,,,,,,,,
4,2010,2010-10-03,4,25.096,BAL,@,PIT,W 17-14,,,,,,,0.0%,,,,,,,,,,
5,2010,2010-10-17,6,25.110,BAL,@,NWE,L 20-23,,,,,,,0.0%,,,,,,,,,,
6,2010,2010-10-24,7,25.117,BAL,,BUF,W 37-34,,,,,,,0.0%,,,,,,,,,,
7,2010,2010-11-28,11,25.152,BAL,,TAM,W 17-10,,,,,,,0.0%,,,,,,,,,,
8,2010,2010-12-05,12,25.159,BAL,,PIT,L 10-13,,1,,,,,0.0%,,,,,,,,,,
9,2010,2010-12-13,13,25.167,BAL,@,HOU,W 34-28,,,,,,,0.0%,,,,,,,,,,
10,2010,2010-12-19,14,25.173,BAL,,NOR,W 30-24,,1,,,,,0.0%,,,,,,,,,,
11,2010,2010-12-26,15,25.180,BAL,@,CLE,W 20-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
12,2011,2011-09-11,1,26.074,BAL,,PIT,W 35-7,,2,2,45,22.50,0,100.0%,22.50,0,0,,0,0,0,0.0,0,0
13,2011,2011-09-18,2,26.081,BAL,@,TEN,L 13-26,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,0.0,0,0
14,2011,2011-09-25,3,26.088,BAL,@,STL,W 37-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
15,2011,2011-10-02,4,26.095,BAL,,NYJ,W 34-17,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
16,2011,2011-10-16,5,26.109,BAL,,HOU,W 29-14,,5,2,9,4.50,0,40.0%,1.80,0,0,,0,0,0,0.0,1,0
17,2011,2011-10-24,6,26.117,BAL,@,JAX,L 7-12,,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0,0.0,0,0
18,2011,2011-10-30,7,26.123,BAL,,ARI,W 30-27,,8,6,44,7.33,0,75.0%,5.50,0,0,,0,0,0,0.0,0,0
19,2011,2011-11-06,8,26.130,BAL,@,PIT,W 23-20,,8,5,46,9.20,0,62.5%,5.75,0,0,,0,0,0,0.0,0,0
20,2011,2011-11-13,9,26.137,BAL,@,SEA,L 17-22,,7,4,49,12.25,0,57.1%,7.00,0,0,,0,0,0,0.0,0,0
21,2011,2011-11-20,10,26.144,BAL,,CIN,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
