ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
24,2008,2008-11-09,9,22.340,SDG,,KAN,W 20-19,,,0,0,0.0,0,1,0,0,0
25,2008,2008-11-16,10,22.347,SDG,@,PIT,L 10-11,,,0,0,0.0,1,0,0,0,0
26,2008,2008-11-23,11,22.354,SDG,,IND,L 20-23,,,0,0,0.0,0,1,0,0,0
27,2008,2008-11-30,12,22.361,SDG,,ATL,L 16-22,,,0,0,0.0,2,1,0,0,0
28,2008,2008-12-04,13,22.365,SDG,,OAK,W 34-7,,,0,0,0.0,0,1,0,0,0
29,2008,2008-12-14,14,23.009,SDG,@,KAN,W 22-21,,,0,0,0.0,0,1,0,0,0
30,2008,2008-12-21,15,23.016,SDG,@,TAM,W 41-24,,,,,,,,,,
31,2009,2009-09-14,1,23.283,SDG,@,OAK,W 24-20,,,0,0,0.0,0,3,0,0,0
32,2009,2009-09-20,2,23.289,SDG,,BAL,L 26-31,,,0,0,0.0,0,0,0,0,0
33,2009,2009-09-27,3,23.296,SDG,,MIA,W 23-13,,,0,0,0.0,0,0,0,0,0
34,2009,2009-10-04,4,23.303,SDG,@,PIT,L 28-38,,,0,0,0.0,1,1,0,0,0
35,2009,2009-10-19,5,23.318,SDG,,DEN,L 23-34,,,0,0,0.0,0,0,0,0,0
36,2009,2009-10-25,6,23.324,SDG,@,KAN,W 37-7,,,0,0,0.0,4,0,0,0,0
37,2009,2009-11-01,7,23.331,SDG,,OAK,W 24-16,,,0,0,0.0,3,3,0,0,0
38,2009,2009-11-08,8,23.338,SDG,@,NYG,W 21-20,*,,0,0,0.0,7,1,0,0,0
39,2009,2009-11-15,9,23.345,SDG,,PHI,W 31-23,*,,0,0,1.0,2,1,0,0,0
40,2009,2009-11-22,10,23.352,SDG,@,DEN,W 32-3,,,0,0,0.0,2,0,0,0,0
41,2009,2009-11-29,11,23.359,SDG,,KAN,W 43-14,*,,0,0,0.0,7,2,0,0,0
42,2009,2009-12-06,12,24.001,SDG,@,CLE,W 30-23,*,,0,0,0.0,5,0,0,0,0
43,2009,2009-12-13,13,24.008,SDG,@,DAL,W 20-17,,,0,0,1.0,4,1,0,0,0
44,2009,2009-12-20,14,24.015,SDG,,CIN,W 27-24,*,,0,0,0.0,4,3,0,0,0
45,2009,2009-12-25,15,24.020,SDG,@,TEN,W 42-17,*,,0,0,0.0,2,0,1,5,0
46,2009,2010-01-03,16,24.029,SDG,,WAS,W 23-20,*,,0,0,0.0,2,1,0,0,0
47,2010,2010-09-13,1,24.282,SDG,@,KAN,L 14-21,,,,,,,,,,
48,2010,2010-09-19,2,24.288,SDG,,JAX,W 38-13,*,,0,0,0.0,6,0,1,0,0
49,2010,2010-09-26,3,24.295,SDG,@,SEA,L 20-27,*,1,0,2,1.0,5,0,0,0,0
50,2010,2010-10-03,4,24.302,SDG,,ARI,W 41-10,,,0,0,0.0,1,0,0,0,0
51,2010,2010-10-24,7,24.323,SDG,,NWE,L 20-23,,,0,0,0.0,0,0,0,0,0
52,2010,2010-11-22,10,24.352,SDG,,DEN,W 35-14,,,0,0,0.0,0,1,0,0,0
53,2010,2010-11-28,11,24.358,SDG,@,IND,W 36-14,,,0,0,0.0,1,1,0,0,0
54,2010,2010-12-05,12,25.000,SDG,,OAK,L 13-28,*,,0,0,0.0,9,3,0,0,0
55,2010,2010-12-12,13,25.007,SDG,,KAN,W 31-0,,,0,0,0.0,0,0,0,0,0
56,2010,2010-12-16,14,25.011,SDG,,SFO,W 34-7,,,0,0,0.0,1,0,0,0,0
57,2010,2010-12-26,15,25.021,SDG,@,CIN,L 20-34,*,,0,0,0.0,1,5,0,0,0
58,2010,2011-01-02,16,25.028,SDG,@,DEN,W 33-28,*,,0,0,0.0,4,0,0,0,0
59,2012,2012-09-09,1,26.279,KAN,,ATL,L 24-40,,,,,,,,,,
60,2012,2012-09-16,2,26.286,KAN,@,BUF,L 17-35,,,0,0,0.0,0,0,0,0,0
61,2012,2012-09-23,3,26.293,KAN,@,NOR,W 27-24,,,0,0,0.0,0,0,0,0,0
62,2012,2012-09-30,4,26.300,KAN,,SDG,L 20-37,,,,,,,,,,
63,2012,2012-10-07,5,26.307,KAN,,BAL,L 6-9,,,,,,,,,,
64,2012,2012-10-14,6,26.314,KAN,@,TAM,L 10-38,,,,,,,,,,
65,2012,2012-10-28,7,26.328,KAN,,OAK,L 16-26,,,0,0,0.0,0,0,0,0,0
66,2012,2012-11-01,8,26.332,KAN,@,SDG,L 13-31,,,,,,,,,,
67,2012,2012-11-12,9,26.343,KAN,@,PIT,L 13-16,,,,,,,,,,
68,2012,2012-11-18,10,26.349,KAN,,CIN,L 6-28,,,0,0,0.0,0,0,0,0,0
69,2012,2012-11-25,11,26.356,KAN,,DEN,L 9-17,,,,,,,,,,
70,2012,2012-12-02,12,26.363,KAN,,CAR,W 27-21,*,,0,0,0.0,2,0,0,0,0
71,2012,2012-12-09,13,27.004,KAN,@,CLE,L 7-30,*,,0,0,0.0,2,1,0,0,0
72,2012,2012-12-16,14,27.011,KAN,@,OAK,L 0-15,*,,0,0,0.0,5,1,0,0,0
73,2012,2012-12-23,15,27.018,KAN,,IND,L 13-20,*,,0,0,0.0,1,0,0,0,0
74,2012,2012-12-30,16,27.025,KAN,@,DEN,L 3-38,,,0,0,0.0,2,0,0,0,0
