ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
45,2010,2010-10-10,5,26.078,GNB,@,WAS,L 13-16,*,0,0,,0,0,0,1.0,6,7,0,0,0
46,2010,2010-10-17,6,26.085,GNB,,MIA,L 20-23,*,0,0,,0,0,0,0.0,7,3,0,0,0
47,2010,2010-10-24,7,26.092,GNB,,MIN,W 28-24,*,0,0,,0,1,6,0.0,5,3,1,32,1
48,2010,2010-10-31,8,26.099,GNB,@,NYJ,W 9-0,*,0,0,,0,0,0,0.0,10,0,0,0,0
49,2010,2010-11-07,9,26.106,GNB,,DAL,W 45-7,*,0,0,,0,0,0,1.0,3,1,0,0,0
50,2010,2010-11-21,10,26.120,GNB,@,MIN,W 31-3,*,0,0,,0,0,0,0.0,5,0,0,0,0
51,2010,2010-11-28,11,26.127,GNB,@,ATL,L 17-20,*,0,0,,0,0,0,0.0,6,4,0,0,0
52,2010,2010-12-05,12,26.134,GNB,,SFO,W 34-16,*,0,0,,0,0,0,0.0,3,3,0,0,0
53,2010,2010-12-12,13,26.141,GNB,@,DET,L 3-7,*,0,0,,0,0,0,0.0,7,3,0,0,0
54,2010,2010-12-19,14,26.148,GNB,@,NWE,L 27-31,*,0,0,,0,0,0,1.0,7,0,0,0,0
55,2010,2010-12-26,15,26.155,GNB,,NYG,W 45-17,*,0,0,,0,0,0,0.0,7,2,0,0,0
56,2010,2011-01-02,16,26.162,GNB,,CHI,W 10-3,*,0,0,,0,0,0,0.0,4,2,0,0,0
57,2011,2011-09-08,1,27.046,GNB,,NOR,W 42-34,*,0,0,,0,0,0,0.0,8,4,0,0,0
58,2011,2011-09-18,2,27.056,GNB,@,CAR,W 30-23,*,0,0,,0,0,0,1.0,9,1,0,0,0
59,2011,2011-09-25,3,27.063,GNB,@,CHI,W 27-17,*,0,0,,0,0,0,0.0,5,0,0,0,0
60,2011,2011-10-02,4,27.070,GNB,,DEN,W 49-23,*,0,0,,0,0,0,1.0,9,1,0,0,0
61,2011,2011-10-09,5,27.077,GNB,@,ATL,W 25-14,*,0,0,,0,0,0,1.0,7,0,0,0,0
62,2011,2011-10-16,6,27.084,GNB,,STL,W 24-3,*,0,0,,0,0,0,0.0,9,5,0,0,0
63,2011,2011-10-23,7,27.091,GNB,@,MIN,W 33-27,*,0,0,,0,0,0,0.0,6,2,0,0,0
64,2011,2011-11-06,8,27.105,GNB,@,SDG,W 45-38,*,0,0,,0,0,0,1.0,8,3,0,0,0
65,2011,2011-11-14,9,27.113,GNB,,MIN,W 45-7,*,0,0,,0,0,0,1.0,6,2,0,0,0
66,2011,2011-11-20,10,27.119,GNB,,TAM,W 35-26,*,0,0,,0,0,0,0.0,7,2,0,0,0
67,2011,2011-11-24,11,27.123,GNB,@,DET,W 27-15,*,0,0,,0,0,0,0.0,2,2,0,0,0
68,2011,2011-12-25,15,27.154,GNB,,CHI,W 35-21,*,0,0,,0,0,0,0.0,9,3,0,0,0
69,2011,2012-01-01,16,27.161,GNB,,DET,W 45-41,*,0,0,,0,0,0,0.0,6,0,0,0,0
70,2013,2013-09-15,2,29.053,MIN,@,CHI,L 30-31,,,,,,,,,,,,,
71,2013,2013-09-22,3,29.060,MIN,,CLE,L 27-31,,0,0,,0,0,0,0.0,2,1,0,0,0
72,2013,2013-09-29,4,29.067,MIN,,PIT,W 34-27,,0,0,,0,0,0,0.0,1,0,0,0,0
73,2013,2013-10-13,5,29.081,MIN,,CAR,L 10-35,*,0,0,,0,0,0,0.0,1,0,0,0,0
74,2014,2014-12-20,15,30.149,SFO,,SDG,L 35-38,,0,0,,0,0,0,0.0,2,0,0,0,0
75,2014,2014-12-28,16,30.157,SFO,,ARI,W 20-17,,,,,,,,,,,,,
