ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,25.243,WAS,@,SFO,L 17-26,,,
2,1970,1970-09-27,2,25.250,WAS,@,STL,L 17-27,,,
3,1970,1970-10-04,3,25.257,WAS,@,PHI,W 33-21,,,
4,1970,1970-10-11,4,25.264,WAS,,DET,W 31-10,,,
5,1970,1970-10-19,5,25.272,WAS,@,OAK,L 20-34,,,
6,1970,1970-10-25,6,25.278,WAS,,CIN,W 20-0,,,
7,1970,1970-11-01,7,25.285,WAS,@,DEN,W 19-3,,,
8,1970,1970-11-08,8,25.292,WAS,,MIN,L 10-19,,,
9,1970,1970-11-15,9,25.299,WAS,@,NYG,L 33-35,,,
10,1970,1970-11-22,10,25.306,WAS,,DAL,L 21-45,,,
11,1970,1970-11-29,11,25.313,WAS,,NYG,L 24-27,,,
12,1970,1970-12-06,12,25.320,WAS,@,DAL,L 0-34,,,
13,1970,1970-12-13,13,25.327,WAS,,PHI,W 24-6,,,
14,1970,1970-12-20,14,25.334,WAS,,STL,W 28-27,,,
15,1971,1971-10-10,4,26.263,NOR,@,CHI,L 14-35,,,
16,1971,1971-10-17,5,26.270,NOR,,DAL,W 24-14,,,
17,1971,1971-11-14,9,26.298,NOR,@,SFO,W 26-20,,,
18,1971,1971-11-28,11,26.312,NOR,@,GNB,W 29-21,,,
19,1971,1971-12-05,12,26.319,NOR,@,RAM,L 28-45,,,
20,1971,1971-12-12,13,26.326,NOR,,CLE,L 17-21,,,
21,1971,1971-12-19,14,26.333,NOR,,ATL,L 20-24,,,
22,1972,1972-09-17,1,27.241,NOR,@,RAM,L 14-34,,,
23,1972,1972-09-25,2,27.249,NOR,,KAN,L 17-20,,,
24,1972,1972-10-01,3,27.255,NOR,,SFO,L 2-37,,,
25,1972,1972-10-08,4,27.262,NOR,@,NYG,L 21-45,,,
26,1972,1972-10-15,5,27.269,NOR,,ATL,L 14-21,,,
27,1972,1972-10-22,6,27.276,NOR,@,SFO,T 20-20,1,4,0
28,1972,1972-10-29,7,27.283,NOR,,PHI,W 21-3,,,
29,1972,1972-11-05,8,27.290,NOR,@,MIN,L 6-37,1,11,0
30,1972,1972-11-12,9,27.297,NOR,@,ATL,L 20-36,,,
31,1972,1972-11-19,10,27.304,NOR,@,DET,L 14-27,,,
32,1972,1972-11-26,11,27.311,NOR,,RAM,W 19-16,,,
33,1972,1972-12-03,12,27.318,NOR,@,NYJ,L 17-18,,,
34,1972,1972-12-10,13,27.325,NOR,,NWE,L 10-17,,,
35,1972,1972-12-17,14,27.332,NOR,,GNB,L 20-30,,,
36,1973,1973-12-02,12,28.316,PHI,@,SFO,L 28-38,,,
37,1973,1973-12-09,13,28.323,PHI,,NYJ,W 24-23,,,
38,1973,1973-12-16,14,28.330,PHI,@,WAS,L 20-38,,,
