ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
23,1990,1990-12-17,14,24.227,RAM,,SFO,L 10-26,3,11,3.67,0,,2,5,2.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
24,1990,1990-12-23,15,24.233,RAM,@,ATL,L 13-20,14,39,2.79,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
25,1990,1990-12-31,16,24.241,RAM,@,NOR,L 17-20,8,56,7.00,0,,3,-1,-0.33,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
26,1991,1991-09-01,1,25.120,RAM,,PHO,L 14-24,4,11,2.75,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,1991,1991-09-08,2,25.127,RAM,@,NYG,W 19-13,5,25,5.00,0,,1,8,8.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1991,1991-09-22,4,25.141,RAM,@,SFO,L 10-27,6,23,3.83,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
29,1991,1991-09-29,5,25.148,RAM,,GNB,W 23-21,8,32,4.00,0,,2,17,8.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1991,1991-10-13,6,25.162,RAM,,SDG,W 30-24,4,7,1.75,0,,1,6,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,1991,1991-10-20,7,25.169,RAM,@,RAI,L 17-20,5,23,4.60,0,,1,14,14.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1991,1991-10-27,8,25.176,RAM,@,ATL,L 14-31,1,3,3.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1991,1991-12-08,14,25.218,RAM,,ATL,L 14-31,8,20,2.50,0,,1,5,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,1991,1991-12-15,15,25.225,RAM,@,MIN,L 14-20,11,29,2.64,1,,5,45,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
35,1991,1991-12-22,16,25.232,RAM,@,SEA,L 9-23,16,72,4.50,0,,2,15,7.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1992,1992-09-06,1,26.125,RAM,@,BUF,L 7-40,9,24,2.67,0,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1992,1992-09-13,2,26.132,RAM,,NWE,W 14-0,19,71,3.74,2,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
38,1992,1992-09-20,3,26.139,RAM,@,MIA,L 10-26,17,76,4.47,0,3,3,11,3.67,0,100.0%,3.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
39,1992,1992-09-27,4,26.146,RAM,,NYJ,W 18-10,19,74,3.89,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1992,1992-10-04,5,26.153,RAM,@,SFO,L 24-27,18,110,6.11,0,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1992,1992-10-11,6,26.160,RAM,@,NOR,L 10-13,19,38,2.00,1,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
42,1992,1992-10-18,7,26.167,RAM,,NYG,W 38-17,31,126,4.06,2,4,4,27,6.75,0,100.0%,6.75,0,0,,0,0,0,,,,,,0,0,,0,2,12
43,1992,1992-11-01,8,26.181,RAM,@,ATL,L 28-30,18,144,8.00,0,7,7,39,5.57,2,100.0%,5.57,0,0,,0,0,0,,,,,,0,0,,0,2,12
44,1992,1992-11-08,9,26.188,RAM,,PHO,L 14-20,17,55,3.24,1,7,7,60,8.57,0,100.0%,8.57,0,0,,0,0,0,,,,,,0,0,,0,1,6
45,1992,1992-11-15,10,26.195,RAM,@,DAL,W 27-23,29,110,3.79,1,8,7,44,6.29,1,87.5%,5.50,0,0,,0,0,0,,,,,,0,0,,0,2,12
46,1992,1992-11-22,11,26.202,RAM,,SFO,L 10-27,11,35,3.18,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,1992,1992-11-29,12,26.209,RAM,,MIN,L 17-31,8,13,1.63,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1992,1992-12-06,13,26.216,RAM,@,TAM,W 31-27,15,47,3.13,0,3,3,7,2.33,0,100.0%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1992,1992-12-13,14,26.223,RAM,,NOR,L 14-37,13,58,4.46,0,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1992,1992-12-20,15,26.230,RAM,@,GNB,L 13-28,16,48,3.00,0,4,4,4,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,1992,1992-12-27,16,26.237,RAM,,ATL,W 38-27,20,96,4.80,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1993,1993-09-05,1,27.124,RAM,@,GNB,L 6-36,13,31,2.38,0,7,6,37,6.17,0,85.7%,5.29,0,0,,0,0,0,,0,,,,0,0,,0,0,0
53,1993,1993-09-12,2,27.131,RAM,,PIT,W 27-0,14,30,2.14,1,7,6,36,6.00,0,85.7%,5.14,0,0,,0,0,0,,0,,,,0,0,,0,1,6
54,1993,1993-09-26,4,27.145,RAM,@,HOU,W 28-13,15,25,1.67,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
55,1993,1993-10-03,5,27.152,RAM,,NOR,L 6-37,4,13,3.25,0,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,,,,0,0,,0,0,0
56,1993,1993-10-14,6,27.163,RAM,@,ATL,L 24-30,5,41,8.20,0,5,2,65,32.50,1,40.0%,13.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
57,1993,1993-10-24,7,27.173,RAM,,DET,L 13-16,2,8,4.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
58,1993,1993-10-31,8,27.180,RAM,@,SFO,L 17-40,1,4,4.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
59,1993,1993-11-14,9,27.194,RAM,,ATL,L 0-13,3,16,5.33,0,5,5,37,7.40,0,100.0%,7.40,0,0,,0,0,0,,0,,,,0,0,,0,0,0
60,1993,1993-11-21,10,27.201,RAM,,WAS,W 10-6,1,-1,-1.00,0,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
61,1993,1993-11-28,11,27.208,RAM,,SFO,L 10-35,6,22,3.67,0,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
62,1993,1993-12-05,12,27.215,RAM,@,PHO,L 10-38,1,3,3.00,0,3,2,14,7.00,0,66.7%,4.67,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,0,0,,0,0,0
63,1993,1993-12-12,13,27.222,RAM,@,NOR,W 23-20,6,36,6.00,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0
64,1993,1993-12-19,14,27.229,RAM,@,CIN,L 3-15,2,18,9.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
65,1993,1993-12-26,15,27.236,RAM,,CLE,L 14-42,3,31,10.33,0,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
66,1993,1994-01-02,16,27.243,RAM,,CHI,W 20-6,3,16,5.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
67,1994,1994-10-30,8,28.179,MIA,@,NWE,W 23-3,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
68,1994,1994-11-13,10,28.193,MIA,,CHI,L 14-17,3,3,1.00,0,5,2,19,9.50,0,40.0%,3.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
