ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
32,1985,1985-12-22,16,25.057,NOR,,ATL,L 10-16,,0,0,,0,0,0,,0,0,0,,0,,,,6,278,46.33,0
33,1986,1986-09-07,1,25.316,NOR,,ATL,L 10-31,,0,0,,0,0,0,,0,0,0,,,,,,7,311,44.43,0
34,1986,1986-09-14,2,25.323,NOR,,GNB,W 24-10,,0,0,,0,0,0,,0,0,0,,,,,,5,218,43.60,0
35,1986,1986-09-21,3,25.330,NOR,@,SFO,L 17-26,,0,0,,0,0,0,,0,0,0,,,,,,5,222,44.40,0
36,1986,1986-09-28,4,25.337,NOR,@,NYG,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,7,308,44.00,0
37,1986,1986-10-05,5,25.344,NOR,,WAS,L 6-14,,0,0,,0,0,0,,0,0,0,,,,,,4,181,45.25,0
38,1986,1986-10-12,6,25.351,NOR,@,IND,W 17-14,,0,0,,0,0,0,,0,0,0,,,,,,5,211,42.20,0
39,1986,1986-10-19,7,25.358,NOR,,TAM,W 38-7,,0,0,,0,0,0,,0,0,0,,,,,,2,80,40.00,0
40,1986,1986-10-26,8,26.000,NOR,@,NYJ,L 23-28,,0,0,,0,0,0,,0,0,0,,,,,,4,183,45.75,0
41,1986,1986-11-02,9,26.007,NOR,,SFO,W 23-10,,0,0,,0,0,0,,0,0,0,,,,,,7,309,44.14,0
42,1986,1986-11-09,10,26.014,NOR,,RAM,W 6-0,,0,0,,0,0,0,,0,0,0,,,,,,7,303,43.29,0
43,1986,1986-11-16,11,26.021,NOR,@,STL,W 16-7,,0,0,,0,0,0,,0,0,0,,,,,,5,196,39.20,0
44,1986,1986-11-23,12,26.028,NOR,@,RAM,L 13-26,,0,0,,0,0,0,,0,0,0,,,,,,5,234,46.80,0
45,1986,1986-11-30,13,26.035,NOR,,NWE,L 20-21,,0,0,,0,0,0,,0,0,0,,,,,,5,222,44.40,1
46,1986,1986-12-07,14,26.042,NOR,,MIA,L 27-31,,0,0,,0,0,0,,0,0,0,,,,,,1,44,44.00,0
47,1986,1986-12-14,15,26.049,NOR,@,ATL,W 14-9,,1,0,0.00,0,0,0,,0,0,0,,,,,,7,242,34.57,0
48,1986,1986-12-21,16,26.056,NOR,@,MIN,L 17-33,,0,0,,0,0,0,,0,0,0,,,,,,5,192,38.40,0
49,1987,1987-09-13,1,26.322,NOR,,CLE,W 28-21,,0,0,,0,0,0,,0,0,0,,,,,,5,208,41.60,0
50,1987,1987-09-20,2,26.329,NOR,@,PHI,L 17-27,,0,0,,0,0,0,,0,0,0,,,,,,6,198,33.00,0
51,1987,1987-10-25,6,26.364,NOR,,SFO,L 22-24,,0,0,,0,0,0,,0,0,0,,,,,,3,135,45.00,0
52,1987,1987-11-01,7,27.006,NOR,@,ATL,W 38-0,,0,0,,0,0,0,,0,0,0,,,,,,3,126,42.00,0
53,1987,1987-11-08,8,27.013,NOR,@,RAM,W 31-14,,0,0,,0,0,0,,0,0,0,,,,,,3,134,44.67,0
54,1987,1987-11-15,9,27.020,NOR,@,SFO,W 26-24,,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
55,1987,1987-11-22,10,27.027,NOR,,NYG,W 23-14,,0,0,,0,0,0,,0,0,0,,,,,,7,264,37.71,0
56,1987,1987-11-29,11,27.034,NOR,@,PIT,W 20-16,,1,-3,-3.00,0,0,0,,0,0,0,,,,,,6,252,42.00,0
57,1987,1987-12-06,12,27.041,NOR,,TAM,W 44-34,,0,0,,0,0,0,,0,0,0,,,,,,4,179,44.75,0
58,1987,1987-12-13,13,27.048,NOR,,HOU,W 24-10,,0,0,,0,0,0,,0,0,0,,,,,,4,179,44.75,0
59,1987,1987-12-20,14,27.055,NOR,@,CIN,W 41-24,,1,-3,-3.00,0,0,0,,0,0,0,,,,,,5,180,36.00,0
60,1987,1987-12-27,15,27.062,NOR,,GNB,W 33-24,,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
61,1988,1988-09-04,1,27.314,NOR,,SFO,L 33-34,,0,0,,0,0,0,,0,0,0,,,,,,3,120,40.00,0
62,1988,1988-09-11,2,27.321,NOR,@,ATL,W 29-21,,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
63,1988,1988-09-18,3,27.328,NOR,@,DET,W 22-14,,0,0,,0,0,0,,0,0,0,,,,,,3,121,40.33,0
64,1988,1988-09-25,4,27.335,NOR,,TAM,W 13-9,,0,0,,0,0,0,,0,0,0,,,,,,4,135,33.75,0
65,1988,1988-10-03,5,27.343,NOR,,DAL,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,6,236,39.33,0
66,1988,1988-10-09,6,27.349,NOR,@,SDG,W 23-17,,0,0,,0,0,0,,0,0,0,,,,,,2,66,33.00,1
67,1988,1988-10-16,7,27.356,NOR,@,SEA,W 20-19,,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
68,1988,1988-10-23,8,27.363,NOR,,RAI,W 20-6,,0,0,,0,0,0,,0,0,0,,,,,,9,432,48.00,0
69,1988,1988-10-30,9,28.004,NOR,,RAM,L 10-12,,0,0,,0,0,0,,0,0,0,,,,,,6,219,36.50,0
70,1988,1988-11-06,10,28.011,NOR,@,WAS,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,3,128,42.67,0
71,1988,1988-11-13,11,28.018,NOR,@,RAM,W 14-10,,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
72,1988,1988-11-20,12,28.025,NOR,,DEN,W 42-0,,1,10,10.00,0,0,0,,0,0,0,,,,,,1,36,36.00,0
73,1988,1988-11-27,13,28.032,NOR,,NYG,L 12-13,,0,0,,0,0,0,,0,0,0,,,,,,6,240,40.00,0
74,1988,1988-12-04,14,28.039,NOR,@,MIN,L 3-45,,0,0,,0,0,0,,0,0,0,,,,,,9,369,41.00,0
75,1988,1988-12-11,15,28.046,NOR,@,SFO,L 17-30,,0,0,,0,0,0,,0,0,0,,,,,,5,191,38.20,0
76,1988,1988-12-18,16,28.053,NOR,,ATL,W 10-9,,0,0,,0,0,0,,0,0,0,,,,,,5,212,42.40,0
77,1990,1990-09-09,1,29.318,NWE,,MIA,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,6,241,40.17,0
78,1990,1990-09-16,2,29.325,NWE,@,IND,W 16-14,,0,0,,0,0,0,,0,0,0,,,,,,3,122,40.67,0
79,1990,1990-09-23,3,29.332,NWE,@,CIN,L 7-41,,1,0,0.00,0,0,0,,0,0,0,,,,,,6,263,43.83,0
80,1990,1990-09-30,4,29.339,NWE,,NYJ,L 13-37,,0,0,,0,0,0,,0,0,0,,,,,,3,145,48.33,0
81,1990,1990-10-07,5,29.346,NWE,,SEA,L 20-33,,0,0,,0,0,0,,0,0,0,,,,,,4,193,48.25,0
82,1990,1990-10-18,6,29.357,NWE,@,MIA,L 10-17,,0,0,,0,0,0,,0,0,0,,,,,,8,318,39.75,1
83,1990,1990-10-28,7,30.002,NWE,,BUF,L 10-27,,0,0,,0,0,0,,0,0,0,,,,,,4,163,40.75,0
84,1990,1990-11-04,8,30.009,NWE,@,PHI,L 20-48,,0,0,,0,0,0,,0,0,0,,,,,,5,226,45.20,0
85,1990,1990-11-11,9,30.016,NWE,,IND,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,10,385,38.50,0
86,1990,1990-11-18,10,30.023,NWE,@,BUF,L 0-14,,0,0,,0,0,0,,0,0,0,,,,,,7,256,36.57,0
87,1990,1990-11-25,11,30.030,NWE,@,PHO,L 14-34,,0,0,,0,0,0,,0,0,0,,,,,,6,269,44.83,0
88,1990,1990-12-02,12,30.037,NWE,,KAN,L 7-37,,0,0,,0,0,0,,0,0,0,,,,,,6,228,38.00,1
89,1990,1990-12-09,13,30.044,NWE,@,PIT,L 3-24,,0,0,,0,0,0,,0,0,0,,,,,,6,254,42.33,0
90,1990,1990-12-15,14,30.050,NWE,,WAS,L 10-25,,0,0,,0,0,0,,0,0,0,,,,,,5,192,38.40,0
91,1990,1990-12-23,15,30.058,NWE,@,NYJ,L 7-42,,0,0,,0,0,0,,0,0,0,,,,,,6,280,46.67,0
92,1990,1990-12-30,16,30.065,NWE,,NYG,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,5,217,43.40,0
93,1991,1991-09-01,1,30.310,CLE,,DAL,L 14-26,,0,0,,0,0,0,,0,0,0,,0,,,,4,135,33.75,0
94,1991,1991-09-08,2,30.317,CLE,@,NWE,W 20-0,,0,0,,0,0,0,,0,0,0,,0,,,,5,219,43.80,0
95,1991,1991-09-15,3,30.324,CLE,,CIN,W 14-13,,1,0,0.00,0,0,0,,0,0,0,,0,,,,5,234,46.80,0
96,1991,1991-09-22,4,30.331,CLE,@,NYG,L 10-13,,0,0,,0,0,0,,0,0,0,,0,,,,9,391,43.44,0
97,1991,1991-10-06,5,30.345,CLE,,NYJ,L 14-17,,0,0,,0,0,0,,0,0,0,,0,,,,4,180,45.00,0
98,1991,1991-10-13,6,30.352,CLE,@,WAS,L 17-42,,0,0,,0,1,1,100.00,11,1,0,152.1,0,0,11.00,31.00,5,203,40.60,0
99,1991,1991-10-20,7,30.359,CLE,@,SDG,W 30-24,,0,0,,0,0,0,,0,0,0,,0,,,,9,376,41.78,0
100,1991,1991-10-27,8,31.001,CLE,,PIT,W 17-14,,0,0,,0,0,0,,0,0,0,,0,,,,3,124,41.33,0
101,1991,1991-11-03,9,31.008,CLE,@,CIN,L 21-23,,0,0,,0,0,0,,0,0,0,,0,,,,4,165,41.25,0
102,1991,1991-11-10,10,31.015,CLE,,PHI,L 30-32,,0,0,,0,0,0,,0,0,0,,0,,,,5,243,48.60,0
103,1991,1991-11-17,11,31.022,CLE,@,HOU,L 24-28,,1,-3,-3.00,0,0,0,,0,0,0,,0,,,,4,186,46.50,0
104,1991,1991-11-24,12,31.029,CLE,,KAN,W 20-15,,0,0,,0,0,0,,0,0,0,,0,,,,6,222,37.00,0
105,1991,1991-12-01,13,31.036,CLE,@,IND,W 31-0,,0,0,,0,0,0,,0,0,0,,0,,,,2,83,41.50,0
106,1991,1991-12-08,14,31.043,CLE,,DEN,L 7-17,,0,0,,0,0,0,,0,0,0,,0,,,,7,319,45.57,0
107,1991,1991-12-15,15,31.050,CLE,,HOU,L 14-17,,0,0,,0,0,0,,0,0,0,,0,,,,4,157,39.25,0
108,1991,1991-12-22,16,31.057,CLE,@,PIT,L 10-17,,0,0,,0,0,0,,0,0,0,,0,,,,4,160,40.00,0
109,1992,1992-09-06,1,31.316,CLE,@,IND,L 3-14,,0,0,,0,0,0,,0,0,0,,,,,,8,375,46.88,0
110,1992,1992-09-14,2,31.324,CLE,,MIA,L 23-27,,0,0,,0,0,0,,0,0,0,,,,,,5,186,37.20,0
111,1992,1992-09-20,3,31.330,CLE,@,RAI,W 28-16,,0,0,,0,0,0,,0,0,0,,,,,,8,342,42.75,0
112,1992,1992-09-27,4,31.337,CLE,,DEN,L 0-12,,0,0,,0,0,0,,0,0,0,,,,,,4,206,51.50,0
113,1992,1992-10-11,5,31.351,CLE,,PIT,W 17-9,,0,0,,0,0,0,,0,0,0,,,,,,4,167,41.75,0
114,1992,1992-10-18,6,31.358,CLE,,GNB,W 17-6,,0,0,,0,0,0,,0,0,0,,,,,,3,104,34.67,0
115,1992,1992-10-25,7,31.365,CLE,@,NWE,W 19-17,,0,0,,0,0,0,,0,0,0,,,,,,5,177,35.40,0
116,1992,1992-11-01,8,32.006,CLE,@,CIN,L 10-30,,0,0,,0,0,0,,0,0,0,,,,,,2,104,52.00,0
117,1992,1992-11-08,9,32.013,CLE,@,HOU,W 24-14,,0,0,,0,0,0,,0,0,0,,,,,,5,188,37.60,0
118,1992,1992-11-15,10,32.020,CLE,,SDG,L 13-14,,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
119,1992,1992-11-22,11,32.027,CLE,@,MIN,L 13-17,,0,0,,0,0,0,,0,0,0,,,,,,6,253,42.17,0
120,1992,1992-11-29,12,32.034,CLE,,CHI,W 27-14,,0,0,,0,0,0,,0,0,0,,,,,,6,257,42.83,0
121,1992,1992-12-06,13,32.041,CLE,,CIN,W 37-21,,0,0,,0,0,0,,0,0,0,,,,,,2,70,35.00,0
122,1992,1992-12-13,14,32.048,CLE,@,DET,L 14-24,,0,0,,0,0,0,,0,0,0,,,,,,3,141,47.00,1
123,1992,1992-12-20,15,32.055,CLE,,HOU,L 14-17,,0,0,,0,0,0,,0,0,0,,,,,,5,183,36.60,0
124,1992,1992-12-27,16,32.062,CLE,@,PIT,L 13-23,,0,0,,0,0,0,,0,0,0,,,,,,3,116,38.67,0
125,1993,1993-09-05,1,32.314,CLE,,CIN,W 27-14,,0,0,,0,0,0,,0,0,0,,,,,,6,311,51.83,0
126,1993,1993-09-13,2,32.322,CLE,,SFO,W 23-13,,0,0,,0,0,0,,0,0,0,,,,,,5,224,44.80,0
127,1993,1993-09-19,3,32.328,CLE,@,RAI,W 19-16,,0,0,,0,0,0,,0,0,0,,,,,,6,280,46.67,0
128,1993,1993-09-26,4,32.335,CLE,@,IND,L 10-23,,0,0,,0,0,0,,0,0,0,,,,,,6,298,49.67,0
129,1993,1993-10-10,5,32.349,CLE,,MIA,L 14-24,,0,0,,0,0,0,,0,0,0,,,,,,5,175,35.00,0
130,1993,1993-10-17,6,32.356,CLE,@,CIN,W 28-17,,0,0,,0,0,0,,0,0,0,,,,,,7,326,46.57,0
131,1993,1993-10-24,7,32.363,CLE,,PIT,W 28-23,,0,0,,0,0,0,,0,0,0,,,,,,5,249,49.80,0
132,1993,1993-11-07,8,33.012,CLE,,DEN,L 14-29,,0,0,,0,0,0,,0,0,0,,,,,,4,167,41.75,1
133,1993,1993-11-14,9,33.019,CLE,@,SEA,L 5-22,,0,0,,0,0,0,,0,0,0,,,,,,6,254,42.33,0
134,1993,1993-11-21,10,33.026,CLE,,HOU,L 20-27,,0,0,,0,0,0,,0,0,0,,,,,,5,235,47.00,1
135,1993,1993-11-28,11,33.033,CLE,@,ATL,L 14-17,,0,0,,0,0,0,,0,0,0,,,,,,5,225,45.00,0
136,1993,1993-12-05,12,33.040,CLE,,NOR,W 17-13,,0,0,,0,0,0,,0,0,0,,,,,,7,277,39.57,0
137,1993,1993-12-12,13,33.047,CLE,@,HOU,L 17-19,,0,0,,0,0,0,,0,0,0,,,,,,3,127,42.33,0
138,1993,1993-12-19,14,33.054,CLE,,NWE,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
139,1993,1993-12-26,15,33.061,CLE,@,RAM,W 42-14,,0,0,,0,0,0,,0,0,0,,,,,,2,62,31.00,0
140,1993,1994-01-02,16,33.068,CLE,@,PIT,L 9-16,,0,0,,0,0,0,,0,0,0,,,,,,6,265,44.17,0
141,1994,1994-09-04,1,33.313,NYJ,@,BUF,W 23-3,,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
142,1994,1994-09-11,2,33.320,NYJ,,DEN,W 25-22,,0,0,,0,0,0,,0,0,0,,,,,,5,186,37.20,0
143,1994,1994-09-18,3,33.327,NYJ,@,MIA,L 14-28,,0,0,,0,0,0,,0,0,0,,,,,,4,202,50.50,0
144,1994,1994-09-25,4,33.334,NYJ,,CHI,L 7-19,,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
145,1994,1994-10-02,5,33.341,NYJ,@,CLE,L 7-27,,0,0,,0,0,0,,0,0,0,,,,,,8,310,38.75,0
146,1994,1994-10-09,6,33.348,NYJ,,IND,W 16-6,,0,0,,0,0,0,,0,0,0,,,,,,5,209,41.80,0
147,1994,1994-10-16,7,33.355,NYJ,,NWE,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,6,267,44.50,0
148,1994,1994-10-30,8,34.004,NYJ,@,IND,L 25-28,,0,0,,0,0,0,,0,0,0,,,,,,7,297,42.43,0
149,1994,1994-11-06,9,34.011,NYJ,,BUF,W 22-17,,0,0,,0,0,0,,0,0,0,,,,,,3,118,39.33,0
150,1994,1994-11-13,10,34.018,NYJ,@,GNB,L 10-17,,0,0,,0,0,0,,0,0,0,,,,,,7,294,42.00,0
151,1994,1994-11-20,11,34.025,NYJ,@,MIN,W 31-21,,0,0,,0,0,0,,0,0,0,,,,,,5,191,38.20,0
152,1994,1994-11-27,12,34.032,NYJ,,MIA,L 24-28,,0,0,,0,0,0,,0,0,0,,,,,,2,87,43.50,0
153,1994,1994-12-04,13,34.039,NYJ,@,NWE,L 13-24,,0,0,,0,0,0,,0,0,0,,,,,,6,291,48.50,0
154,1994,1994-12-10,14,34.045,NYJ,,DET,L 7-18,,0,0,,0,0,0,,0,0,0,,,,,,6,224,37.33,0
155,1994,1994-12-18,15,34.053,NYJ,,SDG,L 6-21,,0,0,,0,0,0,,0,0,0,,,,,,7,304,43.43,0
156,1994,1994-12-24,16,34.059,NYJ,@,HOU,L 10-24,,0,0,,0,0,0,,0,0,0,,,,,,5,240,48.00,0
157,1995,1995-09-03,1,34.312,NYJ,@,MIA,L 14-52,,0,0,,0,0,0,,0,0,0,,,,,,7,284,40.57,0
158,1995,1995-09-10,2,34.319,NYJ,,IND,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,4,180,45.00,0
159,1995,1995-09-17,3,34.326,NYJ,,JAX,W 27-10,,0,0,,0,0,0,,0,0,0,,,,,,5,195,39.00,0
160,1995,1995-09-24,4,34.333,NYJ,@,ATL,L 3-13,,0,0,,0,0,0,,0,0,0,,,,,,5,233,46.60,0
161,1995,1995-10-01,5,34.340,NYJ,,OAK,L 10-47,,0,0,,0,0,0,,0,0,0,,,,,,7,338,48.29,0
162,1995,1995-10-08,6,34.347,NYJ,@,BUF,L 10-29,,0,0,,0,0,0,,0,0,0,,,,,,5,217,43.40,0
163,1995,1995-10-15,7,34.354,NYJ,@,CAR,L 15-26,,0,0,,0,0,0,,0,0,0,,,,,,7,280,40.00,1
164,1995,1995-10-22,8,34.361,NYJ,,MIA,W 17-16,,0,0,,0,0,0,,0,0,0,,,,,,6,247,41.17,0
165,1995,1995-10-29,9,35.003,NYJ,@,IND,L 10-17,,0,0,,0,0,0,,0,0,0,,,,,,4,155,38.75,0
166,1995,1995-11-05,10,35.010,NYJ,,NWE,L 7-20,,0,0,,0,0,0,,0,0,0,,,,,,8,299,37.38,0
167,1995,1995-11-19,11,35.024,NYJ,,BUF,L 26-28,,0,0,,0,0,0,,0,0,0,,,,,,6,225,37.50,0
168,1995,1995-11-26,12,35.031,NYJ,@,SEA,W 16-10,,0,0,,0,0,0,,0,0,0,,,,,,6,297,49.50,0
169,1995,1995-12-03,13,35.038,NYJ,,STL,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,9,404,44.89,0
170,1995,1995-12-10,14,35.045,NYJ,@,NWE,L 28-31,,0,0,,0,0,0,,0,0,0,,,,,,9,347,38.56,0
171,1995,1995-12-17,15,35.052,NYJ,@,HOU,L 6-23,,0,0,,0,0,0,,0,0,0,,,,,,9,346,38.44,0
172,1995,1995-12-24,16,35.059,NYJ,,NOR,L 0-12,,0,0,,0,0,0,,0,0,0,,,,,,2,43,21.50,0
173,1996,1996-09-01,1,35.311,NYJ,@,DEN,L 6-31,,0,0,,0,0,0,,0,0,0,,,,,,9,407,45.22,0
174,1996,1996-09-08,2,35.318,NYJ,,IND,L 7-21,,0,0,,0,0,0,,0,0,0,,,,,,7,337,48.14,0
175,1996,1996-09-15,3,35.325,NYJ,@,MIA,L 27-36,,0,0,,0,0,0,,0,0,0,,,,,,4,179,44.75,0
176,1996,1996-09-22,4,35.332,NYJ,,NYG,L 6-13,,0,0,,0,0,0,,0,0,0,,,,,,7,322,46.00,0
177,1996,1996-09-29,5,35.339,NYJ,@,WAS,L 16-31,,0,0,,0,0,0,,0,0,0,,,,,,1,52,52.00,0
178,1996,1996-10-06,6,35.346,NYJ,,OAK,L 13-34,,0,0,,0,0,0,,0,0,0,,,,,,4,185,46.25,0
179,1996,1996-10-13,7,35.353,NYJ,@,JAX,L 17-21,,0,0,,0,0,0,,0,0,0,,,,,,4,194,48.50,0
180,1996,1996-10-20,8,35.360,NYJ,,BUF,L 22-25,,0,0,,0,0,0,,0,0,0,,,,,,3,126,42.00,0
181,1996,1996-10-27,9,36.001,NYJ,@,ARI,W 31-21,,0,0,,0,0,0,,0,0,0,,,,,,2,88,44.00,0
182,1996,1996-11-10,10,36.015,NYJ,,NWE,L 27-31,,0,0,,0,0,0,,0,0,0,,,,,,2,69,34.50,0
183,1996,1996-11-17,11,36.022,NYJ,@,IND,L 29-34,,0,0,,0,0,0,,0,0,0,,,,,,2,94,47.00,0
184,1996,1996-11-24,12,36.029,NYJ,@,BUF,L 10-35,,0,0,,0,0,0,,0,0,0,,,,,,6,251,41.83,0
185,1996,1996-12-01,13,36.036,NYJ,,HOU,L 10-35,,0,0,,0,0,0,,0,0,0,,,,,,7,276,39.43,0
186,1996,1996-12-08,14,36.043,NYJ,@,NWE,L 10-34,,1,1,1.00,0,0,0,,0,0,0,,,,,,5,208,41.60,0
187,1996,1996-12-14,15,36.049,NYJ,,PHI,L 20-21,,0,0,,0,0,0,,0,0,0,,,,,,5,240,48.00,0
188,1996,1996-12-22,16,36.057,NYJ,,MIA,L 28-31,,0,0,,0,0,0,,0,0,0,,,,,,6,265,44.17,0
189,1997,1997-08-31,1,36.309,NYJ,@,SEA,W 41-3,,0,0,,0,0,0,,0,0,0,,0,,,,2,75,37.50,0
190,1997,1997-09-07,2,36.316,NYJ,,BUF,L 22-28,,0,0,,0,0,0,,0,0,0,,0,,,,5,241,48.20,0
191,1997,1997-09-14,3,36.323,NYJ,@,NWE,L 24-27,,0,0,,0,0,0,,0,0,0,,0,,,,5,227,45.40,0
192,1997,1997-09-21,4,36.330,NYJ,,OAK,W 23-22,,0,0,,0,1,1,100.00,26,0,0,118.7,0,0,26.00,26.00,4,147,36.75,0
193,1997,1997-09-28,5,36.337,NYJ,@,CIN,W 31-14,,0,0,,0,0,0,,0,0,0,,0,,,,2,93,46.50,0
194,1997,1997-10-05,6,36.344,NYJ,@,IND,W 16-12,,0,0,,0,0,0,,0,0,0,,0,,,,4,207,51.75,0
195,1997,1997-10-12,7,36.351,NYJ,,MIA,L 20-31,,0,0,,0,0,0,,0,0,0,,0,,,,4,159,39.75,0
196,1997,1997-11-02,9,37.007,NYJ,,BAL,W 19-16,,0,0,,0,0,0,,0,0,0,,0,,,,6,285,47.50,0
197,1997,1997-11-09,10,37.014,NYJ,@,MIA,L 17-24,,0,0,,0,0,0,,0,0,0,,0,,,,4,163,40.75,0
198,1997,1997-11-16,11,37.021,NYJ,@,CHI,W 23-15,,0,0,,0,0,0,,0,0,0,,0,,,,7,278,39.71,0
199,1997,1997-11-23,12,37.028,NYJ,,MIN,W 23-21,,0,0,,0,0,0,,0,0,0,,0,,,,3,101,33.67,0
