ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1976,1976-09-12,1,22.041,DAL,,PHI,W 27-7,,,,
2,1976,1976-09-19,2,22.048,DAL,@,NOR,W 24-6,,,,
3,1976,1976-09-26,3,22.055,DAL,,BAL,W 30-27,,,,
4,1976,1976-10-03,4,22.062,DAL,@,SEA,W 28-13,,,,
5,1976,1976-10-10,5,22.069,DAL,@,NYG,W 24-14,,,,
6,1976,1976-10-17,6,22.076,DAL,@,STL,L 17-21,,,,
7,1976,1976-10-24,7,22.083,DAL,,CHI,W 31-21,,,,
8,1976,1976-10-31,8,22.090,DAL,@,WAS,W 20-7,,,,
9,1976,1976-11-15,10,22.105,DAL,,BUF,W 17-10,,,,
10,1976,1976-11-21,11,22.111,DAL,@,ATL,L 10-17,,,,
11,1976,1976-11-25,12,22.115,DAL,,STL,W 19-14,,,,
12,1976,1976-12-05,13,22.125,DAL,@,PHI,W 26-7,,,,
13,1976,1976-12-12,14,22.132,DAL,,WAS,L 14-27,,,,
14,1977,1977-09-18,1,23.047,DAL,@,MIN,W 16-10,,,,
15,1977,1977-09-25,2,23.054,DAL,,NYG,W 41-21,,,,
16,1977,1977-10-02,3,23.061,DAL,,TAM,W 23-7,,,,
17,1977,1977-10-09,4,23.068,DAL,@,STL,W 30-24,,,,
18,1977,1977-10-16,5,23.075,DAL,,WAS,W 34-16,,,,
19,1977,1977-10-23,6,23.082,DAL,@,PHI,W 16-10,,,,
20,1977,1977-10-30,7,23.089,DAL,,DET,W 37-0,,,,
21,1977,1977-11-06,8,23.096,DAL,@,NYG,W 24-10,,,,
22,1977,1977-11-14,9,23.104,DAL,,STL,L 17-24,,,,
23,1977,1977-11-20,10,23.110,DAL,@,PIT,L 13-28,,,,
24,1977,1977-11-27,11,23.117,DAL,@,WAS,W 14-7,,,,
25,1977,1977-12-04,12,23.124,DAL,,PHI,W 24-14,,,,
26,1977,1977-12-12,13,23.132,DAL,@,SFO,W 42-35,,,,
27,1977,1977-12-18,14,23.138,DAL,,DEN,W 14-6,,,,
28,1978,1978-09-04,1,24.033,DAL,,BAL,W 38-0,,,,
29,1978,1978-09-10,2,24.039,DAL,@,NYG,W 34-24,,,,
30,1978,1978-09-17,3,24.046,DAL,@,RAM,L 14-27,,,,
31,1978,1978-09-24,4,24.053,DAL,,STL,W 21-12,,,,
32,1978,1978-10-02,5,24.061,DAL,@,WAS,L 5-9,,,,
33,1978,1978-10-08,6,24.067,DAL,,NYG,W 24-3,,,,
34,1978,1978-10-15,7,24.074,DAL,@,STL,W 24-21,,,,
35,1978,1978-10-22,8,24.081,DAL,,PHI,W 14-7,,,,
36,1978,1978-10-26,9,24.085,DAL,,MIN,L 10-21,,,,
37,1978,1978-11-05,10,24.095,DAL,@,MIA,L 16-23,,,,
38,1978,1978-11-12,11,24.102,DAL,@,GNB,W 42-14,,,,
39,1978,1978-11-19,12,24.109,DAL,,NOR,W 27-7,,,,
40,1978,1978-11-23,13,24.113,DAL,,WAS,W 37-10,,,,
41,1978,1978-12-03,14,24.123,DAL,,NWE,W 17-10,,,,
42,1978,1978-12-10,15,24.130,DAL,@,PHI,W 31-13,,,,
43,1978,1978-12-17,16,24.137,DAL,@,NYJ,W 30-7,,,,
44,1979,1979-09-02,1,25.031,DAL,@,STL,W 22-21,,,,
45,1979,1979-09-09,2,25.038,DAL,@,SFO,W 21-13,,,,
46,1979,1979-09-16,3,25.045,DAL,,CHI,W 24-20,,,,
47,1979,1979-09-24,4,25.053,DAL,@,CLE,L 7-26,,,,
48,1979,1979-09-30,5,25.059,DAL,,CIN,W 38-13,,,,
49,1979,1979-10-07,6,25.066,DAL,@,MIN,W 36-20,,,,
50,1979,1979-10-14,7,25.073,DAL,,RAM,W 30-6,,,,
51,1979,1979-10-21,8,25.080,DAL,,STL,W 22-13,,,,
52,1979,1979-10-28,9,25.087,DAL,@,PIT,L 3-14,,,,
53,1979,1979-11-04,10,25.094,DAL,@,NYG,W 16-14,,,,
54,1979,1979-11-12,11,25.102,DAL,,PHI,L 21-31,,,,
55,1979,1979-11-18,12,25.108,DAL,@,WAS,L 20-34,,,,
56,1979,1979-11-22,13,25.112,DAL,,HOU,L 24-30,,,,
57,1979,1979-12-02,14,25.122,DAL,,NYG,W 28-7,,,,
58,1979,1979-12-08,15,25.128,DAL,@,PHI,W 24-17,,,,
59,1979,1979-12-16,16,25.136,DAL,,WAS,W 35-34,,,,
60,1980,1980-09-08,1,26.037,DAL,@,WAS,W 17-3,,,,
61,1980,1980-09-14,2,26.043,DAL,@,DEN,L 20-41,,,,
62,1980,1980-09-21,3,26.050,DAL,,TAM,W 28-17,,,,
63,1980,1980-09-28,4,26.057,DAL,@,GNB,W 28-7,,,,
64,1980,1980-10-05,5,26.064,DAL,,NYG,W 24-3,,,,
65,1980,1980-10-12,6,26.071,DAL,,SFO,W 59-14,,,,
66,1980,1980-10-19,7,26.078,DAL,@,PHI,L 10-17,,,,
67,1980,1980-10-26,8,26.085,DAL,,SDG,W 42-31,,,,
68,1980,1980-11-02,9,26.092,DAL,@,STL,W 27-24,,,,
69,1980,1980-11-09,10,26.099,DAL,@,NYG,L 35-38,,,,
70,1980,1980-11-16,11,26.106,DAL,,STL,W 31-21,,,,
71,1980,1980-11-23,12,26.113,DAL,,WAS,W 14-10,,,,
72,1980,1980-11-27,13,26.117,DAL,,SEA,W 51-7,,,,
73,1980,1980-12-07,14,26.127,DAL,@,OAK,W 19-13,,,,
74,1980,1980-12-15,15,26.135,DAL,@,RAM,L 14-38,,,,
75,1980,1980-12-21,16,26.141,DAL,,PHI,W 35-27,,,,
76,1981,1981-09-06,1,27.035,DAL,@,WAS,W 26-10,,,,
77,1981,1981-09-13,2,27.042,DAL,,STL,W 30-17,,,,
78,1981,1981-09-21,3,27.050,DAL,@,NWE,W 35-21,,,,
79,1981,1981-09-27,4,27.056,DAL,,NYG,W 18-10,,,,
80,1981,1981-10-04,5,27.063,DAL,@,STL,L 17-20,,,,
81,1981,1981-10-11,6,27.070,DAL,@,SFO,L 14-45,,,,
82,1981,1981-10-18,7,27.077,DAL,,RAM,W 29-17,,,,
83,1981,1981-10-25,8,27.084,DAL,,MIA,W 28-27,,,,
84,1981,1981-11-01,9,27.091,DAL,@,PHI,W 17-14,,,,
85,1981,1981-11-09,10,27.099,DAL,,BUF,W 27-14,,,,
86,1981,1981-11-15,11,27.105,DAL,@,DET,L 24-27,,,,
87,1981,1981-11-22,12,27.112,DAL,,WAS,W 24-10,,,,
88,1981,1981-11-26,13,27.116,DAL,,CHI,W 10-9,,,,
89,1981,1981-12-06,14,27.126,DAL,@,BAL,W 37-13,,,,
90,1981,1981-12-13,15,27.133,DAL,,PHI,W 21-10,,,,
91,1981,1981-12-19,16,27.139,DAL,@,NYG,L 10-13,,,,
92,1982,1982-09-13,1,28.042,DAL,,PIT,L 28-36,,,,
93,1982,1982-09-19,2,28.048,DAL,@,STL,W 24-7,,,,
94,1982,1982-11-21,3,28.111,DAL,,TAM,W 14-9,,,,
95,1982,1982-11-25,4,28.115,DAL,,CLE,W 31-14,,,,
96,1982,1982-12-05,5,28.125,DAL,@,WAS,W 24-10,,,,
97,1982,1982-12-13,6,28.133,DAL,@,HOU,W 37-7,,,,
98,1982,1982-12-19,7,28.139,DAL,,NOR,W 21-7,,,,
99,1982,1982-12-26,8,28.146,DAL,,PHI,L 20-24,,,,
100,1982,1983-01-03,9,28.154,DAL,@,MIN,L 27-31,,,,
101,1983,1983-09-05,1,29.034,DAL,@,WAS,W 31-30,0,0,,0
102,1983,1983-09-11,2,29.040,DAL,@,STL,W 34-17,0,0,,0
103,1983,1983-09-18,3,29.047,DAL,,NYG,W 28-13,0,0,,0
104,1983,1983-09-25,4,29.054,DAL,,NOR,W 21-20,0,0,,0
105,1983,1983-10-02,5,29.061,DAL,@,MIN,W 37-24,0,0,,0
106,1983,1983-10-09,6,29.068,DAL,,TAM,W 27-24,0,0,,0
107,1983,1983-10-16,7,29.075,DAL,,PHI,W 37-7,1,8,8.00,0
108,1983,1983-10-23,8,29.082,DAL,,RAI,L 38-40,0,0,,0
109,1983,1983-10-30,9,29.089,DAL,@,NYG,W 38-20,0,0,,0
110,1983,1983-11-06,10,29.096,DAL,@,PHI,W 27-20,0,0,,0
111,1983,1983-11-13,11,29.103,DAL,@,SDG,L 23-24,0,0,,0
112,1983,1983-11-20,12,29.110,DAL,,KAN,W 41-21,0,0,,0
113,1983,1983-11-24,13,29.114,DAL,,STL,W 35-17,0,0,,0
114,1983,1983-12-04,14,29.124,DAL,@,SEA,W 35-10,0,0,,0
115,1983,1983-12-11,15,29.131,DAL,,WAS,L 10-31,0,0,,0
116,1983,1983-12-19,16,29.139,DAL,@,SFO,L 17-42,0,0,,0
117,1984,1984-09-03,1,30.032,DAL,@,RAM,W 20-13,,,,
118,1984,1984-09-09,2,30.038,DAL,@,NYG,L 7-28,,,,
119,1984,1984-09-16,3,30.045,DAL,,PHI,W 23-17,,,,
120,1984,1984-09-23,4,30.052,DAL,,GNB,W 20-6,,,,
121,1984,1984-09-30,5,30.059,DAL,@,CHI,W 23-14,,,,
122,1984,1984-10-07,6,30.066,DAL,,STL,L 20-31,,,,
123,1984,1984-10-14,7,30.073,DAL,@,WAS,L 14-34,,,,
124,1984,1984-10-21,8,30.080,DAL,,NOR,W 30-27,,,,
125,1984,1984-10-28,9,30.087,DAL,,IND,W 22-3,,,,
126,1984,1984-11-04,10,30.094,DAL,,NYG,L 7-19,,,,
127,1984,1984-11-11,11,30.101,DAL,@,STL,W 24-17,,,,
128,1984,1984-11-18,12,30.108,DAL,@,BUF,L 3-14,,,,
129,1984,1984-11-22,13,30.112,DAL,,NWE,W 20-17,,,,
130,1984,1984-12-02,14,30.122,DAL,@,PHI,W 26-10,,,,
131,1984,1984-12-09,15,30.129,DAL,,WAS,L 28-30,,,,
132,1984,1984-12-17,16,30.137,DAL,@,MIA,L 21-28,,,,
133,1985,1985-09-09,1,31.038,DAL,,WAS,W 44-14,,,,
134,1985,1985-09-15,2,31.044,DAL,@,DET,L 21-26,,,,
135,1985,1985-09-22,3,31.051,DAL,,CLE,W 20-7,,,,
136,1985,1985-09-29,4,31.058,DAL,@,HOU,W 17-10,,,,
137,1985,1985-10-06,5,31.065,DAL,@,NYG,W 30-29,,,,
138,1985,1985-10-13,6,31.072,DAL,,PIT,W 27-13,,,,
139,1985,1985-10-20,7,31.079,DAL,@,PHI,L 14-16,,,,
140,1985,1985-10-27,8,31.086,DAL,,ATL,W 24-10,,,,
141,1985,1985-11-04,9,31.094,DAL,@,STL,L 10-21,,,,
142,1985,1985-11-10,10,31.100,DAL,@,WAS,W 13-7,,,,
143,1985,1985-11-17,11,31.107,DAL,,CHI,L 0-44,,,,
144,1985,1985-11-24,12,31.114,DAL,,PHI,W 34-17,,,,
145,1985,1985-11-28,13,31.118,DAL,,STL,W 35-17,,,,
146,1985,1985-12-08,14,31.128,DAL,@,CIN,L 24-50,,,,
147,1985,1985-12-15,15,31.135,DAL,,NYG,W 28-21,,,,
148,1985,1985-12-22,16,31.142,DAL,@,SFO,L 16-31,,,,
149,1986,1986-09-08,1,32.037,DAL,,NYG,W 31-28,,,,
150,1986,1986-09-14,2,32.043,DAL,@,DET,W 31-7,,,,
151,1986,1986-09-21,3,32.050,DAL,,ATL,L 35-37,,,,
152,1986,1986-09-29,4,32.058,DAL,@,STL,W 31-7,,,,
153,1986,1986-10-05,5,32.064,DAL,@,DEN,L 14-29,,,,
154,1986,1986-10-12,6,32.071,DAL,,WAS,W 30-6,,,,
155,1986,1986-10-19,7,32.078,DAL,@,PHI,W 17-14,,,,
156,1986,1986-10-26,8,32.085,DAL,,STL,W 37-6,,,,
157,1986,1986-11-02,9,32.092,DAL,@,NYG,L 14-17,,,,
158,1986,1986-11-09,10,32.099,DAL,,RAI,L 13-17,,,,
159,1986,1986-11-16,11,32.106,DAL,@,SDG,W 24-21,,,,
160,1986,1986-11-23,12,32.113,DAL,@,WAS,L 14-41,,,,
161,1986,1986-11-27,13,32.117,DAL,,SEA,L 14-31,,,,
162,1986,1986-12-07,14,32.127,DAL,@,RAM,L 10-29,,,,
163,1986,1986-12-14,15,32.134,DAL,,PHI,L 21-23,,,,
164,1986,1986-12-21,16,32.141,DAL,,CHI,L 10-24,,,,
165,1987,1987-09-13,1,33.042,DAL,@,STL,L 13-24,,,,
166,1987,1987-09-20,2,33.049,DAL,@,NYG,W 16-14,,,,
167,1987,1987-10-25,6,33.084,DAL,@,PHI,L 20-37,,,,
168,1987,1987-11-02,7,33.092,DAL,,NYG,W 33-24,,,,
169,1987,1987-11-08,8,33.098,DAL,@,DET,L 17-27,,,,
170,1987,1987-11-15,9,33.105,DAL,@,NWE,W 23-17,,,,
171,1987,1987-11-22,10,33.112,DAL,,MIA,L 14-20,,,,
172,1987,1987-11-26,11,33.116,DAL,,MIN,L 38-44,,,,
173,1987,1987-12-06,12,33.126,DAL,,ATL,L 10-21,,,,
174,1987,1987-12-13,13,33.133,DAL,@,WAS,L 20-24,,,,
175,1987,1987-12-21,14,33.141,DAL,@,RAM,W 29-21,,,,
176,1987,1987-12-27,15,33.147,DAL,,STL,W 21-16,,,,
177,1988,1988-09-04,1,34.033,DAL,@,PIT,L 21-24,,,,
178,1988,1988-09-12,2,34.041,DAL,@,PHO,W 17-14,,,,
179,1988,1988-09-18,3,34.047,DAL,,NYG,L 10-12,,,,
180,1988,1988-09-25,4,34.054,DAL,,ATL,W 26-20,,,,
181,1988,1988-10-03,5,34.062,DAL,@,NOR,L 17-20,,,,
182,1988,1988-10-09,6,34.068,DAL,,WAS,L 17-35,,,,
183,1988,1988-10-16,7,34.075,DAL,@,CHI,L 7-17,,,,
184,1988,1988-10-23,8,34.082,DAL,@,PHI,L 23-24,,,,
185,1988,1988-10-30,9,34.089,DAL,,PHO,L 10-16,,,,
186,1988,1988-11-13,11,34.103,DAL,,MIN,L 3-43,,,,
187,1988,1988-11-20,12,34.110,DAL,,CIN,L 24-38,,,,
188,1988,1988-11-24,13,34.114,DAL,,HOU,L 17-25,,,,
189,1988,1988-12-04,14,34.124,DAL,@,CLE,L 21-24,,,,
190,1988,1988-12-11,15,34.131,DAL,@,WAS,W 24-17,,,,
191,1988,1988-12-18,16,34.138,DAL,,PHI,L 7-23,,,,
192,1989,1989-09-10,1,35.039,DAL,@,NOR,L 0-28,,,,
193,1989,1989-09-17,2,35.046,DAL,@,ATL,L 21-27,,,,
194,1989,1989-09-24,3,35.053,DAL,,WAS,L 7-30,,,,
195,1989,1989-10-29,8,35.088,DAL,,PHO,L 10-19,,,,
196,1989,1989-11-05,9,35.095,DAL,@,WAS,W 13-3,,,,
197,1989,1989-11-12,10,35.102,DAL,@,PHO,L 20-24,,,,
198,1989,1989-11-19,11,35.109,DAL,,MIA,L 14-17,,,,
199,1989,1989-11-23,12,35.113,DAL,,PHI,L 0-27,,,,
200,1989,1989-12-03,13,35.123,DAL,,RAM,L 31-35,,,,
201,1989,1989-12-10,14,35.130,DAL,@,PHI,L 10-20,,,,
202,1989,1989-12-16,15,35.136,DAL,@,NYG,L 0-15,,,,
203,1989,1989-12-24,16,35.144,DAL,,GNB,L 10-20,,,,
