ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1999,1999-12-05,12,24.034,BAL,,TEN,W 41-14,,1,,,,,0.0%,
2,1999,1999-12-12,13,24.041,BAL,@,PIT,W 31-24,*,1,,,,,0.0%,
3,1999,1999-12-19,14,24.048,BAL,,NOR,W 31-8,*,2,1,21,21.00,0,50.0%,10.50
4,1999,1999-12-26,15,24.055,BAL,,CIN,W 22-0,*,5,3,41,13.67,0,60.0%,8.20
