ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1995,1995-09-10,2,23.291,TAM,@,CLE,L 6-22,
2,1995,1995-09-17,3,23.298,TAM,,CHI,L 6-25,
3,1995,1995-09-24,4,23.305,TAM,,WAS,W 14-6,
4,1995,1995-10-01,5,23.312,TAM,@,CAR,W 20-13,
5,1995,1995-10-08,6,23.319,TAM,,CIN,W 19-16,
6,1995,1995-10-15,7,23.326,TAM,,MIN,W 20-17,
7,1995,1995-10-22,8,23.333,TAM,,ATL,L 21-24,
8,1995,1995-10-29,9,23.340,TAM,@,HOU,L 7-19,
9,1995,1995-11-12,10,23.354,TAM,@,DET,L 24-27,
10,1995,1995-11-19,11,23.361,TAM,,JAX,W 17-16,
11,1995,1995-11-26,12,24.003,TAM,@,GNB,L 13-35,
12,1995,1995-12-03,13,24.010,TAM,@,MIN,L 17-31,
13,1995,1995-12-10,14,24.017,TAM,,GNB,W 13-10,
14,1995,1995-12-17,15,24.024,TAM,@,CHI,L 10-31,
15,1995,1995-12-23,16,24.030,TAM,,DET,L 10-37,
16,1996,1996-09-01,1,24.283,TAM,,GNB,L 3-34,
17,1996,1996-09-08,2,24.290,TAM,@,DET,L 6-21,
18,1996,1996-09-15,3,24.297,TAM,@,DEN,L 23-27,
19,1996,1996-09-22,4,24.304,TAM,,SEA,L 13-17,
20,1996,1996-10-13,6,24.325,TAM,,MIN,W 24-13,
21,1996,1996-10-20,7,24.332,TAM,@,ARI,L 9-13,
22,1996,1996-11-10,10,24.353,TAM,,OAK,W 20-17,
23,1996,1996-11-17,11,24.360,TAM,@,SDG,W 25-17,
24,1996,1996-11-24,12,25.001,TAM,,NOR,W 13-7,
25,1996,1996-12-01,13,25.008,TAM,@,CAR,L 0-24,
26,1996,1996-12-08,14,25.015,TAM,,WAS,W 24-10,
27,1996,1996-12-15,15,25.022,TAM,@,MIN,L 10-21,
28,1997,1997-08-31,1,25.281,TAM,,SFO,W 13-6,
29,1997,1997-09-07,2,25.288,TAM,@,DET,W 24-17,
30,1997,1997-09-14,3,25.295,TAM,@,MIN,W 28-14,
31,1997,1997-09-21,4,25.302,TAM,,MIA,W 31-21,
32,1997,1997-09-28,5,25.309,TAM,,ARI,W 19-18,
33,1997,1997-10-05,6,25.316,TAM,@,GNB,L 16-21,
34,1997,1997-10-12,7,25.323,TAM,,DET,L 9-27,
35,1997,1997-10-26,8,25.337,TAM,,MIN,L 6-10,
36,1997,1997-11-02,9,25.344,TAM,@,IND,W 31-28,
37,1997,1997-11-09,10,25.351,TAM,@,ATL,W 31-10,
38,1997,1997-11-16,11,25.358,TAM,,NWE,W 27-7,
39,1997,1997-11-23,12,26.000,TAM,@,CHI,L 7-13,
40,1997,1997-11-30,13,26.007,TAM,@,NYG,W 20-8,
41,1997,1997-12-14,15,26.021,TAM,@,NYJ,L 0-31,
42,1997,1997-12-21,16,26.028,TAM,,CHI,W 31-15,
43,1998,1998-09-06,1,26.287,DET,@,GNB,L 19-38,
44,1998,1998-09-13,2,26.294,DET,,CIN,L 28-34,
45,1998,1998-09-20,3,26.301,DET,@,MIN,L 6-29,
46,1998,1998-09-28,4,26.309,DET,,TAM,W 27-6,
47,1998,1998-10-04,5,26.315,DET,@,CHI,L 27-31,
48,1998,1998-10-15,6,26.326,DET,,GNB,W 27-20,
49,1998,1998-10-25,7,26.336,DET,,MIN,L 13-34,
50,1998,1998-11-01,8,26.343,DET,,ARI,L 15-17,
51,1998,1998-11-08,9,26.350,DET,@,PHI,L 9-10,
52,1998,1998-11-15,10,26.357,DET,,CHI,W 26-3,
53,1998,1998-11-22,11,26.364,DET,@,TAM,W 28-25,
54,1998,1998-11-26,12,27.003,DET,,PIT,W 19-16,
55,1998,1998-12-06,13,27.013,DET,@,JAX,L 22-37,
56,1998,1998-12-14,14,27.021,DET,@,SFO,L 13-35,
57,1998,1998-12-20,15,27.027,DET,,ATL,L 17-24,
58,1999,1999-09-12,1,27.293,CLE,,PIT,L 0-43,*
59,1999,1999-09-19,2,27.300,CLE,@,TEN,L 9-26,*
60,1999,1999-09-26,3,27.307,CLE,@,BAL,L 10-17,*
61,1999,1999-10-03,4,27.314,CLE,,NWE,L 7-19,*
62,1999,1999-10-10,5,27.321,CLE,,CIN,L 17-18,*
63,1999,1999-10-17,6,27.328,CLE,@,JAX,L 7-24,*
64,1999,1999-10-24,7,27.335,CLE,@,STL,L 3-34,*
65,1999,1999-10-31,8,27.342,CLE,@,NOR,W 21-16,*
66,1999,1999-11-07,9,27.349,CLE,,BAL,L 9-41,*
67,1999,1999-11-14,10,27.356,CLE,@,PIT,W 16-15,*
68,1999,1999-11-21,11,27.363,CLE,,CAR,L 17-31,*
69,1999,1999-11-28,12,28.005,CLE,,TEN,L 21-33,*
70,1999,1999-12-05,13,28.012,CLE,@,SDG,L 10-23,*
71,1999,1999-12-12,14,28.019,CLE,@,CIN,L 28-44,*
72,1999,1999-12-19,15,28.026,CLE,,JAX,L 14-24,*
73,1999,1999-12-26,16,28.033,CLE,,IND,L 28-29,*
74,2000,2000-09-03,1,28.285,CLE,,JAX,L 7-27,*
75,2000,2000-09-10,2,28.292,CLE,@,CIN,W 24-7,*
76,2001,2001-09-23,2,29.304,PHI,@,SEA,W 27-3,
77,2001,2001-09-30,3,29.311,PHI,,DAL,W 40-18,
78,2001,2001-11-11,8,29.353,PHI,,MIN,W 48-17,
79,2001,2001-11-18,9,29.360,PHI,@,DAL,W 36-3,
80,2001,2002-01-06,16,30.044,PHI,@,TAM,W 17-13,*
