ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2014,2014-09-14,2,22.207,ARI,@,NYG,W 25-14,,0.0,1,0,0,0,0
2,2014,2014-09-21,3,22.214,ARI,,SFO,W 23-14,*,0.0,1,0,0,0,0
3,2014,2014-10-05,4,22.228,ARI,@,DEN,L 20-41,*,0.0,3,0,0,0,0
4,2014,2014-10-12,5,22.235,ARI,,WAS,W 30-20,,,,,,,
5,2014,2014-10-19,6,22.242,ARI,@,OAK,W 24-13,,0.0,2,0,0,0,0
6,2014,2014-10-26,7,22.249,ARI,,PHI,W 24-20,,,,,,,
7,2014,2014-11-02,8,22.256,ARI,@,DAL,W 28-17,,,,,,,
8,2014,2014-11-09,9,22.263,ARI,,STL,W 31-14,,1.0,1,0,0,0,0
9,2014,2014-11-16,10,22.270,ARI,,DET,W 14-6,,,,,,,
10,2014,2014-11-23,11,22.277,ARI,@,SEA,L 3-19,,,,,,,
11,2014,2014-11-30,12,22.284,ARI,@,ATL,L 18-29,,,,,,,
12,2015,2015-09-13,1,23.206,ARI,,NOR,W 31-19,,0.0,0,0,0,0,0
13,2015,2015-09-20,2,23.213,ARI,@,CHI,W 48-23,,0.5,0,1,0,0,0
14,2015,2015-09-27,3,23.220,ARI,,SFO,W 47-7,,0.0,0,0,0,0,0
15,2015,2015-10-04,4,23.227,ARI,,STL,L 22-24,,0.0,0,0,0,0,0
16,2015,2015-10-11,5,23.234,ARI,@,DET,W 42-17,,0.0,1,0,0,0,0
17,2015,2015-10-18,6,23.241,ARI,@,PIT,L 13-25,,0.0,0,0,0,0,0
18,2015,2015-10-26,7,23.249,ARI,,BAL,W 26-18,,0.0,0,0,0,0,0
19,2015,2015-11-01,8,23.255,ARI,@,CLE,W 34-20,,0.0,0,0,0,0,0
20,2015,2015-11-15,9,23.269,ARI,@,SEA,W 39-32,,0.0,0,0,0,0,0
21,2015,2015-11-22,10,23.276,ARI,,CIN,W 34-31,,0.0,0,0,0,0,0
22,2015,2015-11-29,11,23.283,ARI,@,SFO,W 19-13,*,0.0,0,0,0,0,0
23,2015,2015-12-06,12,23.290,ARI,@,STL,W 27-3,,0.0,0,0,0,0,0
24,2015,2015-12-10,13,23.294,ARI,,MIN,W 23-20,,0.0,0,0,0,0,0
25,2015,2015-12-20,14,23.304,ARI,@,PHI,W 40-17,,0.0,0,0,0,0,0
26,2015,2015-12-27,15,23.311,ARI,,GNB,W 38-8,,1.0,3,1,0,0,0
27,2015,2016-01-03,16,23.318,ARI,,SEA,L 6-36,*,0.0,1,0,0,0,0
28,2016,2016-10-02,4,24.226,ARI,,LAR,L 13-17,,0.0,0,0,0,0,0
29,2016,2016-10-06,5,24.230,ARI,@,SFO,W 33-21,,0.0,0,0,0,0,0
30,2016,2016-10-17,6,24.241,ARI,,NYJ,W 28-3,,0.0,0,0,0,0,0
31,2016,2016-10-23,7,24.247,ARI,,SEA,T 6-6,,0.0,0,0,0,0,0
32,2016,2016-10-30,8,24.254,ARI,@,CAR,L 20-30,,0.0,0,1,0,0,0
33,2016,2016-11-13,9,24.268,ARI,,SFO,W 23-20,,0.0,0,0,0,0,0
34,2016,2016-11-20,10,24.275,ARI,@,MIN,L 24-30,,0.0,0,0,0,0,0
35,2016,2016-11-27,11,24.282,ARI,@,ATL,L 19-38,,0.0,0,0,0,0,0
36,2016,2016-12-04,12,24.289,ARI,,WAS,W 31-23,,0.0,0,0,0,0,0
37,2016,2016-12-11,13,24.296,ARI,@,MIA,L 23-26,,0.0,0,0,0,0,0
38,2016,2016-12-18,14,24.303,ARI,,NOR,L 41-48,,0.0,0,0,0,0,0
39,2016,2016-12-24,15,24.309,ARI,@,SEA,W 34-31,,0.0,0,0,0,0,0
40,2016,2017-01-01,16,24.317,ARI,@,LAR,W 44-6,,0.0,2,1,0,0,0
41,2017,2017-09-10,1,25.203,ARI,@,DET,L 23-35,,0.0,0,0,0,0,0
42,2017,2017-09-17,2,25.210,ARI,@,IND,W 16-13,,0.0,0,0,0,0,0
43,2017,2017-09-25,3,25.218,ARI,,DAL,L 17-28,,0.0,0,0,0,0,0
44,2017,2017-10-01,4,25.224,ARI,,SFO,W 18-15,,0.0,0,0,0,0,0
45,2017,2017-10-08,5,25.231,ARI,@,PHI,L 7-34,,0.0,2,1,0,0,0
46,2017,2017-10-15,6,25.238,ARI,,TAM,W 38-33,*,0.0,3,0,0,0,0
47,2017,2017-10-22,7,25.245,ARI,@,LAR,L 0-33,,0.0,1,0,0,0,0
48,2017,2017-11-05,8,25.259,ARI,@,SFO,W 20-10,*,0.0,1,0,0,0,0
49,2017,2017-11-09,9,25.263,ARI,,SEA,L 16-22,*,0.0,1,0,0,0,0
50,2017,2017-11-19,10,25.273,ARI,@,HOU,L 21-31,*,0.0,1,1,0,0,0
51,2017,2017-11-26,11,25.280,ARI,,JAX,W 27-24,*,0.0,1,0,0,0,0
52,2017,2017-12-03,12,25.287,ARI,,LAR,L 16-32,*,0.0,1,0,1,7,0
53,2017,2017-12-10,13,25.294,ARI,,TEN,W 12-7,*,0.0,2,0,0,0,0
54,2017,2017-12-17,14,25.301,ARI,@,WAS,L 15-20,*,0.0,4,1,0,0,0
55,2017,2017-12-24,15,25.308,ARI,,NYG,W 23-0,*,1.0,1,2,0,0,0
56,2017,2017-12-31,16,25.315,ARI,@,SEA,W 26-24,*,0.0,0,0,0,0,0
57,2018,2018-09-09,1,26.202,NYG,,JAX,L 15-20,*,0.5,0,2,0,0,0
58,2018,2018-09-16,2,26.209,NYG,@,DAL,L 13-20,*,0.0,1,1,0,0,0
59,2018,2018-09-23,3,26.216,NYG,@,HOU,W 27-22,*,0.0,0,2,0,0,0
