ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1987,1987-10-04,3,25.223,PHI,,CHI,L 3-35,1,4,4.00,0,3,45,15.00,0,3,43,14.33,0,0,0
2,1987,1987-10-11,4,25.230,PHI,@,DAL,L 22-41,5,123,24.60,1,4,108,27.00,0,1,0,0.00,0,1,6
3,1987,1987-10-18,5,25.237,PHI,@,GNB,L 10-16,0,0,,0,0,0,,0,0,0,,0,,
