ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,22.311,SDG,,MIN,W 24-17,,0,0,0.0,0,1
2,2011,2011-09-18,2,22.318,SDG,@,NWE,L 21-35,,,,,,
3,2011,2011-09-25,3,22.325,SDG,,KAN,W 20-17,,0,0,0.0,0,0
4,2011,2011-10-02,4,22.332,SDG,,MIA,W 26-16,,,,,,
5,2011,2011-10-09,5,22.339,SDG,@,DEN,W 29-24,,0,0,0.0,0,0
6,2011,2011-10-23,6,22.353,SDG,@,NYJ,L 21-27,,0,0,0.0,0,1
7,2011,2011-10-31,7,22.361,SDG,@,KAN,L 20-23,,0,0,0.0,0,0
8,2011,2011-11-06,8,23.002,SDG,,GNB,L 38-45,,,,,,
9,2011,2011-11-10,9,23.006,SDG,,OAK,L 17-24,,,,,,
10,2011,2011-11-20,10,23.016,SDG,@,CHI,L 20-31,,,,,,
11,2011,2011-11-27,11,23.023,SDG,,DEN,L 13-16,,0,0,0.0,0,0
12,2011,2011-12-05,12,23.031,SDG,@,JAX,W 38-14,,,,,,
13,2011,2011-12-11,13,23.037,SDG,,BUF,W 37-10,,0,0,0.0,1,0
14,2011,2011-12-18,14,23.044,SDG,,BAL,W 34-14,,0,0,0.0,1,2
15,2011,2011-12-24,15,23.050,SDG,@,DET,L 10-38,,,,,,
16,2011,2012-01-01,16,23.058,SDG,@,OAK,W 38-26,,,,,,
17,2012,2012-09-10,1,23.311,SDG,@,OAK,W 22-14,,0,0,0.0,1,0
18,2012,2012-09-16,2,23.317,SDG,,TEN,W 38-10,,0,0,0.0,0,0
19,2012,2012-09-23,3,23.324,SDG,,ATL,L 3-27,,,,,,
20,2012,2012-09-30,4,23.331,SDG,@,KAN,W 37-20,,,,,,
21,2012,2012-10-07,5,23.338,SDG,@,NOR,L 24-31,,,,,,
22,2012,2012-10-15,6,23.346,SDG,,DEN,L 24-35,,,,,,
23,2012,2012-10-28,7,23.359,SDG,@,CLE,L 6-7,,,,,,
24,2012,2012-11-01,8,23.363,SDG,,KAN,W 31-13,,0,0,0.0,0,0
25,2012,2012-11-11,9,24.007,SDG,@,TAM,L 24-34,,0,0,0.0,0,0
26,2012,2012-11-18,10,24.014,SDG,@,DEN,L 23-30,,0,0,0.0,0,0
27,2012,2012-11-25,11,24.021,SDG,,BAL,L 13-16,,0,0,0.0,4,1
28,2012,2012-12-02,12,24.028,SDG,,CIN,L 13-20,,,,,,
29,2012,2012-12-09,13,24.035,SDG,@,PIT,W 34-24,,,,,,
30,2012,2012-12-16,14,24.042,SDG,,CAR,L 7-31,,0,0,1.0,3,1
31,2012,2012-12-23,15,24.049,SDG,@,NYJ,W 27-17,,,,,,
32,2012,2012-12-30,16,24.056,SDG,,OAK,W 24-21,,0,0,0.0,4,1
33,2013,2013-09-09,1,24.309,SDG,,HOU,L 28-31,,0,0,0.0,1,0
34,2013,2013-09-15,2,24.315,SDG,@,PHI,W 33-30,,0,0,0.0,2,0
35,2013,2013-09-22,3,24.322,SDG,@,TEN,L 17-20,,0,0,0.0,4,2
36,2013,2013-09-29,4,24.329,SDG,,DAL,W 30-21,,,,,,
37,2013,2013-10-06,5,24.336,SDG,@,OAK,L 17-27,,,,,,
38,2013,2013-10-14,6,24.344,SDG,,IND,W 19-9,*,0,0,0.0,2,1
39,2013,2013-10-20,7,24.350,SDG,@,JAX,W 24-6,*,0,0,0.0,4,1
40,2013,2013-11-03,8,24.364,SDG,@,WAS,L 24-30,*,0,0,0.0,6,2
41,2013,2013-11-10,9,25.006,SDG,,DEN,L 20-28,,0,0,0.0,0,1
42,2013,2013-11-17,10,25.013,SDG,@,MIA,L 16-20,,,,,,
43,2013,2013-11-24,11,25.020,SDG,@,KAN,W 41-38,,,,,,
44,2013,2013-12-01,12,25.027,SDG,,CIN,L 10-17,,0,0,0.0,3,0
45,2013,2013-12-08,13,25.034,SDG,,NYG,W 37-14,,0,0,0.0,2,2
46,2013,2013-12-12,14,25.038,SDG,@,DEN,W 27-20,,,,,,
47,2013,2013-12-22,15,25.048,SDG,,OAK,W 26-13,,,,,,
48,2013,2013-12-29,16,25.055,SDG,,KAN,W 27-24,,,,,,
49,2014,2014-09-08,1,25.308,SDG,@,ARI,L 17-18,,,,,,
50,2014,2014-09-14,2,25.314,SDG,,SEA,W 30-21,,,,,,
51,2014,2014-09-21,3,25.321,SDG,@,BUF,W 22-10,,0,0,0.0,1,0
52,2014,2014-09-28,4,25.328,SDG,,JAX,W 33-14,*,0,0,0.0,4,1
53,2014,2014-10-05,5,25.335,SDG,,NYJ,W 31-0,,0,0,0.0,3,1
54,2014,2014-10-12,6,25.342,SDG,@,OAK,W 31-28,*,0,0,0.0,1,2
55,2014,2014-10-19,7,25.349,SDG,,KAN,L 20-23,*,0,0,0.0,2,2
56,2014,2014-10-23,8,25.353,SDG,@,DEN,L 21-35,*,0,0,0.0,3,0
57,2014,2014-11-02,9,25.363,SDG,@,MIA,L 0-37,,0,0,0.0,5,0
58,2014,2014-11-16,10,26.012,SDG,,OAK,W 13-6,,0,0,0.0,3,0
59,2014,2014-11-23,11,26.019,SDG,,STL,W 27-24,,0,6,0.0,3,1
60,2014,2014-12-07,13,26.033,SDG,,NWE,L 14-23,,0,0,0.0,5,1
61,2014,2014-12-14,14,26.040,SDG,,DEN,L 10-22,*,0,0,0.0,6,2
62,2014,2014-12-20,15,26.046,SDG,@,SFO,W 38-35,,0,0,0.0,1,0
63,2014,2014-12-28,16,26.054,SDG,@,KAN,L 7-19,,0,0,1.0,1,1
64,2015,2015-09-13,1,26.313,DAL,,NYG,W 27-26,,0,0,0.0,0,0
65,2015,2015-09-20,2,26.320,DAL,@,PHI,W 20-10,,0,0,0.0,0,0
66,2015,2015-09-27,3,26.327,DAL,,ATL,L 28-39,,0,0,0.0,0,1
67,2015,2015-10-04,4,26.334,DAL,@,NOR,L 20-26,*,0,0,0.0,4,1
68,2015,2015-10-11,5,26.341,DAL,,NWE,L 6-30,,0,0,0.0,0,0
69,2015,2015-10-25,6,26.355,DAL,@,NYG,L 20-27,,0,0,0.0,0,0
70,2015,2015-11-01,7,26.362,DAL,,SEA,L 12-13,,0,0,0.0,0,0
71,2015,2015-11-08,8,27.004,DAL,,PHI,L 27-33,,0,0,0.0,1,1
72,2015,2015-11-15,9,27.011,DAL,@,TAM,L 6-10,,0,0,0.0,0,0
