ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-13,1,21.254,BUF,,IND,W 27-14,*,0.0,5,1,1,27,0
2,2015,2015-09-20,2,21.261,BUF,,NWE,L 32-40,*,0.0,4,0,0,0,0
3,2015,2015-09-27,3,21.268,BUF,@,MIA,W 41-14,*,0.0,4,1,1,21,0
4,2015,2015-10-04,4,21.275,BUF,,NYG,L 10-24,*,0.0,4,0,0,0,0
5,2015,2015-10-11,5,21.282,BUF,@,TEN,W 14-13,*,0.0,4,0,0,0,0
6,2015,2015-10-18,6,21.289,BUF,,CIN,L 21-34,*,0.0,6,0,0,0,0
7,2015,2015-10-25,7,21.296,BUF,@,JAX,L 31-34,*,0.0,3,2,0,0,0
8,2015,2015-11-08,8,21.310,BUF,,MIA,W 33-17,*,0.0,10,0,0,0,0
9,2015,2015-11-12,9,21.314,BUF,@,NYJ,W 22-17,*,0.0,3,0,0,0,0
10,2015,2015-11-23,10,21.325,BUF,@,NWE,L 13-20,*,0.0,2,1,0,0,0
11,2015,2015-11-29,11,21.331,BUF,@,KAN,L 22-30,*,0.0,2,1,0,0,0
12,2015,2015-12-06,12,21.338,BUF,,HOU,W 30-21,*,0.0,6,1,0,0,0
13,2015,2015-12-13,13,21.345,BUF,@,PHI,L 20-23,*,0.0,4,0,0,0,0
14,2015,2015-12-20,14,21.352,BUF,@,WAS,L 25-35,*,0.0,4,0,0,0,0
15,2015,2016-01-03,16,22.001,BUF,,NYJ,W 22-17,*,0.0,0,0,0,0,0
16,2016,2016-09-11,1,22.253,BUF,@,BAL,L 7-13,*,0.0,7,0,0,0,0
17,2016,2016-09-15,2,22.257,BUF,,NYJ,L 31-37,*,0.0,5,1,0,0,0
18,2016,2016-10-02,4,22.274,BUF,@,NWE,W 16-0,*,0.0,2,1,0,0,0
19,2016,2016-10-09,5,22.281,BUF,@,LAR,W 30-19,*,0.0,6,0,0,0,0
20,2016,2016-10-16,6,22.288,BUF,,SFO,W 45-16,*,0.0,3,0,0,0,0
21,2016,2016-10-23,7,22.295,BUF,@,MIA,L 25-28,*,0.0,8,0,0,0,0
22,2016,2016-10-30,8,22.302,BUF,,NWE,L 25-41,*,0.0,3,0,0,0,0
23,2016,2016-11-07,9,22.310,BUF,@,SEA,L 25-31,*,0.0,1,1,0,0,0
24,2016,2016-11-20,10,22.323,BUF,@,CIN,W 16-12,*,0.0,2,2,0,0,0
25,2016,2016-11-27,11,22.330,BUF,,JAX,W 28-21,*,0.0,4,0,0,0,0
26,2016,2016-12-11,13,22.344,BUF,,PIT,L 20-27,*,0.0,7,3,0,0,0
27,2016,2016-12-18,14,22.351,BUF,,CLE,W 33-13,*,0.0,4,0,0,0,0
28,2016,2016-12-24,15,22.357,BUF,,MIA,L 31-34,*,0.0,4,1,0,0,0
29,2016,2017-01-01,16,22.365,BUF,@,NYJ,L 10-30,*,0.0,4,0,0,0,0
30,2017,2017-09-10,1,23.251,PHI,@,WAS,W 30-17,*,0.0,1,0,0,0,0
31,2017,2017-11-19,10,23.321,PHI,@,DAL,W 37-9,*,0.0,8,0,1,5,0
32,2017,2017-11-26,11,23.328,PHI,,CHI,W 31-3,*,0.0,5,0,0,0,0
33,2017,2017-12-03,12,23.335,PHI,@,SEA,L 10-24,*,0.0,2,1,0,0,0
34,2017,2017-12-10,13,23.342,PHI,@,LAR,W 43-35,*,0.0,6,0,0,0,0
35,2017,2017-12-17,14,23.349,PHI,@,NYG,W 34-29,*,0.0,5,0,1,37,0
36,2017,2017-12-25,15,23.357,PHI,,OAK,W 19-10,*,0.0,3,3,1,0,0
37,2017,2017-12-31,16,23.363,PHI,,DAL,L 0-6,,0.0,0,0,0,0,0
38,2018,2018-09-06,1,24.247,PHI,,ATL,W 18-12,*,0.0,5,1,0,0,0
39,2018,2018-09-16,2,24.257,PHI,@,TAM,L 21-27,*,0.0,8,0,1,16,0
40,2018,2018-09-23,3,24.264,PHI,,IND,W 20-16,*,0.0,2,0,0,0,0
