ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1992,1992-09-06,1,21.104,NYG,,SFO,L 14-31,,
2,1992,1992-09-13,2,21.111,NYG,,DAL,L 28-34,,
3,1992,1992-09-21,3,21.119,NYG,@,CHI,W 27-14,,
4,1992,1992-10-04,4,21.132,NYG,@,RAI,L 10-13,,
5,1992,1992-10-11,5,21.139,NYG,,PHO,W 31-21,,
6,1992,1992-10-18,6,21.146,NYG,@,RAM,L 17-38,,
7,1992,1992-10-25,7,21.153,NYG,,SEA,W 23-10,,1.0
8,1992,1992-11-01,8,21.160,NYG,@,WAS,W 24-7,,
9,1992,1992-11-08,9,21.167,NYG,,GNB,W 27-7,,
10,1992,1992-11-15,10,21.174,NYG,@,DEN,L 13-27,,
11,1992,1992-11-22,11,21.181,NYG,,PHI,L 34-47,,1.5
12,1992,1992-11-26,12,21.185,NYG,@,DAL,L 3-30,,
13,1992,1992-12-06,13,21.195,NYG,,WAS,L 10-28,,
14,1992,1992-12-12,14,21.201,NYG,@,PHO,L 0-19,,1.0
15,1992,1992-12-19,15,21.208,NYG,,KAN,W 35-21,,
16,1992,1992-12-27,16,21.216,NYG,@,PHI,L 10-20,,
17,1993,1993-09-05,1,22.103,NYG,@,CHI,W 26-20,,0.5
18,1993,1993-09-12,2,22.110,NYG,,TAM,W 23-7,,3.0
19,1993,1993-09-19,3,22.117,NYG,,RAM,W 20-10,,
20,1993,1993-10-03,4,22.131,NYG,@,BUF,L 14-17,,1.5
21,1993,1993-10-10,5,22.138,NYG,@,WAS,W 41-7,,
22,1993,1993-10-17,6,22.145,NYG,,PHI,W 21-10,,
23,1993,1993-10-31,7,22.159,NYG,,NYJ,L 6-10,,
24,1993,1993-11-07,8,22.166,NYG,@,DAL,L 9-31,,2.0
25,1993,1993-11-14,9,22.173,NYG,,WAS,W 20-6,,
26,1993,1993-11-21,10,22.180,NYG,@,PHI,W 7-3,,0.5
27,1993,1993-11-28,11,22.187,NYG,,PHO,W 19-17,,1.0
28,1993,1993-12-05,12,22.194,NYG,@,MIA,W 19-14,,1.0
29,1993,1993-12-12,13,22.201,NYG,,IND,W 20-6,,
30,1993,1993-12-20,14,22.209,NYG,@,NOR,W 24-14,,
31,1993,1993-12-26,15,22.215,NYG,@,PHO,L 6-17,,
32,1993,1994-01-02,16,22.222,NYG,,DAL,L 13-16,,2.0
33,1994,1994-09-04,1,23.102,NYG,,PHI,W 28-23,,1.0
34,1994,1994-09-11,2,23.109,NYG,@,ARI,W 20-17,,2.0
35,1994,1994-09-18,3,23.116,NYG,,WAS,W 31-23,,
36,1994,1994-10-02,4,23.130,NYG,@,NOR,L 22-27,,1.0
37,1994,1994-10-10,5,23.138,NYG,,MIN,L 10-27,,
38,1994,1994-10-16,6,23.144,NYG,@,RAM,L 10-17,,1.0
39,1994,1994-10-23,7,23.151,NYG,,PIT,L 6-10,,
40,1994,1994-10-30,8,23.158,NYG,,DET,L 25-28,,
41,1994,1994-11-07,9,23.166,NYG,@,DAL,L 10-38,,
42,1994,1994-11-13,10,23.172,NYG,,ARI,L 9-10,,1.0
43,1994,1994-11-21,11,23.180,NYG,@,HOU,W 13-10,,
44,1994,1994-12-04,13,23.193,NYG,@,CLE,W 16-13,,
45,1994,1994-12-11,14,23.200,NYG,,CIN,W 27-20,,0.5
46,1994,1994-12-18,15,23.207,NYG,@,PHI,W 16-13,,
47,1994,1994-12-24,16,23.213,NYG,,DAL,W 15-10,,
48,1995,1995-09-04,1,24.102,NYG,,DAL,L 0-35,,
49,1995,1995-09-10,2,24.108,NYG,@,KAN,L 17-20,,
50,1995,1995-09-17,3,24.115,NYG,@,GNB,L 6-14,,
51,1995,1995-09-24,4,24.122,NYG,,NOR,W 45-29,,
52,1995,1995-10-01,5,24.129,NYG,@,SFO,L 6-20,,
53,1995,1995-10-08,6,24.136,NYG,,ARI,W 27-21,,
54,1995,1995-10-15,7,24.143,NYG,,PHI,L 14-17,,
55,1995,1995-10-29,8,24.157,NYG,@,WAS,W 24-15,,
56,1995,1995-11-05,9,24.164,NYG,@,SEA,L 28-30,,1.0
57,1995,1995-11-12,10,24.171,NYG,,OAK,L 13-17,,
58,1995,1995-11-19,11,24.178,NYG,@,PHI,L 19-28,,
59,1995,1995-12-10,14,24.199,NYG,,WAS,W 20-13,,1.0
60,1995,1995-12-17,15,24.206,NYG,@,DAL,L 20-21,,
61,1995,1995-12-23,16,24.212,NYG,,SDG,L 17-27,,
62,1996,1996-09-01,1,25.099,NYG,,BUF,L 20-23,,1.0
63,1996,1996-09-08,2,25.106,NYG,@,DAL,L 0-27,,
64,1996,1996-09-15,3,25.113,NYG,,WAS,L 10-31,,1.0
65,1996,1996-09-22,4,25.120,NYG,@,NYJ,W 13-6,,
66,1996,1996-09-29,5,25.127,NYG,,MIN,W 15-10,,
67,1996,1996-10-13,6,25.141,NYG,,PHI,L 10-19,,
68,1996,1996-10-20,7,25.148,NYG,@,WAS,L 21-31,,
69,1996,1996-11-03,9,25.162,NYG,,ARI,W 16-8,,
70,1996,1996-11-10,10,25.169,NYG,@,CAR,L 17-27,,
71,1996,1996-11-17,11,25.176,NYG,@,ARI,L 23-31,,
72,1996,1996-11-24,12,25.183,NYG,,DAL,W 20-6,,
73,1996,1996-12-01,13,25.190,NYG,@,PHI,L 0-24,,
74,1996,1996-12-08,14,25.197,NYG,@,MIA,W 17-7,,1.0
75,1996,1996-12-15,15,25.204,NYG,,NOR,L 3-17,,
76,1997,1997-08-31,1,26.098,NYG,,PHI,W 31-17,,1.0
77,1997,1997-09-07,2,26.105,NYG,@,JAX,L 13-40,,1.0
78,1997,1997-09-14,3,26.112,NYG,,BAL,L 23-24,,1.0
79,1997,1997-09-14,3,26.112,SEA,@,IND,W 31-3,,
80,1997,1997-09-21,4,26.119,NYG,@,STL,L 3-13,,1.0
81,1997,1997-09-28,5,26.126,NYG,,NOR,W 14-9,,
