ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1969,1969-10-05,4,23.275,DEN,,KAN,L 13-26,0,0,,0,0,0,,0,2,71,35.50,0,0,0
2,1969,1969-10-12,5,23.282,DEN,,OAK,L 14-24,0,0,,0,0,0,,0,3,84,28.00,0,0,0
3,1969,1969-10-19,6,23.289,DEN,@,CIN,W 30-23,0,0,,0,0,0,,0,2,34,17.00,0,0,0
4,1969,1969-10-26,7,23.296,DEN,@,HOU,L 21-24,0,0,,0,0,0,,0,2,53,26.50,0,0,0
5,1969,1969-11-09,9,23.310,DEN,@,OAK,L 10-41,0,0,,0,0,0,,0,3,78,26.00,0,0,0
6,1969,1969-11-23,11,23.324,DEN,@,SDG,L 24-45,1,4,4.00,0,1,9,9.00,0,5,97,19.40,0,0,0
7,1969,1969-11-27,12,23.328,DEN,@,KAN,L 17-31,9,14,1.56,1,1,11,11.00,0,3,83,27.67,0,1,6
8,1969,1969-12-07,13,23.338,DEN,@,MIA,L 24-27,0,0,,0,2,28,14.00,0,3,74,24.67,0,0,0
9,1969,1969-12-14,14,23.345,DEN,,CIN,W 27-16,0,0,,0,1,8,8.00,0,0,0,,0,0,0
10,1970,1970-12-20,14,24.351,DEN,,CLE,L 13-27,,,,,,,,,,,,,,
