ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,def_int,def_int_yds,def_int_td
22,1978,1978-09-17,3,24.230,STL,,WAS,L 10-28,,,,,,,,,,,,
23,1978,1978-09-24,4,24.237,STL,@,DAL,L 12-21,,,,,,,,,,,,
24,1978,1978-10-01,5,24.244,STL,@,MIA,L 10-24,,,,,,,,,,,,
25,1978,1978-10-08,6,24.251,STL,,BAL,L 17-30,,,,,,,,,,,,
26,1978,1978-10-15,7,24.258,STL,,DAL,L 21-24,,,,,,,,,,,,
27,1978,1978-10-22,8,24.265,STL,@,NYJ,L 10-23,,,,,,,,,,,,
28,1978,1978-10-29,9,24.272,STL,@,PHI,W 16-10,,,,,,,,,,,,
29,1978,1978-11-05,10,24.279,STL,,NYG,W 20-10,1,22,22.00,0,0,0,,0,0.0,0,0,0
30,1978,1978-11-12,11,24.286,STL,@,SFO,W 16-10,0,0,,0,0,0,,0,0.0,1,-3,0
31,1978,1978-11-19,12,24.293,STL,@,WAS,W 27-17,,,,,,,,,,,,
32,1978,1978-11-26,13,24.300,STL,,PHI,L 10-14,2,36,18.00,0,0,0,,0,0.0,0,0,0
33,1978,1978-12-03,14,24.307,STL,,DET,W 21-14,,,,,,,,,,,,
34,1978,1978-12-10,15,24.314,STL,@,NYG,L 0-17,,,,,,,,,,,,
35,1978,1978-12-17,16,24.321,STL,,ATL,W 42-21,,,,,,,,,,,,
36,1979,1979-09-02,1,25.215,STL,,DAL,L 21-22,,,,,,,,,,,,
37,1979,1979-09-09,2,25.222,STL,@,NYG,W 27-14,,,,,,,,,,,,
38,1979,1979-09-16,3,25.229,STL,,PIT,L 21-24,,,,,,,,,,,,
39,1979,1979-09-23,4,25.236,STL,,WAS,L 7-17,,,,,,,,,,,,
40,1979,1979-09-30,5,25.243,STL,@,RAM,L 0-21,,,,,,,,,,,,
41,1979,1979-10-07,6,25.250,STL,@,HOU,W 24-17,,,,,,,,,,,,
42,1979,1979-10-14,7,25.257,STL,,PHI,L 20-24,,,,,,,,,,,,
43,1979,1979-10-21,8,25.264,STL,@,DAL,L 13-22,,,,,,,,,,,,
44,1979,1979-10-28,9,25.271,STL,,CLE,L 20-38,,,,,,,,,,,,
45,1979,1979-11-04,10,25.278,STL,,MIN,W 37-7,,,,,,,,,,,,
46,1979,1979-11-11,11,25.285,STL,@,WAS,L 28-30,,,,,,,,,,,,
47,1979,1979-11-18,12,25.292,STL,@,PHI,L 13-16,,,,,,,,,,,,
48,1979,1979-11-25,13,25.299,STL,@,CIN,L 28-34,,,,,,,,,,,,
49,1979,1979-12-02,14,25.306,STL,,SFO,W 13-10,,,,,,,,,,,,
50,1979,1979-12-09,15,25.313,STL,,NYG,W 29-20,0,0,,0,1,5,5.00,0,0.0,0,0,0
51,1979,1979-12-16,16,25.320,STL,@,CHI,L 6-42,0,0,,0,3,83,27.67,0,0.0,0,0,0
52,1980,1980-09-07,1,26.221,STL,,NYG,L 35-41,,,,,,,,,,,,
53,1980,1980-09-14,2,26.228,STL,@,SFO,L 21-24,,,,,,,,,,,,
54,1980,1980-09-21,3,26.235,STL,@,DET,L 7-20,,,,,,,,,,,,
55,1980,1980-09-28,4,26.242,STL,,PHI,W 24-14,,,,,,,,,,,,
56,1980,1980-10-05,5,26.249,STL,@,NOR,W 40-7,,,,,,,,,,,,
57,1980,1980-10-12,6,26.256,STL,,RAM,L 13-21,,,,,,,,,,,,
58,1980,1980-10-19,7,26.263,STL,@,WAS,L 0-23,,,,,,,,,,,,
59,1980,1980-10-26,8,26.270,STL,@,BAL,W 17-10,,,,,,,,,,,,
60,1980,1980-11-02,9,26.277,STL,,DAL,L 24-27,,,,,,,,,,,,
61,1980,1980-11-09,10,26.284,STL,,ATL,L 27-33,,,,,,,,,,,,
62,1980,1980-11-16,11,26.291,STL,@,DAL,L 21-31,,,,,,,,,,,,
63,1980,1980-11-23,12,26.298,STL,,KAN,L 13-21,,,,,,,,,,,,
64,1980,1980-11-30,13,26.305,STL,@,NYG,W 23-7,,,,,,,,,,,,
65,1980,1980-12-07,14,26.312,STL,,DET,W 24-23,,,,,,,,,,,,
66,1980,1980-12-14,15,26.319,STL,@,PHI,L 3-17,,,,,,,,,,,,
67,1980,1980-12-21,16,26.326,STL,,WAS,L 7-31,1,29,29.00,0,1,5,5.00,0,0.0,0,0,0
68,1981,1981-09-06,1,27.219,STL,,MIA,L 7-20,,,,,,,,,,,,
69,1981,1981-09-13,2,27.226,STL,@,DAL,L 17-30,,,,,,,,,,,,
70,1981,1981-09-20,3,27.233,STL,,WAS,W 40-30,,,,,,,,,,,,
71,1981,1981-09-27,4,27.240,STL,@,TAM,L 10-20,,,,,,,,,,,,
72,1981,1981-10-04,5,27.247,STL,,DAL,W 20-17,,,,,,,,,,,,
73,1981,1981-10-11,6,27.254,STL,@,NYG,L 14-34,,,,,,,,,,,,
74,1981,1981-10-18,7,27.261,STL,@,ATL,L 20-41,,,,,,,,,,,,
75,1981,1981-10-25,8,27.268,STL,,MIN,W 30-17,,,,,,,,,,,,
76,1981,1981-11-01,9,27.275,STL,@,WAS,L 21-42,,,,,,,,,,,,
77,1981,1981-11-08,10,27.282,STL,,PHI,L 10-52,,,,,,,,,,,,
78,1981,1981-11-15,11,27.289,STL,,BUF,W 24-0,,,,,,,,,,,,
79,1981,1981-11-22,12,27.296,STL,@,BAL,W 35-24,,,,,,,,,,,,
80,1981,1981-12-06,14,27.310,STL,,NOR,W 30-3,,,,,,,,,,,,
81,1981,1981-12-13,15,27.317,STL,,NYG,L 10-20,,,,,,,,,,,,
82,1981,1981-12-20,16,27.324,STL,@,PHI,L 0-38,,,,,,,,,,,,
83,1982,1982-09-12,1,28.225,STL,@,NOR,W 21-7,0,0,,0,0,0,,0,0.0,1,7,0
84,1982,1982-09-19,2,28.232,STL,,DAL,L 7-24,,,,,,,,,,,,
85,1982,1982-11-21,3,28.295,STL,,SFO,L 20-31,,,,,,,,,,,,
86,1982,1982-11-28,4,28.302,STL,@,ATL,W 23-20,,,,,,,,,,,,
87,1982,1982-12-05,5,28.309,STL,@,PHI,W 23-20,,,,,,,,,,,,
88,1982,1982-12-12,6,28.316,STL,,WAS,L 7-12,,,,,,,,,,,,
89,1982,1982-12-19,7,28.323,STL,@,CHI,W 10-7,,,,,,,,,,,,
90,1982,1983-01-02,9,28.337,STL,@,WAS,L 0-28,,,,,,,,,,,,
91,1983,1983-09-04,1,29.217,STL,@,NOR,L 17-28,,,,,,,,,,,,
92,1983,1983-09-11,2,29.224,STL,,DAL,L 17-34,,,,,,,,,,,,
93,1983,1983-09-18,3,29.231,STL,,SFO,L 27-42,,,,,,,,,,,,
94,1983,1983-09-25,4,29.238,STL,@,PHI,W 14-11,,,,,,,,,,,,
95,1983,1983-10-02,5,29.245,STL,@,KAN,L 14-38,,,,,,,,,,,,
96,1983,1983-10-09,6,29.252,STL,,WAS,L 14-38,,,,,,,,,,,,
97,1983,1983-10-16,7,29.259,STL,@,TAM,W 34-27,0,0,,0,0,0,,0,0.0,1,8,0
98,1983,1983-10-24,8,29.267,STL,,NYG,T 20-20,0,0,,0,0,0,,0,1.0,0,0,0
99,1983,1983-10-30,9,29.273,STL,,MIN,W 41-31,,,,,,,,,,,,
100,1983,1983-11-06,10,29.280,STL,@,WAS,L 7-45,,,,,,,,,,,,
101,1983,1983-11-13,11,29.287,STL,,SEA,W 33-28,,,,,,,,,,,,
102,1983,1983-11-20,12,29.294,STL,,SDG,W 44-14,,,,,,,,,,,,
103,1983,1983-11-24,13,29.298,STL,@,DAL,L 17-35,0,0,,0,0,0,,0,1.0,0,0,0
104,1983,1983-12-04,14,29.308,STL,@,NYG,W 10-6,,,,,,,,,,,,
105,1983,1983-12-11,15,29.315,STL,@,RAI,W 34-24,,,,,,,,,,,,
106,1983,1983-12-18,16,29.322,STL,,PHI,W 31-7,,,,,,,,,,,,
107,1984,1984-09-02,1,30.216,STL,@,GNB,L 23-24,,,,,,,,,,,,
108,1984,1984-09-09,2,30.223,STL,,BUF,W 37-7,,,,,,,,,,,,
109,1984,1984-09-16,3,30.230,STL,@,IND,W 34-33,,,,,,,,,,,,
110,1984,1984-09-23,4,30.237,STL,@,NOR,L 24-34,,,,,,,,,,,,
111,1984,1984-09-30,5,30.244,STL,,MIA,L 28-36,,,,,,,,,,,,
112,1984,1984-10-07,6,30.251,STL,@,DAL,W 31-20,,,,,,,,,,,,
113,1984,1984-10-14,7,30.258,STL,,CHI,W 38-21,,,,,,,,,,,,
114,1984,1984-10-21,8,30.265,STL,,WAS,W 26-24,0,0,,0,0,0,,0,1.0,0,0,0
115,1984,1984-10-28,9,30.272,STL,@,PHI,W 34-14,0,0,,0,0,0,,0,1.0,0,0,0
116,1984,1984-11-04,10,30.279,STL,,RAM,L 13-16,,,,,,,,,,,,
117,1984,1984-11-11,11,30.286,STL,,DAL,L 17-24,,,,,,,,,,,,
118,1984,1984-11-18,12,30.293,STL,@,NYG,L 10-16,,,,,,,,,,,,
119,1984,1984-11-25,13,30.300,STL,,PHI,W 17-16,,,,,,,,,,,,
120,1984,1984-12-02,14,30.307,STL,@,NWE,W 33-10,,,,,,,,,,,,
121,1984,1984-12-09,15,30.314,STL,,NYG,W 31-21,,,,,,,,,,,,
122,1984,1984-12-16,16,30.321,STL,@,WAS,L 27-29,0,0,,0,0,0,,0,1.0,0,0,0
123,1985,1985-09-15,2,31.228,STL,,CIN,W 41-27,0,0,,0,0,0,,0,,,,
124,1985,1985-09-22,3,31.235,STL,@,NYG,L 17-27,0,0,,0,0,0,,0,,,,
125,1985,1985-09-29,4,31.242,STL,,GNB,W 43-28,0,0,,0,0,0,,0,,,,
126,1985,1985-10-07,5,31.250,STL,@,WAS,L 10-27,0,0,,0,0,0,,0,,,,
127,1985,1985-10-13,6,31.256,STL,@,PHI,L 7-30,0,0,,0,0,0,,0,,,,
128,1985,1985-10-20,7,31.263,STL,@,PIT,L 10-23,0,0,,0,0,0,,0,,,,
129,1985,1985-11-04,9,31.278,STL,,DAL,W 21-10,0,0,,0,0,0,,0,,,,
130,1985,1985-11-10,10,31.284,STL,@,TAM,L 0-16,0,0,,0,0,0,,0,,,,
131,1985,1985-11-24,12,31.298,STL,,NYG,L 3-34,0,0,,0,0,0,,0,,,,
132,1985,1985-11-28,13,31.302,STL,@,DAL,L 17-35,0,0,,0,0,0,,0,,,,
133,1985,1985-12-08,14,31.312,STL,,NOR,W 28-16,0,0,,0,0,0,,0,,,,
134,1985,1985-12-15,15,31.319,STL,@,RAM,L 14-46,0,0,,0,0,0,,0,,,,
135,1985,1985-12-21,16,31.325,STL,,WAS,L 16-27,3,49,16.33,0,2,14,7.00,0,0.0,0,0,0
