ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1974,1974-10-27,,24.091,RAM,N,NYJ,,,,,,,,,,,,,,,,,,,,,,6,244,40.67,0
2,1974,1974-11-04,,24.099,RAM,N,SFO,,,,,,,,,,,,,,,,,,,,,,6,226,37.67,0
3,1974,1974-11-10,,24.105,RAM,N,ATL,,,,,,,,,,,,,,,,,,,,,,4,162,40.50,0
4,1974,1974-11-17,,24.112,RAM,N,NOR,,,,,,,,,,,,,,,,,,,,,,4,158,39.50,0
5,1974,1974-11-24,,24.119,RAM,N,MIN,,,,,,,,,,,,,,,,,,,,,,6,217,36.17,0
6,1974,1974-12-01,,24.126,RAM,N,ATL,,,,,,,,,,,,,,,,,,,,,,9,288,32.00,0
7,1974,1974-12-09,,24.134,RAM,N,WAS,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,,,4,145,36.25,0
8,1974,1974-12-15,14,24.140,RAM,,BUF,W 19-14,,0,0,,0,0,0,,0,0,,,1,3,33.3,,,,0,1,7,261,37.29,0
