ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1986,1986-12-07,14,27.198,GNB,,MIN,L 6-32,1,0,0.00,0,2,78,39.00,1
2,1986,1986-12-14,15,27.205,GNB,@,TAM,W 21-7,0,0,,0,8,334,41.75,1
3,1986,1986-12-20,16,27.211,GNB,@,NYG,L 24-55,0,0,,0,5,210,42.00,1
4,1987,1987-10-04,3,28.134,GNB,@,MIN,W 23-16,0,0,,0,6,193,32.17,0
5,1987,1987-10-11,4,28.141,GNB,,DET,L 16-19,0,0,,0,8,311,38.88,0
6,1987,1987-10-18,5,28.148,GNB,,PHI,W 16-10,0,0,,0,6,208,34.67,0
