ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2015,2015-10-11,5,22.052,TAM,,JAX,W 38-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
2,2015,2015-10-25,6,22.066,TAM,@,WAS,L 30-31,,1,1,7,7.00,1,100.0%,7.00,0,0,,0,1,6
3,2015,2015-11-01,7,22.073,TAM,@,ATL,W 23-20,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
4,2015,2015-11-08,8,22.080,TAM,,NYG,L 18-32,*,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0
5,2015,2015-11-15,9,22.087,TAM,,DAL,W 10-6,*,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0
6,2015,2015-12-06,12,22.108,TAM,,ATL,W 23-19,,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
7,2015,2015-12-13,13,22.115,TAM,,NOR,L 17-24,,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0
8,2015,2015-12-17,14,22.119,TAM,@,STL,L 23-31,*,5,1,44,44.00,0,20.0%,8.80,0,0,,0,0,0
9,2015,2015-12-27,15,22.129,TAM,,CHI,L 21-26,*,3,1,15,15.00,0,33.3%,5.00,1,19,19.00,0,0,0
10,2015,2016-01-03,16,22.136,TAM,@,CAR,L 10-38,*,7,4,31,7.75,0,57.1%,4.43,0,0,,0,0,0
11,2016,2016-12-11,13,23.113,TAM,,NOR,W 16-11,,0,0,0,,0,0.0%,,0,0,,0,0,0
