ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-27,4,22.015,KAN,@,SEA,W 20-14,0,0,,0,,,,,,
2,1981,1981-10-04,5,22.022,KAN,@,NWE,L 17-33,0,0,,0,,,,,,
3,1981,1981-10-11,6,22.029,KAN,,OAK,W 27-0,0,0,,0,,,,,,
4,1981,1981-10-18,7,22.036,KAN,,DEN,W 28-14,0,0,,0,,,,,,
5,1981,1981-10-25,8,22.043,KAN,@,OAK,W 28-17,0,0,,0,0,0,0.0,1,4,0
6,1981,1981-11-01,9,22.050,KAN,@,SDG,L 20-22,0,0,,0,,,,,,
7,1981,1981-11-08,10,22.057,KAN,,CHI,L 13-16,1,20,20.00,0,0,0,0.0,0,0,0
8,1981,1981-11-15,11,22.064,KAN,,HOU,W 23-10,0,0,,0,,,,,,
9,1981,1981-11-22,12,22.071,KAN,,SEA,W 40-13,0,0,,0,,,,,,
10,1981,1981-11-26,13,22.075,KAN,@,DET,L 10-27,1,22,22.00,0,0,0,0.0,0,0,0
11,1981,1981-12-06,14,22.085,KAN,@,DEN,L 13-16,0,0,,0,,,,,,
12,1981,1981-12-13,15,22.092,KAN,,MIA,L 7-17,1,10,10.00,0,0,0,0.0,0,0,0
13,1981,1981-12-20,16,22.099,KAN,@,MIN,W 10-6,0,0,,0,,,,,,
14,1982,1982-09-12,1,23.000,KAN,@,BUF,L 9-14,0,0,,0,,,,,,
15,1982,1982-11-21,3,23.070,KAN,@,NOR,L 17-27,0,0,,0,,,,,,
16,1982,1982-11-28,4,23.077,KAN,@,RAM,L 14-20,0,0,,0,,,,,,
17,1982,1982-12-05,5,23.084,KAN,@,PIT,L 14-35,1,39,39.00,0,0,0,0.0,0,0,0
18,1982,1982-12-12,6,23.091,KAN,,RAI,L 16-21,0,0,,0,,,,,,
19,1982,1982-12-19,7,23.098,KAN,@,DEN,W 37-16,0,0,,0,,,,,,
20,1982,1982-12-26,8,23.105,KAN,,SFO,L 13-26,0,0,,0,,,,,,
21,1983,1983-09-04,1,23.357,KAN,,SEA,W 17-13,0,0,,0,,,,,,
22,1983,1983-09-12,2,24.000,KAN,,SDG,L 14-17,0,0,,0,0,0,0.0,1,14,0
23,1983,1983-09-18,3,24.006,KAN,@,WAS,L 12-27,0,0,,0,,,,,,
24,1983,1983-09-25,4,24.013,KAN,@,MIA,L 6-14,0,0,,0,0,0,0.0,1,0,0
25,1983,1983-10-02,5,24.020,KAN,,STL,W 38-14,0,0,,0,0,0,0.0,2,44,0
26,1983,1983-10-09,6,24.027,KAN,@,RAI,L 20-21,0,0,,0,,,,,,
27,1983,1983-10-16,7,24.034,KAN,,NYG,W 38-17,0,0,,0,0,0,0.0,1,10,0
28,1983,1983-10-23,8,24.041,KAN,@,HOU,W 13-10,0,0,,0,0,0,0.0,1,0,0
29,1983,1983-10-30,9,24.048,KAN,@,DEN,L 24-27,0,0,,0,,,,,,
30,1983,1983-11-06,10,24.055,KAN,,RAI,L 20-28,0,0,,0,,,,,,
31,1983,1983-11-13,11,24.062,KAN,,CIN,W 20-15,0,0,,0,0,0,1.5,0,0,0
32,1983,1983-11-20,12,24.069,KAN,@,DAL,L 21-41,0,0,,0,0,0,0.0,1,32,0
33,1983,1983-11-27,13,24.076,KAN,@,SEA,L 48-51,0,0,,0,,,,,,
34,1983,1983-12-04,14,24.083,KAN,,BUF,L 9-14,0,0,,0,,,,,,
35,1983,1983-12-11,15,24.090,KAN,@,SDG,L 38-41,1,23,23.00,0,0,0,0.0,0,0,0
36,1983,1983-12-18,16,24.097,KAN,,DEN,W 48-17,1,31,31.00,0,0,0,0.0,0,0,0
37,1984,1984-09-02,1,24.356,KAN,@,PIT,W 37-27,1,0,0.00,0,0,0,0.0,1,26,0
38,1984,1984-09-09,2,24.363,KAN,@,CIN,W 27-22,0,0,,0,,,,,,
39,1984,1984-09-16,3,25.004,KAN,,RAI,L 20-22,0,0,,0,0,0,0.0,2,9,0
40,1984,1984-09-23,4,25.011,KAN,@,DEN,L 0-21,0,0,,0,,,,,,
41,1984,1984-09-30,5,25.018,KAN,,CLE,W 10-6,0,0,,0,0,0,0.0,1,67,0
42,1984,1984-10-07,6,25.025,KAN,,NYJ,L 16-17,0,0,,0,,,,,,
