ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1984,1984-10-14,7,22.073,TAM,@,DET,L 7-13,0,0,,0
2,1984,1984-10-21,8,22.080,TAM,,CHI,L 9-44,1,17,17.00,0
3,1984,1984-10-28,9,22.087,TAM,@,KAN,L 20-24,0,0,,0
4,1984,1984-11-04,10,22.094,TAM,@,MIN,L 24-27,3,45,15.00,0
5,1984,1984-11-11,11,22.101,TAM,,NYG,W 20-17,0,0,,0
6,1984,1984-11-18,12,22.108,TAM,@,SFO,L 17-24,0,0,,0
7,1984,1984-11-25,13,22.115,TAM,,RAM,L 33-34,1,7,7.00,0
8,1984,1984-12-02,14,22.122,TAM,@,GNB,L 14-27,0,0,,0
9,1984,1984-12-09,15,22.129,TAM,,ATL,W 23-6,0,0,,0
10,1984,1984-12-16,16,22.136,TAM,,NYJ,W 41-21,0,0,,0
11,1987,1987-10-11,4,25.070,TAM,,SDG,L 13-17,0,0,,0
12,1987,1987-10-18,5,25.077,TAM,,MIN,W 20-10,1,18,18.00,0
