ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
26,2003,2003-09-21,3,26.043,MIA,,BUF,W 17-7,*,,0,0,2.0,,,0,0,0
27,2003,2003-10-05,4,26.057,MIA,@,NYG,W 23-10,*,,,,,,,,,
28,2003,2003-10-12,5,26.064,MIA,@,JAX,W 24-10,*,,0,0,3.0,,,0,0,0
29,2003,2003-10-19,6,26.071,MIA,,NWE,L 13-19,*,,,,,,,,,
30,2003,2003-10-27,7,26.079,MIA,@,SDG,W 26-10,*,,0,0,2.0,,,0,0,0
31,2003,2003-11-02,8,26.085,MIA,,IND,L 17-23,*,,0,0,2.0,,,0,0,0
32,2003,2003-11-09,9,26.092,MIA,@,TEN,L 7-31,*,,,,,,,,,
33,2003,2003-11-16,10,26.099,MIA,,BAL,W 9-6,*,,0,0,1.0,,,0,0,0
34,2003,2003-11-23,11,26.106,MIA,,WAS,W 24-23,*,,,,,,,,,
35,2003,2003-11-27,12,26.110,MIA,@,DAL,W 40-21,*,,0,0,2.0,,,0,0,0
36,2003,2003-12-07,13,26.120,MIA,@,NWE,L 0-12,*,,0,0,1.0,,,0,0,0
37,2003,2003-12-15,14,26.128,MIA,,PHI,L 27-34,*,,,,,,,,,
38,2003,2003-12-21,15,26.134,MIA,@,BUF,W 20-3,*,,0,0,1.0,,,0,0,0
39,2003,2003-12-28,16,26.141,MIA,,NYJ,W 23-21,*,,0,0,1.0,,,0,0,0
40,2004,2004-09-12,1,27.034,CHI,,DET,L 16-20,*,,,,,,,,,
41,2004,2004-09-19,2,27.041,CHI,@,GNB,W 21-10,*,,,,,,,,,
42,2004,2004-09-26,3,27.048,CHI,@,MIN,L 22-27,*,,0,0,1.0,,,0,0,0
43,2004,2004-10-03,4,27.055,CHI,,PHI,L 9-19,*,,,,,,,,,
44,2004,2004-10-17,5,27.069,CHI,,WAS,L 10-13,*,,,,,,,,,
45,2004,2004-11-07,8,27.090,CHI,@,NYG,W 28-21,*,,0,0,1.0,,,0,0,0
46,2004,2004-11-14,9,27.097,CHI,@,TEN,W 19-17,*,,0,0,1.5,,,0,0,0
47,2004,2004-11-21,10,27.104,CHI,,IND,L 10-41,*,,,,,,,,,
48,2004,2004-11-25,11,27.108,CHI,@,DAL,L 7-21,*,,0,0,1.0,,,0,0,0
49,2004,2004-12-05,12,27.118,CHI,,MIN,W 24-14,*,,0,0,0.5,,,0,0,0
50,2004,2004-12-12,13,27.125,CHI,@,JAX,L 3-22,*,,,,,,,,,
51,2004,2004-12-19,14,27.132,CHI,,HOU,L 5-24,*,,,,,,,,,
52,2005,2005-09-11,1,28.033,CHI,@,WAS,L 7-9,*,,0,0,1.0,,,0,0,0
53,2005,2005-09-18,2,28.040,CHI,,DET,W 38-6,*,,,,,,,,,
54,2005,2005-09-25,3,28.047,CHI,,CIN,L 7-24,*,,0,0,1.0,,,0,0,0
55,2005,2005-10-09,4,28.061,CHI,@,CLE,L 10-20,*,,,,,,,,,
56,2005,2005-10-16,5,28.068,CHI,,MIN,W 28-3,*,,,,,,,,,
57,2005,2005-10-23,6,28.075,CHI,,BAL,W 10-6,*,,0,0,1.0,,,0,0,0
58,2005,2005-10-30,7,28.082,CHI,@,DET,W 19-13,*,,,,,,,,,
59,2005,2005-11-06,8,28.089,CHI,@,NOR,W 20-17,*,,0,0,1.0,,,0,0,0
60,2005,2005-11-13,9,28.096,CHI,,SFO,W 17-9,*,,,,,,,,,
61,2005,2005-11-20,10,28.103,CHI,,CAR,W 13-3,*,,0,0,3.0,,,0,0,0
62,2005,2005-11-27,11,28.110,CHI,@,TAM,W 13-10,*,,0,0,2.0,,,0,0,0
63,2005,2005-12-04,12,28.117,CHI,,GNB,W 19-7,*,,,,,,,,,
64,2005,2005-12-11,13,28.124,CHI,@,PIT,L 9-21,*,,,,,,,,,
65,2005,2005-12-18,14,28.131,CHI,,ATL,W 16-3,*,,0,0,1.0,,,0,0,0
66,2005,2005-12-25,15,28.138,CHI,@,GNB,W 24-17,*,,,,,,,,,
67,2006,2006-09-10,1,29.032,CHI,@,GNB,W 26-0,*,,,,,,,,,
68,2006,2006-09-17,2,29.039,CHI,,DET,W 34-7,*,,0,0,1.5,,,0,0,0
69,2006,2006-09-24,3,29.046,CHI,@,MIN,W 19-16,*,,,,,,,,,
70,2006,2006-10-01,4,29.053,CHI,,SEA,W 37-6,*,,,,,,,,,
71,2006,2006-10-29,7,29.081,CHI,,SFO,W 41-10,*,,0,0,1.0,,,0,0,0
72,2006,2006-11-05,8,29.088,CHI,,MIA,L 13-31,*,,,,,,,,,
73,2006,2006-11-12,9,29.095,CHI,@,NYG,W 38-20,*,,,,,,,,,
74,2006,2006-11-19,10,29.102,CHI,@,NYJ,W 10-0,*,,0,0,1.0,,,0,0,0
75,2006,2006-11-26,11,29.109,CHI,@,NWE,L 13-17,*,,,,,,,,,
76,2006,2006-12-03,12,29.116,CHI,,MIN,W 23-13,*,,0,0,2.0,,,0,0,0
77,2006,2006-12-11,13,29.124,CHI,@,STL,W 42-27,*,,0,0,1.0,,,0,0,0
78,2006,2006-12-17,14,29.130,CHI,,TAM,W 34-31,*,,,,,,,,,
79,2006,2006-12-24,15,29.137,CHI,@,DET,W 26-21,*,,,,,,,,,
80,2006,2006-12-31,16,29.144,CHI,,GNB,L 7-26,*,,,,,,,,,
81,2007,2007-09-09,1,30.031,CHI,@,SDG,L 3-14,*,,0,0,1.0,,,0,0,0
82,2007,2007-09-16,2,30.038,CHI,,KAN,W 20-10,*,,,,,,,,,
83,2007,2007-09-23,3,30.045,CHI,,DAL,L 10-34,*,,,,,,,,,
84,2007,2007-09-30,4,30.052,CHI,@,DET,L 27-37,*,,0,0,2.0,,,0,0,0
85,2007,2007-10-07,5,30.059,CHI,@,GNB,W 27-20,*,,,,,,,,,
86,2007,2007-10-14,6,30.066,CHI,,MIN,L 31-34,*,,,,,,,,,
87,2007,2007-10-21,7,30.073,CHI,@,PHI,W 19-16,*,,,,,,,,,
88,2007,2007-10-28,8,30.080,CHI,,DET,L 7-16,*,,0,0,1.0,,,0,0,0
89,2007,2007-11-11,9,30.094,CHI,@,OAK,W 17-6,*,,0,0,3.0,,,0,0,0
90,2007,2007-11-18,10,30.101,CHI,@,SEA,L 23-30,*,,,,,,,,,
91,2007,2007-11-25,11,30.108,CHI,,DEN,W 37-34,*,,0,0,2.0,,,0,0,0
92,2007,2007-12-02,12,30.115,CHI,,NYG,L 16-21,*,,,,,,,,,
93,2007,2007-12-06,13,30.119,CHI,@,WAS,L 16-24,*,,,,,,,,,
94,2007,2007-12-17,14,30.130,CHI,@,MIN,L 13-20,*,,,,,,,,,
95,2007,2007-12-23,15,30.136,CHI,,GNB,W 35-7,*,,,,,,,,,
96,2007,2007-12-30,16,30.143,CHI,,NOR,W 33-25,*,,,,,,,,,
97,2008,2008-09-07,1,31.029,CHI,@,IND,W 29-13,*,1,0,2,0.0,5,1,0,0,0
98,2008,2008-09-14,2,31.036,CHI,@,CAR,L 17-20,*,,0,0,0.0,1,0,0,0,0
99,2008,2008-09-21,3,31.043,CHI,,TAM,L 24-27,*,,0,0,0.0,4,0,0,0,0
100,2008,2008-09-28,4,31.050,CHI,,PHI,W 24-20,*,,0,0,0.0,4,0,0,0,0
101,2008,2008-10-05,5,31.057,CHI,@,DET,W 34-7,*,,0,0,1.5,1,0,0,0,0
102,2008,2008-10-12,6,31.064,CHI,@,ATL,L 20-22,*,,0,0,0.0,3,3,0,0,0
103,2008,2008-10-19,7,31.071,CHI,,MIN,W 48-41,*,,0,0,0.0,1,1,0,0,0
104,2008,2008-11-02,8,31.085,CHI,,DET,W 27-23,*,,0,0,0.0,4,1,0,0,0
105,2008,2008-11-09,9,31.092,CHI,,TEN,L 14-21,*,,0,0,1.0,4,1,0,0,0
106,2008,2008-11-16,10,31.099,CHI,@,GNB,L 3-37,*,,0,0,0.0,1,2,0,0,0
107,2008,2008-11-23,11,31.106,CHI,@,STL,W 27-3,*,,0,0,2.0,2,0,0,0,0
108,2008,2008-11-30,12,31.113,CHI,@,MIN,L 14-34,*,,0,0,0.0,1,0,0,0,0
109,2008,2008-12-07,13,31.120,CHI,,JAX,W 23-10,*,,0,0,0.5,4,1,0,0,0
110,2008,2008-12-11,14,31.124,CHI,,NOR,W 27-24,*,,0,0,0.0,5,1,1,0,0
111,2008,2008-12-22,15,31.135,CHI,,GNB,W 20-17,*,,0,0,0.0,4,1,0,0,0
112,2008,2008-12-28,16,31.141,CHI,@,HOU,L 24-31,*,,0,0,0.0,4,1,0,0,0
113,2009,2009-09-13,1,32.035,CHI,@,GNB,L 15-21,*,,0,0,2.0,3,1,0,0,0
114,2009,2009-09-20,2,32.042,CHI,,PIT,W 17-14,*,,0,0,0.0,0,1,0,0,0
115,2009,2009-09-27,3,32.049,CHI,@,SEA,W 25-19,*,,0,0,0.0,2,0,0,0,0
116,2009,2009-10-04,4,32.056,CHI,,DET,W 48-24,*,,0,0,2.5,4,0,0,0,0
117,2009,2009-10-18,5,32.070,CHI,@,ATL,L 14-21,*,,0,0,0.0,2,0,0,0,0
118,2009,2009-10-25,6,32.077,CHI,@,CIN,L 10-45,*,,0,0,0.0,0,2,0,0,0
119,2009,2009-11-01,7,32.084,CHI,,CLE,W 30-6,*,,0,0,0.0,1,0,0,0,0
120,2009,2009-11-08,8,32.091,CHI,,ARI,L 21-41,*,,0,0,0.5,2,3,0,0,0
121,2009,2009-11-12,9,32.095,CHI,@,SFO,L 6-10,*,,0,0,0.0,4,1,0,0,0
122,2009,2009-11-22,10,32.105,CHI,,PHI,L 20-24,*,,0,0,0.0,2,1,0,0,0
123,2009,2009-11-29,11,32.112,CHI,@,MIN,L 10-36,*,,0,0,0.0,3,0,0,0,0
124,2009,2009-12-06,12,32.119,CHI,,STL,W 17-9,*,,0,0,1.0,2,1,0,0,0
125,2009,2009-12-13,13,32.126,CHI,,GNB,L 14-21,*,,0,0,0.5,1,1,0,0,0
126,2009,2009-12-20,14,32.133,CHI,@,BAL,L 7-31,*,,0,0,0.0,0,1,0,0,0
127,2010,2010-10-03,4,33.055,HOU,@,OAK,W 31-24,,,0,0,0.0,1,0,0,0,0
128,2010,2010-10-10,5,33.062,HOU,,NYG,L 10-34,,,,,,,,,,
129,2010,2010-10-17,6,33.069,HOU,,KAN,W 35-31,,,0,0,0.0,0,1,0,0,0
130,2010,2010-11-01,7,33.084,HOU,@,IND,L 17-30,,,,,,,,,,
