ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2004,2004-09-12,1,23.057,CIN,@,NYJ,L 24-31,,,,,,,,
2,2004,2004-09-19,2,23.064,CIN,,MIA,W 16-13,,,,,,,,
3,2004,2004-09-26,3,23.071,CIN,,BAL,L 9-23,,,,,,,,
4,2004,2004-10-03,4,23.078,CIN,@,PIT,L 17-28,,,,,,,,
5,2004,2004-10-17,5,23.092,CIN,@,CLE,L 17-34,,,,,,,,
6,2004,2004-10-25,6,23.100,CIN,,DEN,W 23-10,,,,,,,,
7,2004,2004-10-31,7,23.106,CIN,@,TEN,L 20-27,*,,,,,,,
8,2004,2004-11-07,8,23.113,CIN,,DAL,W 26-3,*,,,,,,,
9,2004,2004-11-14,9,23.120,CIN,@,WAS,W 17-10,,0,0,,0,1.0,,
10,2004,2004-11-21,10,23.127,CIN,,PIT,L 14-19,*,,,,,,,
11,2004,2004-11-28,11,23.134,CIN,,CLE,W 58-48,*,1,15,15.00,0,0.0,,
12,2004,2004-12-05,12,23.141,CIN,@,BAL,W 27-26,*,,,,,,,
13,2004,2004-12-12,13,23.148,CIN,@,NWE,L 28-35,*,,,,,,,
14,2004,2004-12-19,14,23.155,CIN,,BUF,L 17-33,*,,,,,,,
15,2004,2004-12-26,15,23.162,CIN,,NYG,W 23-22,*,,,,,,,
16,2004,2005-01-02,16,23.169,CIN,@,PHI,W 38-10,,0,,,,,,
17,2005,2005-09-11,1,24.056,ARI,@,NYG,L 19-42,,,,,,,,
18,2005,2005-09-18,2,24.063,ARI,,STL,L 12-17,,,,,,,,
19,2005,2005-09-25,3,24.070,ARI,@,SEA,L 12-37,,,,,,,,
20,2005,2005-10-02,4,24.077,ARI,,SFO,W 31-14,,,,,,,,
21,2005,2005-10-09,5,24.084,ARI,,CAR,L 20-24,,,,,,,,
22,2005,2005-10-23,6,24.098,ARI,,TEN,W 20-10,,,,,,,,
23,2005,2005-10-30,7,24.105,ARI,@,DAL,L 13-34,,0,0,,0,1.0,,
24,2005,2005-11-06,8,24.112,ARI,,SEA,L 19-33,*,,,,,,,
25,2006,2006-09-10,1,25.055,ARI,,SFO,W 34-27,,,,,,,,
26,2006,2006-09-17,2,25.062,ARI,@,SEA,L 10-21,,,,,,,,
27,2006,2006-09-24,3,25.069,ARI,,STL,L 14-16,,,,,,,,
28,2007,2007-09-09,1,26.054,DET,@,OAK,W 36-21,,,,,,,,
29,2007,2007-09-16,2,26.061,DET,,MIN,W 20-17,,,,,,,,
30,2007,2007-09-23,3,26.068,DET,@,PHI,L 21-56,,0,0,,0,1.0,,
31,2007,2007-09-30,4,26.075,DET,,CHI,W 37-27,,0,0,,0,1.0,,
32,2007,2007-10-07,5,26.082,DET,@,WAS,L 3-34,,,,,,,,
33,2007,2007-10-21,6,26.096,DET,,TAM,W 23-16,,,,,,,,
34,2007,2007-10-28,7,26.103,DET,@,CHI,W 16-7,,,,,,,,
35,2007,2007-11-04,8,26.110,DET,,DEN,W 44-7,,,,,,,,
36,2007,2007-11-11,9,26.117,DET,@,ARI,L 21-31,,,,,,,,
37,2007,2007-11-18,10,26.124,DET,,NYG,L 10-16,,,,,,,,
38,2007,2007-11-22,11,26.128,DET,,GNB,L 26-37,,,,,,,,
39,2007,2007-12-02,12,26.138,DET,@,MIN,L 10-42,,,,,,,,
40,2007,2007-12-09,13,26.145,DET,,DAL,L 27-28,,,,,,,,
41,2007,2007-12-16,14,26.152,DET,@,SDG,L 14-51,,,,,,,,
42,2007,2007-12-23,15,26.159,DET,,KAN,W 25-20,,,,,,,,
43,2007,2007-12-30,16,26.166,DET,@,GNB,L 13-34,,,,,,,,
44,2008,2008-09-07,1,27.052,DET,@,ATL,L 21-34,,,,,,,,
45,2008,2008-09-14,2,27.059,DET,,GNB,L 25-48,,0,0,,0,0.0,2,0
46,2008,2008-09-21,3,27.066,DET,@,SFO,L 13-31,,0,0,,0,0.0,1,0
47,2008,2008-10-05,4,27.080,DET,,CHI,L 7-34,,,,,,,,
48,2008,2008-10-12,5,27.087,DET,@,MIN,L 10-12,,0,0,,0,0.0,2,1
49,2008,2008-10-19,6,27.094,DET,@,HOU,L 21-28,,0,0,,0,0.0,1,2
50,2008,2008-10-26,7,27.101,DET,,WAS,L 17-25,,,,,,,,
51,2008,2008-12-21,15,27.157,DET,,NOR,L 7-42,,0,0,,0,0.0,0,0
52,2008,2008-12-28,16,27.164,DET,@,GNB,L 21-31,,0,0,,0,1.0,3,0
