ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2005,2005-11-13,9,24.083,MIA,,NWE,L 16-23,,,,,,,0.0%,
2,2005,2005-11-20,10,24.090,MIA,@,CLE,L 0-22,,,0,0,,0,0.0%,
3,2005,2005-11-27,11,24.097,MIA,@,OAK,W 33-21,,1,1,2,2.00,0,100.0%,2.00
4,2005,2005-12-04,12,24.104,MIA,,BUF,W 24-23,,,0,0,,0,0.0%,
5,2005,2005-12-11,13,24.111,MIA,@,SDG,W 23-21,,,0,0,,0,0.0%,
6,2005,2005-12-18,14,24.118,MIA,,NYJ,W 24-20,,,0,0,,0,0.0%,
7,2005,2005-12-24,15,24.124,MIA,,TEN,W 24-10,,,0,0,,0,0.0%,
8,2005,2006-01-01,16,24.132,MIA,@,NWE,W 28-26,,,0,0,,0,0.0%,
