ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1974,1974-09-15,1,22.233,CHI,,DET,W 17-9,5,11,2.20,0,0,0,,0,0,0,,0,0,0
2,1974,1974-09-22,2,22.240,CHI,,NYJ,L 21-23,0,0,,0,2,9,4.50,0,3,113,37.67,0,0,0
3,1974,1974-09-29,3,22.247,CHI,@,MIN,L 7-11,19,76,4.00,0,1,6,6.00,0,1,21,21.00,0,0,0
4,1974,1974-10-06,4,22.254,CHI,,NOR,W 24-10,15,76,5.07,1,2,30,15.00,0,2,47,23.50,0,1,6
5,1974,1974-10-13,5,22.261,CHI,@,ATL,L 10-13,12,20,1.67,0,2,22,11.00,0,2,33,16.50,0,0,0
6,1974,1974-10-21,6,22.269,CHI,,GNB,W 10-9,2,2,1.00,0,0,0,,0,2,38,19.00,0,0,0
7,1974,1974-10-27,7,22.275,CHI,@,BUF,L 6-16,2,6,3.00,0,0,0,,0,1,16,16.00,0,0,0
8,1974,1974-11-03,8,22.282,CHI,,MIN,L 0-17,9,17,1.89,0,9,33,3.67,0,1,23,23.00,0,0,0
9,1974,1974-11-10,9,22.289,CHI,@,GNB,L 3-20,19,84,4.42,0,3,11,3.67,0,1,12,12.00,0,0,0
10,1974,1974-11-17,10,22.296,CHI,,SFO,L 0-34,16,61,3.81,0,4,8,2.00,0,4,98,24.50,0,0,0
11,1974,1974-11-24,11,22.303,CHI,@,DET,L 17-34,11,32,2.91,0,2,19,9.50,0,1,35,35.00,0,0,0
12,1974,1974-12-01,12,22.310,CHI,,NYG,W 16-13,18,39,2.17,0,1,40,40.00,0,1,36,36.00,0,0,0
13,1974,1974-12-08,13,22.317,CHI,@,SDG,L 21-28,11,46,4.18,1,0,0,,0,1,5,5.00,0,1,6
14,1974,1974-12-15,14,22.324,CHI,@,WAS,L 0-42,5,5,1.00,0,4,34,8.50,0,2,91,45.50,0,0,0
