ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
62,2009,2009-10-18,6,29.105,NYJ,,BUF,L 13-16,,1,,,,,0.0%,,,,,,,,,,
63,2009,2009-10-25,7,29.112,NYJ,@,OAK,W 38-0,*,0,,,,,0.0%,,,,,,,,,,
64,2009,2009-11-01,8,29.119,NYJ,,MIA,L 25-30,*,0,,,,,0.0%,,,,,,,,,,
65,2009,2009-11-15,9,29.133,NYJ,,JAX,L 22-24,,,,,,,0.0%,,,,,,,,,,
66,2009,2009-11-22,10,29.140,NYJ,@,NWE,L 14-31,,,,,,,0.0%,,,,,,,,,,
67,2009,2009-11-29,11,29.147,NYJ,,CAR,W 17-6,,,,,,,0.0%,,,,,,,,,,
68,2009,2009-12-03,12,29.151,NYJ,@,BUF,W 19-13,,,,,,,0.0%,,,,,,,,,,
69,2009,2009-12-13,13,29.161,NYJ,@,TAM,W 26-3,*,,,,,,0.0%,,,,,,,,,,
70,2009,2009-12-20,14,29.168,NYJ,,ATL,L 7-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
71,2009,2009-12-27,15,29.175,NYJ,@,IND,W 29-15,*,,,,,,0.0%,,,,,,,,,,
72,2009,2010-01-03,16,29.182,NYJ,,CIN,W 37-0,*,1,,,,,0.0%,,,,,,,,,,
73,2010,2010-09-13,1,30.070,NYJ,,BAL,L 9-10,,,,,,,0.0%,,,,,,,,,,
74,2010,2010-09-19,2,30.076,NYJ,,NWE,W 28-14,*,,,,,,0.0%,,,,,,,,,,
75,2010,2010-09-26,3,30.083,NYJ,@,MIA,W 31-23,,,,,,,0.0%,,,,,,,,,,
76,2010,2010-10-03,4,30.090,NYJ,@,BUF,W 38-14,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
77,2010,2010-10-11,5,30.098,NYJ,,MIN,W 29-20,,,,,,,0.0%,,,,,,,,,,
78,2010,2010-10-17,6,30.104,NYJ,@,DEN,W 24-20,*,,,,,,0.0%,,,,,,,,,,
79,2010,2010-10-31,7,30.118,NYJ,,GNB,L 0-9,,,,,,,0.0%,,,,,,,,,,
80,2010,2010-11-07,8,30.125,NYJ,@,DET,W 23-20,,,,,,,0.0%,,,,,,,,,,
81,2010,2010-11-14,9,30.132,NYJ,@,CLE,W 26-20,*,,,,,,0.0%,,,,,,,,,,
82,2010,2010-11-21,10,30.139,NYJ,,HOU,W 30-27,,,,,,,0.0%,,,,,,,,,,
83,2010,2010-11-25,11,30.143,NYJ,,CIN,W 26-10,,,,,,,0.0%,,,,,,,,,,
84,2010,2010-12-06,12,30.154,NYJ,@,NWE,L 3-45,,,,,,,0.0%,,,,,,,,,,
85,2010,2010-12-12,13,30.160,NYJ,,MIA,L 6-10,,0,,,,,0.0%,,,,,,,,,,
86,2010,2010-12-19,14,30.167,NYJ,@,PIT,W 22-17,*,,,,,,0.0%,,,,,,,,,,
87,2010,2010-12-26,15,30.174,NYJ,@,CHI,L 34-38,*,1,,,,,0.0%,,,,,,,,,,
88,2010,2011-01-02,16,30.181,NYJ,,BUF,W 38-7,*,,,,,,0.0%,,,,,,,,,,
89,2011,2011-09-11,1,31.068,CAR,@,ARI,L 21-28,*,,,,,,0.0%,,,,,,,,,,
90,2011,2011-09-18,2,31.075,CAR,,GNB,L 23-30,,,,,,,0.0%,,,,,,,,,,
91,2011,2011-10-02,4,31.089,CAR,@,CHI,L 29-34,,,,,,,0.0%,,,,,,,,,,
92,2011,2011-10-09,5,31.096,CAR,,NOR,L 27-30,,,,,,,0.0%,,,,,,,,,,
93,2011,2011-10-16,6,31.103,CAR,@,ATL,L 17-31,,,,,,,0.0%,,,,,,,,,,
94,2011,2011-10-23,7,31.110,CAR,,WAS,W 33-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
95,2011,2011-10-30,8,31.117,CAR,,MIN,L 21-24,,,,,,,0.0%,,,,,,,,,,
96,2011,2011-11-13,9,31.131,CAR,,TEN,L 3-30,,,,,,,0.0%,,,,,,,,,,
97,2011,2011-11-20,10,31.138,CAR,@,DET,L 35-49,*,,,,,,0.0%,,,,,,,,,,
98,2011,2011-11-27,11,31.145,CAR,@,IND,W 27-19,,,,,,,0.0%,,,,,,,,,,
99,2011,2011-12-04,12,31.152,CAR,@,TAM,W 38-19,,,,,,,0.0%,,,,,,,,,,
100,2011,2011-12-11,13,31.159,CAR,,ATL,L 23-31,,,,,,,0.0%,,,,,,,,,,
101,2011,2011-12-18,14,31.166,CAR,@,HOU,W 28-13,,,,,,,0.0%,,,,,,,,,,
102,2011,2011-12-24,15,31.172,CAR,,TAM,W 48-16,,,,,,,0.0%,,,,,,,,,,
103,2011,2012-01-01,16,31.180,CAR,@,NOR,L 17-45,,,,,,,0.0%,,,,,,,,,,
104,2012,2012-09-09,1,32.066,CAR,@,TAM,L 10-16,,,,,,,0.0%,,,,,,,,,,
105,2012,2012-09-20,3,32.077,CAR,,NYG,L 7-36,*,,,,,,0.0%,,,,,,,,,,
106,2012,2012-09-30,4,32.087,CAR,@,ATL,L 28-30,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
107,2012,2012-10-07,5,32.094,CAR,,SEA,L 12-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
108,2012,2012-10-21,6,32.108,CAR,,DAL,L 14-19,,,,,,,0.0%,,,,,,,,,,
109,2012,2012-10-28,7,32.115,CAR,@,CHI,L 22-23,,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0,0.0,0,0
110,2012,2012-11-04,8,32.122,CAR,@,WAS,W 21-13,,,,,,,0.0%,,,,,,,,,,
111,2012,2012-11-11,9,32.129,CAR,,DEN,L 14-36,,,,,,,0.0%,,,,,,,,,,
112,2012,2012-11-18,10,32.136,CAR,,TAM,L 21-27,*,,,,,,0.0%,,,,,,,,,,
113,2012,2012-11-26,11,32.144,CAR,@,PHI,W 30-22,*,0,,,,,0.0%,,,,,,,,,,
114,2012,2012-12-02,12,32.150,CAR,@,KAN,L 21-27,,,,,,,0.0%,,,,,,,,,,
115,2012,2012-12-09,13,32.157,CAR,,ATL,W 30-20,*,,,,,,0.0%,,,,,,,,,,
116,2012,2012-12-16,14,32.164,CAR,@,SDG,W 31-7,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
117,2012,2012-12-23,15,32.171,CAR,,OAK,W 17-6,*,,,,,,0.0%,,,,,,,,,,
118,2012,2012-12-30,16,32.178,CAR,@,NOR,W 44-38,,0,,,,,0.0%,,,,,,,,,,
119,2013,2013-09-08,1,33.065,CAR,,SEA,L 7-12,,,,,,,0.0%,,,,,,,,,,
120,2013,2013-09-15,2,33.072,CAR,@,BUF,L 23-24,,,,,,,0.0%,,,,,,,,,,
121,2013,2013-09-22,3,33.079,CAR,,NYG,W 38-0,,,,,,,0.0%,,,,,,,,,,
122,2013,2013-10-06,4,33.093,CAR,@,ARI,L 6-22,,0,,,,,0.0%,,,,,,,,,,
123,2013,2013-10-13,5,33.100,CAR,@,MIN,W 35-10,,0,,,,,0.0%,,,,,,,,,,
124,2013,2013-10-20,6,33.107,CAR,,STL,W 30-15,,,,,,,0.0%,,,,,,,,,,
125,2013,2013-10-24,7,33.111,CAR,@,TAM,W 31-13,,,,,,,0.0%,,,,,,,,,,
126,2013,2013-11-03,8,33.121,CAR,,ATL,W 34-10,,,,,,,0.0%,,,,,,,,,,
127,2013,2013-11-10,9,33.128,CAR,@,SFO,W 10-9,*,,,,,,0.0%,,,,,,,,,,
128,2013,2013-12-08,13,33.156,CAR,@,NOR,L 13-31,*,,,,,,0.0%,,,,,,,,,,
129,2013,2013-12-15,14,33.163,CAR,,NYJ,W 30-20,,,,,,,0.0%,,,,,,,,,,
130,2013,2013-12-22,15,33.170,CAR,,NOR,W 17-13,,0,,,,,0.0%,,,,,,,,,,
131,2013,2013-12-29,16,33.177,CAR,@,ATL,W 21-20,,,,,,,0.0%,,,,,,,,,,
