ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1989,1989-09-10,1,22.153,SDG,@,RAI,L 14-40,
2,1989,1989-09-17,2,22.160,SDG,,HOU,L 27-34,
3,1989,1989-09-24,3,22.167,SDG,,KAN,W 21-6,1.0
4,1989,1989-10-01,4,22.174,SDG,@,PHO,W 24-13,
5,1989,1989-10-08,5,22.181,SDG,@,DEN,L 10-16,
6,1989,1989-10-15,6,22.188,SDG,,SEA,L 16-17,
7,1989,1989-10-22,7,22.195,SDG,,NYG,L 13-20,
8,1989,1989-10-29,8,22.202,SDG,@,SEA,L 7-10,2.0
9,1989,1989-11-05,9,22.209,SDG,,PHI,W 20-17,1.5
10,1989,1989-11-12,10,22.216,SDG,,RAI,W 14-12,
11,1989,1989-11-19,11,22.223,SDG,@,PIT,L 17-20,1.0
12,1989,1989-11-26,12,22.230,SDG,@,IND,L 6-10,1.0
13,1989,1989-12-03,13,22.237,SDG,,NYJ,L 17-20,0.5
14,1989,1989-12-10,14,22.244,SDG,@,WAS,L 21-26,
15,1989,1989-12-17,15,22.251,SDG,@,KAN,W 20-13,1.0
16,1989,1989-12-24,16,22.258,SDG,,DEN,W 19-16,2.0
17,1990,1990-09-09,1,23.152,SDG,@,DAL,L 14-17,1.0
18,1990,1990-09-16,2,23.159,SDG,,CIN,L 16-21,2.0
19,1990,1990-09-23,3,23.166,SDG,@,CLE,W 24-14,
20,1990,1990-09-30,4,23.173,SDG,,HOU,L 7-17,0.5
21,1990,1990-10-07,5,23.180,SDG,@,PIT,L 14-36,1.0
22,1990,1990-10-14,6,23.187,SDG,@,NYJ,W 39-3,1.5
23,1990,1990-10-21,7,23.194,SDG,,RAI,L 9-24,
24,1990,1990-10-28,8,23.201,SDG,,TAM,W 41-10,2.0
25,1990,1990-11-04,9,23.208,SDG,@,SEA,W 31-14,0.5
26,1990,1990-11-11,10,23.215,SDG,,DEN,W 19-7,
27,1990,1990-11-18,11,23.222,SDG,@,KAN,L 10-27,
28,1990,1990-11-25,12,23.229,SDG,,SEA,L 10-13,
29,1990,1990-12-02,13,23.236,SDG,,NYJ,W 38-17,0.5
30,1990,1990-12-16,14,23.250,SDG,@,DEN,L 10-20,1.0
31,1990,1990-12-23,15,23.257,SDG,,KAN,L 21-24,
32,1991,1991-09-01,1,24.144,SDG,@,PIT,L 20-26,1.0
33,1991,1991-09-08,2,24.151,SDG,@,SFO,L 14-34,
34,1991,1991-09-15,3,24.158,SDG,,ATL,L 10-13,
35,1991,1991-09-22,4,24.165,SDG,@,DEN,L 19-27,
36,1991,1991-09-29,5,24.172,SDG,,KAN,L 13-14,
37,1991,1991-10-06,6,24.179,SDG,@,RAI,W 21-13,
38,1991,1991-10-13,7,24.186,SDG,@,RAM,L 24-30,0.5
39,1991,1991-10-20,8,24.193,SDG,,CLE,L 24-30,
40,1991,1991-10-27,9,24.200,SDG,@,SEA,L 9-20,1.0
41,1991,1991-11-10,10,24.214,SDG,,SEA,W 17-14,
42,1991,1991-11-17,11,24.221,SDG,,NOR,W 24-21,1.0
43,1991,1991-11-24,12,24.228,SDG,@,NYJ,L 3-24,
44,1991,1991-12-01,13,24.235,SDG,,RAI,L 7-9,
45,1991,1991-12-08,14,24.242,SDG,@,KAN,L 17-20,2.0
46,1991,1991-12-15,15,24.249,SDG,,MIA,W 38-30,
47,1991,1991-12-22,16,24.256,SDG,,DEN,L 14-17,
48,1992,1992-09-06,1,25.149,SDG,,KAN,L 10-24,1.5
49,1992,1992-09-13,2,25.156,SDG,@,DEN,L 13-21,
50,1992,1992-09-20,3,25.163,SDG,,PIT,L 6-23,
51,1992,1992-09-27,4,25.170,SDG,@,HOU,L 0-27,
52,1992,1992-10-04,5,25.177,SDG,,SEA,W 17-6,
53,1992,1992-10-18,6,25.191,SDG,@,IND,W 34-14,
54,1992,1992-10-25,7,25.198,SDG,,DEN,W 24-21,
55,1992,1992-11-01,8,25.205,SDG,,IND,W 26-0,2.0
56,1992,1992-11-08,9,25.212,SDG,@,KAN,L 14-16,
57,1992,1992-11-15,10,25.219,SDG,@,CLE,W 14-13,
58,1992,1992-11-22,11,25.226,SDG,,TAM,W 29-14,1.0
59,1992,1992-12-06,13,25.240,SDG,@,PHO,W 27-21,
60,1992,1992-12-13,14,25.247,SDG,,CIN,W 27-10,1.5
61,1992,1992-12-20,15,25.254,SDG,@,RAI,W 36-14,1.0
62,1992,1992-12-27,16,25.261,SDG,@,SEA,W 31-14,1.0
63,1993,1993-09-05,1,26.148,SDG,,SEA,W 18-12,0.5
64,1993,1993-09-12,2,26.155,SDG,@,DEN,L 17-34,
65,1993,1993-09-19,3,26.162,SDG,,HOU,W 18-17,1.0
66,1993,1993-10-03,4,26.176,SDG,@,SEA,L 14-31,
67,1993,1993-10-10,5,26.183,SDG,@,PIT,L 3-16,
68,1993,1993-10-17,6,26.190,SDG,,KAN,L 14-17,1.0
69,1993,1993-10-31,7,26.204,SDG,@,RAI,W 30-23,1.5
70,1993,1993-11-07,8,26.211,SDG,@,MIN,W 30-17,0.5
71,1993,1993-11-14,9,26.218,SDG,,CHI,L 13-16,
72,1993,1993-11-21,10,26.225,SDG,,RAI,L 7-12,
73,1994,1994-09-04,1,27.147,PHI,@,NYG,L 23-28,1.0
74,1994,1994-09-12,2,27.155,PHI,,CHI,W 30-22,1.0
75,1994,1994-09-18,3,27.161,PHI,,GNB,W 13-7,1.0
76,1994,1994-10-02,4,27.175,PHI,@,SFO,W 40-8,1.0
77,1994,1994-10-09,5,27.182,PHI,,WAS,W 21-17,
78,1994,1994-10-24,7,27.197,PHI,,HOU,W 21-6,
79,1994,1994-11-06,9,27.210,PHI,,ARI,W 17-7,1.0
80,1994,1994-11-13,10,27.217,PHI,,CLE,L 7-26,
81,1994,1994-11-20,11,27.224,PHI,@,ARI,L 6-12,
82,1994,1994-11-27,12,27.231,PHI,@,ATL,L 21-28,
83,1994,1994-12-04,13,27.238,PHI,,DAL,L 19-31,0.5
84,1994,1994-12-11,14,27.245,PHI,@,PIT,L 3-14,
85,1994,1994-12-18,15,27.252,PHI,,NYG,L 13-16,
86,1994,1994-12-24,16,27.258,PHI,@,CIN,L 30-33,
