ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,23.043,BUF,,NWE,L 17-21,4,66,16.50,0,3,30,10.00,0,0,0,0,0,0
2,1984,1984-09-09,2,23.050,BUF,@,STL,L 7-37,5,87,17.40,0,0,0,,0,0,0,0,0,0
3,1984,1984-09-17,3,23.058,BUF,,MIA,L 17-21,2,38,19.00,0,2,14,7.00,0,0,0,0,0,0
4,1984,1984-09-23,4,23.064,BUF,,NYJ,L 26-28,1,29,29.00,0,2,10,5.00,0,0,0,0,0,0
5,1984,1984-09-30,5,23.071,BUF,@,IND,L 17-31,2,35,17.50,0,4,33,8.25,0,0,0,0,0,0
6,1984,1984-10-07,6,23.078,BUF,,PHI,L 17-27,3,49,16.33,0,5,42,8.40,0,0,0,0,0,0
7,1984,1984-10-14,7,23.085,BUF,@,SEA,L 28-31,3,51,17.00,0,3,65,21.67,1,1,6,0,0,0
8,1984,1984-10-21,8,23.092,BUF,,DEN,L 7-37,4,54,13.50,0,4,37,9.25,0,0,0,0,0,0
9,1984,1984-10-28,9,23.099,BUF,@,MIA,L 7-38,4,75,18.75,0,0,0,,0,0,0,0,0,0
10,1984,1984-11-04,10,23.106,BUF,,CLE,L 10-13,1,0,0.00,0,1,27,27.00,0,0,0,0,0,0
11,1984,1984-11-11,11,23.113,BUF,@,NWE,L 10-38,0,0,,0,1,3,3.00,0,0,0,0,0,0
12,1984,1984-11-18,12,23.120,BUF,,DAL,W 14-3,1,17,17.00,0,3,24,8.00,0,0,0,0,0,0
13,1984,1984-11-25,13,23.127,BUF,@,WAS,L 14-41,1,15,15.00,0,0,0,,0,0,0,0,0,0
14,1984,1984-12-02,14,23.134,BUF,,IND,W 21-15,0,0,,0,5,12,2.40,0,0,0,0,0,0
15,1984,1984-12-08,15,23.140,BUF,@,NYJ,L 17-21,1,24,24.00,0,0,0,,0,0,0,0,0,0
16,1984,1984-12-16,16,23.148,BUF,@,CIN,L 21-52,2,36,18.00,0,0,0,,0,0,0,0,0,0
17,1985,1985-09-08,1,24.049,BUF,,SDG,L 9-14,0,0,,0,1,19,19.00,0,0,0,1,0,0
18,1985,1985-09-15,2,24.056,BUF,@,NYJ,L 3-42,0,0,,0,1,5,5.00,0,0,0,0,0,0
19,1985,1985-09-22,3,24.063,BUF,,NWE,L 14-17,0,0,,0,0,0,,0,,,,,
20,1985,1985-09-29,4,24.070,BUF,,MIN,L 20-27,0,0,,0,0,0,,0,,,,,
21,1985,1985-10-06,5,24.077,BUF,@,IND,L 17-49,4,90,22.50,0,0,0,,0,0,0,0,0,0
22,1985,1985-10-13,6,24.084,BUF,@,NWE,L 3-14,2,60,30.00,0,2,21,10.50,0,0,0,0,0,0
23,1985,1985-10-20,7,24.091,BUF,,IND,W 21-9,1,26,26.00,0,3,40,13.33,0,0,0,0,0,0
24,1985,1985-10-27,8,24.098,BUF,@,PHI,L 17-21,3,55,18.33,0,2,17,8.50,0,0,0,0,0,0
25,1985,1985-11-03,9,24.105,BUF,,CIN,L 17-23,0,0,,0,2,30,15.00,0,0,0,0,0,0
26,1985,1985-11-10,10,24.112,BUF,,HOU,W 20-0,0,0,,0,1,9,9.00,0,0,0,0,0,0
27,1985,1985-11-17,11,24.119,BUF,@,CLE,L 7-17,3,78,26.00,0,3,20,6.67,0,0,0,0,0,0
28,1985,1985-11-24,12,24.126,BUF,,MIA,L 14-23,2,34,17.00,0,1,0,0.00,0,0,0,0,0,0
29,1985,1985-12-01,13,24.133,BUF,@,SDG,L 7-40,3,46,15.33,0,0,0,,0,0,0,1,23,0
30,1985,1985-12-08,14,24.140,BUF,,NYJ,L 7-27,1,28,28.00,0,0,0,,0,0,0,0,0,0
31,1985,1985-12-15,15,24.147,BUF,@,PIT,L 24-30,1,21,21.00,0,0,0,,0,0,0,0,0,0
32,1985,1985-12-22,16,24.154,BUF,@,MIA,L 0-28,2,27,13.50,0,0,0,,0,0,0,0,0,0
