ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1983,1983-09-04,1,23.184,NYJ,@,SDG,W 41-29,0,0,,0
2,1983,1983-09-11,2,23.191,NYJ,,SEA,L 10-17,0,0,,0
3,1983,1983-09-18,3,23.198,NYJ,@,NWE,L 13-23,0,0,,0
4,1983,1983-09-25,4,23.205,NYJ,,RAM,W 27-24,0,0,,0
5,1983,1983-10-03,5,23.213,NYJ,@,BUF,W 34-10,0,0,,0
6,1983,1983-10-09,6,23.219,NYJ,@,CLE,L 7-10,1,7,7.00,0
7,1983,1983-10-16,7,23.226,NYJ,,MIA,L 14-32,0,0,,0
8,1983,1983-10-23,8,23.233,NYJ,,ATL,L 21-27,0,0,,0
9,1983,1983-10-30,9,23.240,NYJ,@,SFO,W 27-13,0,0,,0
10,1983,1983-11-06,10,23.247,NYJ,,BAL,L 14-17,0,0,,0
11,1983,1983-11-13,11,23.254,NYJ,,BUF,L 17-24,0,0,,0
12,1983,1983-11-21,12,23.262,NYJ,@,NOR,W 31-28,0,0,,0
13,1983,1983-11-27,13,23.268,NYJ,,NWE,W 26-3,0,0,,0
14,1983,1983-12-04,14,23.275,NYJ,@,BAL,W 10-6,0,0,,0
15,1983,1983-12-10,15,23.281,NYJ,,PIT,L 7-34,0,0,,0
16,1983,1983-12-16,16,23.287,NYJ,@,MIA,L 14-34,0,0,,0
17,1984,1984-09-02,1,24.182,NYJ,@,IND,W 23-14,,,,
18,1984,1984-09-06,2,24.186,NYJ,,PIT,L 17-23,,,,
19,1984,1984-09-16,3,24.196,NYJ,,CIN,W 43-23,,,,
20,1984,1984-09-23,4,24.203,NYJ,@,BUF,W 28-26,,,,
21,1984,1984-09-30,5,24.210,NYJ,,NWE,L 21-28,,,,
22,1984,1984-10-07,6,24.217,NYJ,@,KAN,W 17-16,,,,
23,1984,1984-10-14,7,24.224,NYJ,@,CLE,W 24-20,,,,
24,1984,1984-10-21,8,24.231,NYJ,,KAN,W 28-7,,,,
25,1984,1984-10-28,9,24.238,NYJ,@,NWE,L 20-30,,,,
26,1984,1984-11-04,10,24.245,NYJ,,MIA,L 17-31,,,,
27,1984,1984-11-11,11,24.252,NYJ,,IND,L 5-9,,,,
28,1984,1984-11-18,12,24.259,NYJ,@,HOU,L 20-31,,,,
29,1984,1984-11-26,13,24.267,NYJ,@,MIA,L 17-28,,,,
30,1984,1984-12-02,14,24.273,NYJ,,NYG,L 10-20,,,,
31,1984,1984-12-08,15,24.279,NYJ,,BUF,W 21-17,,,,
32,1984,1984-12-16,16,24.287,NYJ,@,TAM,L 21-41,,,,
33,1985,1985-09-15,2,25.195,NYJ,,BUF,W 42-3,,,,
34,1985,1985-09-22,3,25.202,NYJ,@,GNB,W 24-3,,,,
35,1985,1985-09-29,4,25.209,NYJ,,IND,W 25-20,,,,
36,1985,1985-10-06,5,25.216,NYJ,@,CIN,W 29-20,,,,
37,1985,1985-10-14,6,25.224,NYJ,,MIA,W 23-7,,,,
38,1985,1985-10-20,7,25.230,NYJ,@,NWE,L 13-20,,,,
39,1985,1985-10-27,8,25.237,NYJ,,SEA,W 17-14,,,,
40,1985,1985-11-03,9,25.244,NYJ,@,IND,W 35-17,,,,
41,1985,1985-11-24,12,25.265,NYJ,,NWE,W 16-13,,,,
42,1985,1985-11-28,13,25.269,NYJ,@,DET,L 20-31,,,,
43,1985,1985-12-08,14,25.279,NYJ,@,BUF,W 27-7,,,,
44,1985,1985-12-14,15,25.285,NYJ,,CHI,L 6-19,,,,
45,1985,1985-12-22,16,25.293,NYJ,,CLE,W 37-10,,,,
46,1986,1986-09-07,1,26.187,NYJ,@,BUF,W 28-24,,,,
47,1986,1986-09-11,2,26.191,NYJ,,NWE,L 6-20,,,,
48,1986,1986-09-21,3,26.201,NYJ,,MIA,W 51-45,,,,
49,1986,1986-09-28,4,26.208,NYJ,@,IND,W 26-7,,,,
50,1986,1986-10-05,5,26.215,NYJ,,BUF,W 14-13,,,,
51,1986,1986-10-12,6,26.222,NYJ,@,NWE,W 31-24,,,,
52,1986,1986-10-20,7,26.230,NYJ,,DEN,W 22-10,,,,
53,1986,1986-12-13,15,26.284,NYJ,,PIT,L 24-45,,,,
54,1987,1987-11-09,8,27.250,NYJ,,SEA,W 30-14,,,,
55,1987,1987-11-15,9,27.256,NYJ,@,KAN,W 16-9,,,,
56,1987,1987-11-22,10,27.263,NYJ,,BUF,L 14-17,,,,
57,1987,1987-11-29,11,27.270,NYJ,,CIN,W 27-20,,,,
58,1987,1987-12-07,12,27.278,NYJ,@,MIA,L 28-37,,,,
59,1987,1987-12-13,13,27.284,NYJ,@,NWE,L 20-42,,,,
60,1987,1987-12-20,14,27.291,NYJ,,PHI,L 27-38,,,,
61,1987,1987-12-27,15,27.298,NYJ,@,NYG,L 7-20,,,,
62,1988,1988-09-04,1,28.184,NYJ,@,NWE,L 3-28,,,,
63,1988,1988-09-11,2,28.191,NYJ,@,CLE,W 23-3,,,,
64,1988,1988-09-18,3,28.198,NYJ,,HOU,W 45-3,,,,
65,1988,1988-09-25,4,28.205,NYJ,@,DET,W 17-10,,,,
66,1988,1988-10-02,5,28.212,NYJ,,KAN,T 17-17,,,,
67,1988,1988-10-09,6,28.219,NYJ,@,CIN,L 19-36,,,,
68,1988,1988-10-17,7,28.227,NYJ,,BUF,L 14-37,,,,
69,1988,1988-10-23,8,28.233,NYJ,@,MIA,W 44-30,,,,
70,1988,1988-10-30,9,28.240,NYJ,,PIT,W 24-20,,,,
71,1988,1988-11-06,10,28.247,NYJ,@,IND,L 14-38,,,,
72,1988,1988-11-13,11,28.254,NYJ,,NWE,L 13-14,,,,
73,1988,1988-11-20,12,28.261,NYJ,@,BUF,L 6-9,,,,
74,1988,1988-11-27,13,28.268,NYJ,,MIA,W 38-34,,,,
75,1988,1988-12-04,14,28.275,NYJ,@,KAN,L 34-38,,,,
76,1988,1988-12-10,15,28.281,NYJ,,IND,W 34-16,,,,
77,1988,1988-12-18,16,28.289,NYJ,,NYG,W 27-21,,,,
78,1989,1989-09-10,1,29.190,NYJ,,NWE,L 24-27,,,,
79,1989,1989-09-17,2,29.197,NYJ,@,CLE,L 24-38,,,,
80,1989,1989-09-24,3,29.204,NYJ,@,MIA,W 40-33,,,,
81,1989,1989-10-01,4,29.211,NYJ,,IND,L 10-17,,,,
82,1989,1989-10-09,5,29.219,NYJ,,RAI,L 7-14,,,,
83,1989,1989-10-15,6,29.225,NYJ,@,NOR,L 14-29,,,,
84,1989,1989-10-22,7,29.232,NYJ,@,BUF,L 3-34,,,,
85,1989,1989-10-29,8,29.239,NYJ,,SFO,L 10-23,,,,
86,1989,1989-11-05,9,29.246,NYJ,@,NWE,W 27-26,,,,
87,1989,1989-11-12,10,29.253,NYJ,,MIA,L 23-31,,,,
88,1989,1989-11-19,11,29.260,NYJ,@,IND,L 10-27,,,,
89,1989,1989-11-26,12,29.267,NYJ,,ATL,W 27-7,,,,
90,1989,1989-12-03,13,29.274,NYJ,@,SDG,W 20-17,,,,
91,1989,1989-12-10,14,29.281,NYJ,,PIT,L 0-13,,,,
92,1989,1989-12-17,15,29.288,NYJ,@,RAM,L 14-38,,,,
93,1991,1991-09-01,1,31.181,RAI,@,HOU,L 17-47,,,,
94,1991,1991-09-08,2,31.188,RAI,,DEN,W 16-13,,,,
95,1991,1991-09-15,3,31.195,RAI,,IND,W 16-0,,,,
96,1991,1991-09-22,4,31.202,RAI,@,ATL,L 17-21,,,,
97,1991,1991-09-29,5,31.209,RAI,,SFO,W 12-6,,,,
98,1991,1991-10-06,6,31.216,RAI,,SDG,L 13-21,,,,
99,1991,1991-10-13,7,31.223,RAI,@,SEA,W 23-20,,,,
100,1991,1991-10-20,8,31.230,RAI,,RAM,W 20-17,,,,
101,1991,1991-10-28,9,31.238,RAI,@,KAN,L 21-24,,,,
102,1991,1991-11-10,10,31.251,RAI,@,DEN,W 17-16,,,,
103,1991,1991-11-17,11,31.258,RAI,,SEA,W 31-7,,,,
104,1991,1991-11-24,12,31.265,RAI,@,CIN,W 38-14,,,,
105,1991,1991-12-01,13,31.272,RAI,@,SDG,W 9-7,,,,
106,1991,1991-12-08,14,31.279,RAI,,BUF,L 27-30,,,,
107,1991,1991-12-16,15,31.287,RAI,@,NOR,L 0-27,,,,
108,1991,1991-12-22,16,31.293,RAI,,KAN,L 21-27,,,,
109,1992,1992-09-06,1,32.186,RAI,@,DEN,L 13-17,,,,
110,1992,1992-09-13,2,32.193,RAI,@,CIN,L 21-24,,,,
111,1992,1992-09-20,3,32.200,RAI,,CLE,L 16-28,,,,
112,1992,1992-09-28,4,32.208,RAI,@,KAN,L 7-27,,,,
113,1992,1992-10-04,5,32.214,RAI,,NYG,W 13-10,,,,
114,1992,1992-10-11,6,32.221,RAI,,BUF,W 20-3,,,,
115,1992,1992-10-18,7,32.228,RAI,@,SEA,W 19-0,,,,
116,1992,1992-10-25,8,32.235,RAI,,DAL,L 13-28,,,,
117,1992,1992-11-08,9,32.249,RAI,@,PHI,L 10-31,,,,
118,1992,1992-11-15,10,32.256,RAI,,SEA,W 20-3,,,,
119,1992,1992-11-22,11,32.263,RAI,,DEN,W 24-0,,,,
120,1992,1992-11-29,12,32.270,RAI,@,SDG,L 3-27,,,,
121,1992,1992-12-06,13,32.277,RAI,,KAN,W 28-7,,,,
122,1992,1992-12-14,14,32.285,RAI,@,MIA,L 7-20,,,,
123,1992,1992-12-20,15,32.291,RAI,,SDG,L 14-36,,,,
124,1992,1992-12-26,16,32.297,RAI,@,WAS,W 21-20,,,,
125,1993,1993-09-05,1,33.185,KAN,@,TAM,W 27-3,,,,
126,1993,1993-09-12,2,33.192,KAN,@,HOU,L 0-30,,,,
127,1993,1993-09-20,3,33.200,KAN,,DEN,W 15-7,,,,
128,1993,1993-10-03,4,33.213,KAN,,RAI,W 24-9,,,,
129,1993,1993-10-10,5,33.220,KAN,,CIN,W 17-15,,,,
130,1993,1993-10-17,6,33.227,KAN,@,SDG,W 17-14,,,,
131,1993,1993-11-14,9,33.255,KAN,@,RAI,W 31-20,,,,
132,1993,1993-12-26,15,33.297,KAN,@,MIN,L 10-30,,,,
133,1994,1994-09-18,3,34.198,MIN,@,CHI,W 42-14,,,,
134,1994,1994-09-25,4,34.205,MIN,,MIA,W 38-35,,,,
135,1994,1994-10-02,5,34.212,MIN,@,ARI,L 7-17,,,,
136,1994,1994-11-13,10,34.254,MIN,@,NWE,L 20-26,,,,
