ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1984,1984-09-02,1,23.353,PHI,@,NYG,L 27-28,2,39,19.50,0
2,1984,1984-09-09,2,23.360,PHI,,MIN,W 19-17,2,43,21.50,0
3,1984,1984-09-16,3,24.001,PHI,@,DAL,L 17-23,3,71,23.67,0
4,1984,1984-09-23,4,24.008,PHI,,SFO,L 9-21,1,20,20.00,0
5,1984,1984-09-30,5,24.015,PHI,@,WAS,L 0-20,4,74,18.50,0
6,1984,1984-10-07,6,24.022,PHI,@,BUF,W 27-17,3,63,21.00,0
7,1984,1984-10-14,7,24.029,PHI,,IND,W 16-7,2,28,14.00,0
8,1984,1984-10-21,8,24.036,PHI,,NYG,W 24-10,0,0,,0
9,1984,1984-10-28,9,24.043,PHI,,STL,L 14-34,0,0,,0
10,1984,1984-11-04,10,24.050,PHI,@,DET,T 23-23,3,70,23.33,0
11,1984,1984-11-11,11,24.057,PHI,@,MIA,L 23-24,2,33,16.50,0
12,1984,1984-11-18,12,24.064,PHI,,WAS,W 16-10,0,0,,0
