ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2009,2009-09-13,1,23.328,DEN,@,CIN,W 12-7,,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
2,2009,2009-09-20,2,23.335,DEN,,CLE,W 27-6,,0,0,,0,3,10,3.33,0,0,0,0.0,0,1,0,0,0
3,2009,2009-09-27,3,23.342,DEN,@,OAK,W 23-3,,,,,,,,,,,,,,,,,
4,2009,2009-10-11,5,23.356,DEN,,NWE,W 20-17,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0,0,0,0
5,2009,2009-10-19,6,23.364,DEN,@,SDG,W 34-23,,1,18,18.00,0,0,0,,0,0,0,0.0,0,0,0,0,0
6,2009,2009-11-01,7,24.012,DEN,@,BAL,L 7-30,,0,0,,0,0,0,,0,0,0,0.0,0,2,0,0,0
7,2009,2009-11-09,8,24.020,DEN,,PIT,L 10-28,,,,,,,,,,,,,,,,,
8,2009,2009-11-15,9,24.026,DEN,@,WAS,L 17-27,,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
9,2009,2009-11-22,10,24.033,DEN,,SDG,L 3-32,,,,,,,,,,,,,,,,,
10,2009,2009-11-26,11,24.037,DEN,,NYG,W 26-6,,0,0,,0,1,-1,-1.00,0,0,0,0.0,2,0,0,0,0
11,2009,2009-12-06,12,24.047,DEN,@,KAN,W 44-13,,,,,,,,,,,,,,,,,
12,2009,2009-12-13,13,24.054,DEN,@,IND,L 16-28,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
13,2009,2009-12-20,14,24.061,DEN,,OAK,L 19-20,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
14,2009,2009-12-27,15,24.068,DEN,@,PHI,L 27-30,,1,18,18.00,0,3,35,11.67,0,0,0,0.0,0,0,0,0,0
15,2009,2010-01-03,16,24.075,DEN,,KAN,L 24-44,,2,39,19.50,0,2,4,2.00,0,0,0,0.0,0,0,0,0,0
16,2010,2010-09-12,1,24.327,DET,@,CHI,L 14-19,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
17,2010,2010-09-19,2,24.334,DET,,PHI,L 32-35,*,0,0,,0,0,0,,0,0,0,0.0,1,2,0,0,0
18,2010,2010-09-26,3,24.341,DET,@,MIN,L 10-24,*,0,0,,0,0,0,,0,0,0,0.0,3,0,1,0,0
19,2010,2010-10-03,4,24.348,DET,@,GNB,L 26-28,,0,0,,0,0,0,,0,0,0,0.0,2,1,1,0,0
20,2010,2010-10-10,5,24.355,DET,,STL,W 44-6,*,0,0,,0,0,0,,0,1,6,0.0,3,2,1,42,1
21,2010,2010-10-17,6,24.362,DET,@,NYG,L 20-28,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
22,2010,2010-10-31,7,25.011,DET,,WAS,W 37-25,*,0,0,,0,0,0,,0,0,0,0.0,3,0,1,4,0
23,2010,2010-11-07,8,25.018,DET,,NYJ,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,5,1,1,2,0
24,2010,2010-11-14,9,25.025,DET,@,BUF,L 12-14,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
25,2010,2010-11-21,10,25.032,DET,@,DAL,L 19-35,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
26,2010,2010-11-25,11,25.036,DET,,NWE,L 24-45,*,,,,,,,,,,,,,,,,
27,2010,2010-12-05,12,25.046,DET,,CHI,L 20-24,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
