ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-09-04,1,21.175,CIN,,CLE,L 20-28,,,,,,,
2,1994,1994-09-11,2,21.182,CIN,@,SDG,L 10-27,,,,,,,
3,1994,1994-09-18,3,21.189,CIN,,NWE,L 28-31,,,,,,,
4,1994,1994-09-25,4,21.196,CIN,@,HOU,L 13-20,,,,,,,
5,1994,1994-10-02,5,21.203,CIN,,MIA,L 7-23,,,,,,,
6,1994,1994-10-16,6,21.217,CIN,@,PIT,L 10-14,,,,,,,
7,1994,1994-10-23,7,21.224,CIN,@,CLE,L 13-37,,0,0,1.0,0,0,0
8,1994,1994-10-30,8,21.231,CIN,,DAL,L 20-23,,,,,,,
9,1994,1994-11-06,9,21.238,CIN,@,SEA,W 20-17,,0,0,1.0,0,0,0
10,1994,1994-11-13,10,21.245,CIN,,HOU,W 34-31,,0,0,1.5,0,0,0
11,1994,1994-11-20,11,21.252,CIN,,IND,L 13-17,,,,,,,
12,1994,1994-11-27,12,21.259,CIN,@,DEN,L 13-15,,,,,,,
13,1994,1994-12-04,13,21.266,CIN,,PIT,L 15-38,,,,,,,
14,1994,1994-12-11,14,21.273,CIN,@,NYG,L 20-27,,,,,,,
15,1994,1994-12-18,15,21.280,CIN,@,ARI,L 7-28,,,,,,,
16,1994,1994-12-24,16,21.286,CIN,,PHI,W 33-30,,0,0,2.0,0,0,0
17,1995,1995-09-03,1,22.174,CIN,@,IND,W 24-21,,,,,,,
18,1995,1995-09-10,2,22.181,CIN,,JAX,W 24-17,,0,0,2.0,0,0,0
19,1995,1995-09-17,3,22.188,CIN,@,SEA,L 21-24,,,,,,,
20,1995,1995-09-24,4,22.195,CIN,,HOU,L 28-38,,0,0,1.0,0,0,0
21,1995,1995-10-01,5,22.202,CIN,,MIA,L 23-26,,,,,,,
22,1995,1995-10-08,6,22.209,CIN,@,TAM,L 16-19,,0,0,2.0,0,0,0
23,1995,1995-10-19,7,22.220,CIN,@,PIT,W 27-9,,,,,,,
24,1995,1995-10-29,8,22.230,CIN,,CLE,L 26-29,,,,,,,
