ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2003,2003-09-07,1,23.177,SFO,,CHI,W 49-7,,,,,,,0.0%,,,
2,2003,2003-09-14,2,23.184,SFO,@,STL,L 24-27,,,,,,,0.0%,,,
3,2003,2003-09-21,3,23.191,SFO,,CLE,L 12-13,,1,1,10,10.00,0,100.0%,10.00,0,0
4,2003,2003-09-28,4,23.198,SFO,@,MIN,L 7-35,,1,1,23,23.00,0,100.0%,23.00,0,0
5,2003,2003-10-05,5,23.205,SFO,,DET,W 24-17,*,2,1,14,14.00,1,50.0%,7.00,1,6
6,2003,2003-10-12,6,23.212,SFO,@,SEA,L 19-20,,0,,,,,0.0%,,,
7,2003,2003-10-19,7,23.219,SFO,,TAM,W 24-7,,,,,,,0.0%,,,
8,2003,2003-10-26,8,23.226,SFO,@,ARI,L 13-16,,1,,,,,0.0%,,,
9,2003,2003-11-02,9,23.233,SFO,,STL,W 30-10,*,1,1,22,22.00,0,100.0%,22.00,0,0
10,2003,2003-11-17,10,23.248,SFO,,PIT,W 30-14,,1,1,7,7.00,0,100.0%,7.00,0,0
11,2003,2003-11-23,11,23.254,SFO,@,GNB,L 10-20,,2,,,,,0.0%,,,
12,2003,2003-11-30,12,23.261,SFO,@,BAL,L 6-44,,2,1,7,7.00,0,50.0%,3.50,0,0
13,2003,2003-12-07,13,23.268,SFO,,ARI,W 50-14,,1,1,7,7.00,0,100.0%,7.00,0,0
14,2003,2003-12-14,14,23.275,SFO,@,CIN,L 38-41,,0,,,,,0.0%,,,
15,2003,2003-12-21,15,23.282,SFO,@,PHI,W 31-28,,,,,,,0.0%,,,
16,2003,2003-12-27,16,23.288,SFO,,SEA,L 17-24,,1,1,26,26.00,0,100.0%,26.00,0,0
17,2004,2004-09-12,1,24.182,SFO,,ATL,L 19-21,,1,,,,,0.0%,,,
18,2004,2004-09-19,2,24.189,SFO,@,NOR,L 27-30,,0,,,,,0.0%,,,
19,2004,2004-09-26,3,24.196,SFO,@,SEA,L 0-34,,2,2,26,13.00,0,100.0%,13.00,0,0
20,2004,2004-10-03,4,24.203,SFO,,STL,L 14-24,,0,,,,,0.0%,,,
21,2004,2004-10-10,5,24.210,SFO,,ARI,W 31-28,*,3,3,41,13.67,0,100.0%,13.67,0,0
22,2004,2004-10-17,6,24.217,SFO,@,NYJ,L 14-22,,0,,,,,0.0%,,,
23,2004,2004-10-31,7,24.231,SFO,@,CHI,L 13-23,,1,1,4,4.00,0,100.0%,4.00,0,0
24,2004,2004-11-07,8,24.238,SFO,,SEA,L 27-42,,1,1,3,3.00,0,100.0%,3.00,0,0
25,2004,2004-11-14,9,24.245,SFO,,CAR,L 27-37,*,1,,,,,0.0%,,,
26,2004,2004-11-21,10,24.252,SFO,@,TAM,L 3-35,,0,,,,,0.0%,,,
27,2004,2004-11-28,11,24.259,SFO,,MIA,L 17-24,,1,,,,,0.0%,,,
28,2004,2004-12-05,12,24.266,SFO,@,STL,L 6-16,*,1,1,8,8.00,0,100.0%,8.00,0,0
29,2004,2004-12-12,13,24.273,SFO,@,ARI,W 31-28,*,2,1,30,30.00,0,50.0%,15.00,0,0
30,2004,2004-12-18,14,24.279,SFO,,WAS,L 16-26,,0,,,,,0.0%,,,
31,2004,2004-12-26,15,24.287,SFO,,BUF,L 7-41,,,,,,,0.0%,,,
32,2004,2005-01-02,16,24.294,SFO,@,NWE,L 7-21,,2,1,3,3.00,0,50.0%,1.50,0,0
33,2006,2006-09-10,1,26.180,STL,,DEN,W 18-10,,,0,0,,0,0.0%,,0,0
34,2006,2006-09-17,2,26.187,STL,@,SFO,L 13-20,,,0,0,,0,0.0%,,0,0
35,2006,2006-09-24,3,26.194,STL,@,ARI,W 16-14,*,1,1,16,16.00,0,100.0%,16.00,0,0
36,2006,2006-10-01,4,26.201,STL,,DET,W 41-34,,,0,0,,0,0.0%,,0,0
37,2006,2006-10-08,5,26.208,STL,@,GNB,W 23-20,,,0,0,,0,0.0%,,0,0
38,2006,2006-10-15,6,26.215,STL,,SEA,L 28-30,*,,0,0,,0,0.0%,,0,0
39,2006,2006-10-29,7,26.229,STL,@,SDG,L 24-38,,,0,0,,0,0.0%,,0,0
40,2006,2006-11-05,8,26.236,STL,,KAN,L 17-31,,,0,0,,0,0.0%,,0,0
41,2006,2006-11-12,9,26.243,STL,@,SEA,L 22-24,,,0,0,,0,0.0%,,0,0
42,2006,2006-11-19,10,26.250,STL,@,CAR,L 0-15,,,0,0,,0,0.0%,,0,0
43,2006,2006-11-26,11,26.257,STL,,SFO,W 20-17,*,,0,0,,0,0.0%,,0,0
44,2006,2006-12-03,12,26.264,STL,,ARI,L 20-34,,,0,0,,0,0.0%,,0,0
45,2006,2006-12-11,13,26.272,STL,,CHI,L 27-42,,1,1,6,6.00,0,100.0%,6.00,0,0
46,2006,2006-12-17,14,26.278,STL,@,OAK,W 20-0,*,1,1,9,9.00,0,100.0%,9.00,0,0
47,2006,2006-12-24,15,26.285,STL,,WAS,W 37-31,*,1,1,11,11.00,0,100.0%,11.00,0,0
48,2006,2006-12-31,16,26.292,STL,@,MIN,W 41-21,*,2,1,26,26.00,0,50.0%,13.00,0,0
49,2007,2007-09-09,1,27.179,STL,,CAR,L 13-27,,,0,0,,0,0.0%,,0,0
50,2007,2007-09-16,2,27.186,STL,,SFO,L 16-17,,1,1,8,8.00,0,100.0%,8.00,0,0
51,2007,2007-09-30,4,27.200,STL,@,DAL,L 7-35,,,0,0,,0,0.0%,,0,0
52,2007,2007-10-07,5,27.207,STL,,ARI,L 31-34,*,2,1,5,5.00,0,50.0%,2.50,0,0
53,2007,2007-10-14,6,27.214,STL,@,BAL,L 3-22,*,,0,0,,0,0.0%,,0,0
54,2007,2007-10-21,7,27.221,STL,@,SEA,L 6-33,,,0,0,,0,0.0%,,0,0
55,2007,2007-10-28,8,27.228,STL,,CLE,L 20-27,*,,0,0,,0,0.0%,,0,0
