ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-09-09,1,22.180,CHI,@,BAL,L 6-17,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,0
2,2001,2001-09-23,2,22.194,CHI,,MIN,W 17-10,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0
3,2001,2001-10-07,3,22.208,CHI,@,ATL,W 31-3,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,1,8,8.00,0,0,0
4,2001,2001-10-14,4,22.215,CHI,,ARI,W 20-13,,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,0,0
5,2001,2001-10-21,5,22.222,CHI,@,CIN,W 24-0,,8,7,91,13.00,0,87.5%,11.38,0,0,,0,0,0,,0,0,0
6,2001,2001-10-28,6,22.229,CHI,,SFO,W 37-31,,8,3,19,6.33,2,37.5%,2.38,0,0,,0,0,0,,0,2,12
7,2001,2001-11-04,7,22.236,CHI,,CLE,W 27-21,,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,0,0
8,2001,2001-11-11,8,22.243,CHI,,GNB,L 12-20,,6,3,12,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0
9,2001,2001-11-18,9,22.250,CHI,@,TAM,W 27-24,*,5,1,15,15.00,0,20.0%,3.00,0,0,,0,0,0,,0,0,0
10,2001,2001-11-25,10,22.257,CHI,@,MIN,W 13-6,,3,2,51,25.50,0,66.7%,17.00,0,0,,0,0,0,,0,0,0
11,2001,2001-12-02,11,22.264,CHI,,DET,W 13-10,*,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,0,0
12,2001,2001-12-09,12,22.271,CHI,@,GNB,L 7-17,,6,1,3,3.00,0,16.7%,0.50,0,0,,0,0,0,,0,0,0
13,2001,2001-12-16,13,22.278,CHI,,TAM,W 27-3,*,4,3,94,31.33,0,75.0%,23.50,0,0,,0,0,0,,0,0,0
14,2001,2001-12-23,14,22.285,CHI,@,WAS,W 20-15,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0
15,2001,2001-12-30,15,22.292,CHI,@,DET,W 24-0,*,2,1,20,20.00,1,50.0%,10.00,0,0,,0,0,0,,0,1,6
16,2001,2002-01-06,16,22.299,CHI,,JAX,W 33-13,*,3,2,17,8.50,1,66.7%,5.67,0,0,,0,0,0,,0,1,6
17,2002,2002-09-08,1,23.179,CHI,,MIN,W 27-23,,1,1,9,9.00,1,100.0%,9.00,0,0,,0,0,0,,0,1,6
18,2002,2002-09-15,2,23.186,CHI,@,ATL,W 14-13,,1,1,14,14.00,1,100.0%,14.00,0,0,,0,0,0,,0,1,6
19,2002,2002-09-22,3,23.193,CHI,,NOR,L 23-29,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
20,2002,2002-09-29,4,23.200,CHI,@,BUF,L 27-33,*,4,3,23,7.67,1,75.0%,5.75,0,0,,0,0,0,,0,1,6
21,2002,2002-10-07,5,23.208,CHI,,GNB,L 21-34,,3,3,77,25.67,0,100.0%,25.67,0,0,,0,0,0,,0,0,0
22,2003,2003-09-07,1,24.178,CHI,@,SFO,L 7-49,,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0
23,2003,2003-09-14,2,24.185,CHI,@,MIN,L 13-24,,3,1,14,14.00,1,33.3%,4.67,0,0,,0,0,0,,0,1,6
24,2003,2003-09-29,3,24.200,CHI,,GNB,L 23-38,,12,7,48,6.86,0,58.3%,4.00,0,0,,0,0,0,,0,0,0
25,2003,2003-10-05,4,24.206,CHI,,OAK,W 24-21,,2,,,,,0.0%,,,,,,,,,,,
26,2003,2003-10-12,5,24.213,CHI,@,NOR,L 13-20,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0
27,2003,2003-10-19,6,24.220,CHI,@,SEA,L 17-24,*,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0
28,2003,2003-10-26,7,24.227,CHI,,DET,W 24-16,*,8,5,22,4.40,0,62.5%,2.75,0,0,,0,0,0,,0,0,0
29,2003,2003-11-02,8,24.234,CHI,,SDG,W 20-7,*,7,7,38,5.43,0,100.0%,5.43,0,0,,0,0,0,,0,0,0
30,2003,2003-11-09,9,24.241,CHI,@,DET,L 10-12,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0
31,2003,2003-11-16,10,24.248,CHI,,STL,L 21-23,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0
32,2003,2003-11-23,11,24.255,CHI,@,DEN,W 19-10,,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0
33,2003,2003-11-30,12,24.262,CHI,,ARI,W 28-3,,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,0,0
34,2003,2003-12-07,13,24.269,CHI,@,GNB,L 21-34,,9,5,48,9.60,0,55.6%,5.33,0,0,,0,0,0,,0,0,0
35,2003,2003-12-14,14,24.276,CHI,,MIN,W 13-10,*,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0
36,2003,2003-12-21,15,24.283,CHI,,WAS,W 27-24,*,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0
37,2003,2003-12-28,16,24.290,CHI,@,KAN,L 3-31,*,6,2,41,20.50,0,33.3%,6.83,1,4,4.00,0,0,0,,0,0,0
38,2004,2004-09-12,1,25.183,CHI,,DET,L 16-20,*,8,5,126,25.20,0,62.5%,15.75,1,20,20.00,0,0,0,,0,0,0
39,2004,2004-09-19,2,25.190,CHI,@,GNB,W 21-10,*,1,0,0,,0,0.0%,0.00,1,-15,-15.00,0,0,0,,0,0,0
40,2004,2004-09-26,3,25.197,CHI,@,MIN,L 22-27,*,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0
41,2004,2004-10-03,4,25.204,CHI,,PHI,L 9-19,,11,9,116,12.89,0,81.8%,10.55,0,0,,0,0,0,,0,0,0
42,2004,2004-10-17,5,25.218,CHI,,WAS,L 10-13,*,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,,0,0,0
43,2004,2004-10-24,6,25.225,CHI,@,TAM,L 7-19,*,4,,,,,0.0%,,,,,,,,,,,
44,2004,2004-10-31,7,25.232,CHI,,SFO,W 23-13,*,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0
45,2004,2004-11-07,8,25.239,CHI,@,NYG,W 28-21,*,5,4,70,17.50,0,80.0%,14.00,0,0,,0,0,0,,0,0,0
46,2004,2004-11-14,9,25.246,CHI,@,TEN,W 19-17,*,6,1,11,11.00,0,16.7%,1.83,0,0,,0,0,0,,0,0,0
47,2004,2004-11-21,10,25.253,CHI,,IND,L 10-41,*,5,3,76,25.33,0,60.0%,15.20,0,0,,0,0,0,,0,0,0
48,2004,2004-11-25,11,25.257,CHI,@,DAL,L 7-21,*,8,2,34,17.00,0,25.0%,4.25,0,0,,0,0,0,,0,0,0
49,2004,2004-12-05,12,25.267,CHI,,MIN,W 24-14,*,6,3,44,14.67,1,50.0%,7.33,0,0,,0,0,0,,0,1,6
50,2004,2004-12-12,13,25.274,CHI,@,JAX,L 3-22,*,8,2,23,11.50,0,25.0%,2.88,1,5,5.00,0,0,0,,0,0,0
51,2004,2004-12-19,14,25.281,CHI,,HOU,L 5-24,*,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,,0,0,0
52,2004,2004-12-26,15,25.288,CHI,@,DET,L 13-19,*,8,2,10,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0
53,2004,2005-01-02,16,25.295,CHI,,GNB,L 14-31,*,4,4,99,24.75,0,100.0%,24.75,0,0,,0,0,0,,0,0,0
54,2005,2005-11-24,11,26.256,DEN,@,DAL,W 24-21,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
55,2005,2005-12-31,16,26.293,DEN,@,SDG,W 23-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
