ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,22.266,DAL,@,PHI,W 17-7,,,,,,,,,
2,1970,1970-09-27,2,22.273,DAL,,NYG,W 28-10,,,,,,,,,
3,1970,1970-10-04,3,22.280,DAL,@,STL,L 7-20,,,,,,,,,
4,1970,1970-10-11,4,22.287,DAL,,ATL,W 13-0,,,,,,,,,
5,1970,1970-10-18,5,22.294,DAL,@,MIN,L 13-54,,,,,,,,,
6,1970,1970-10-25,6,22.301,DAL,@,KAN,W 27-16,,,,,,,,,
7,1970,1970-11-01,7,22.308,DAL,,PHI,W 21-17,0,0,,0,0,0,1,0,0
8,1970,1970-11-08,8,22.315,DAL,@,NYG,L 20-23,,,,,,,,,
9,1970,1970-11-16,9,22.323,DAL,,STL,L 0-38,,,,,,,,,
10,1970,1970-11-22,10,22.329,DAL,@,WAS,W 45-21,3,144,48.00,1,1,6,0,0,0
11,1970,1970-11-26,11,22.333,DAL,,GNB,W 16-3,1,26,26.00,0,0,0,0,0,0
12,1970,1970-12-06,12,22.343,DAL,,WAS,W 34-0,1,72,72.00,0,0,0,0,0,0
13,1970,1970-12-12,13,22.349,DAL,@,CLE,W 6-2,,,,,,,,,
14,1970,1970-12-20,14,22.357,DAL,,HOU,W 52-10,,,,,,,,,
15,1971,1971-10-24,6,23.300,DAL,,NWE,W 44-21,,,,,,,,,
16,1971,1971-10-31,7,23.307,DAL,@,CHI,L 19-23,,,,,,,,,
17,1972,1972-10-15,5,24.292,DAL,@,BAL,W 21-0,,,,,,,,,
18,1972,1972-10-22,6,24.299,DAL,@,WAS,L 20-24,,,,,,,,,
19,1972,1972-10-30,7,24.307,DAL,,DET,W 28-24,,,,,,,,,
20,1972,1972-11-05,8,24.313,DAL,@,SDG,W 34-28,,,,,,,,,
21,1972,1972-11-12,9,24.320,DAL,,STL,W 33-24,,,,,,,,,
22,1972,1972-11-19,10,24.327,DAL,@,PHI,W 28-7,,,,,,,,,
23,1972,1972-11-23,11,24.331,DAL,,SFO,L 10-31,,,,,,,,,
24,1972,1972-12-03,12,24.341,DAL,@,STL,W 27-6,,,,,,,,,
25,1972,1972-12-09,13,24.347,DAL,,WAS,W 34-24,,,,,,,,,
26,1972,1972-12-17,14,24.355,DAL,,NYG,L 3-23,,,,,,,,,
27,1973,1973-09-16,1,25.262,DAL,@,CHI,W 20-17,,,,,,,,,
28,1973,1973-09-24,2,25.270,DAL,,NOR,W 40-3,0,0,,0,0,0,1,0,0
29,1973,1973-09-30,3,25.276,DAL,,STL,W 45-10,,,,,,,,,
30,1973,1973-10-08,4,25.284,DAL,@,WAS,L 7-14,,,,,,,,,
31,1973,1973-10-14,5,25.290,DAL,@,RAM,L 31-37,,,,,,,,,
32,1973,1973-10-21,6,25.297,DAL,,NYG,W 45-28,,,,,,,,,
33,1973,1973-10-28,7,25.304,DAL,@,PHI,L 16-30,,,,,,,,,
34,1973,1973-11-04,8,25.311,DAL,,CIN,W 38-10,,,,,,,,,
35,1973,1973-11-11,9,25.318,DAL,@,NYG,W 23-10,,,,,,,,,
36,1973,1973-11-18,10,25.325,DAL,,PHI,W 31-10,,,,,,,,,
37,1973,1973-11-22,11,25.329,DAL,,MIA,L 7-14,,,,,,,,,
38,1973,1973-12-02,12,25.339,DAL,@,DEN,W 22-10,,,,,,,,,
39,1973,1973-12-09,13,25.346,DAL,,WAS,W 27-7,1,0,0.00,0,0,0,0,0,0
40,1973,1973-12-16,14,25.353,DAL,@,STL,W 30-3,,,,,,,,,
41,1974,1974-09-15,1,26.261,DAL,@,ATL,W 24-0,,,,,,,,,
42,1974,1974-09-23,2,26.269,DAL,@,PHI,L 10-13,,,,,,,,,
43,1974,1974-09-29,3,26.275,DAL,,NYG,L 6-14,,,,,,,,,
