ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2011,2011-09-11,1,23.123,CLE,,CIN,L 17-27,
2,2011,2011-09-18,2,23.130,CLE,@,IND,W 27-19,
3,2011,2011-09-25,3,23.137,CLE,,MIA,W 17-16,
4,2011,2011-10-02,4,23.144,CLE,,TEN,L 13-31,
5,2011,2011-10-16,5,23.158,CLE,@,OAK,L 17-24,
6,2011,2011-10-23,6,23.165,CLE,,SEA,W 6-3,
7,2011,2011-10-30,7,23.172,CLE,@,SFO,L 10-20,
8,2011,2011-11-06,8,23.179,CLE,@,HOU,L 12-30,
9,2011,2011-11-13,9,23.186,CLE,,STL,L 12-13,
10,2011,2011-11-20,10,23.193,CLE,,JAX,W 14-10,
11,2011,2011-12-18,14,23.221,CLE,@,ARI,L 17-20,
12,2011,2011-12-24,15,23.227,CLE,@,BAL,L 14-20,
13,2011,2012-01-01,16,23.235,CLE,,PIT,L 9-13,
