ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1977,1977-09-19,1,23.017,PIT,,SFO,W 27-0,1,1,1.00,0,0,0,,0,0,0,,0,0,0
2,1977,1977-09-25,2,23.023,PIT,,OAK,L 7-16,,,,,,,,,,,,,,
3,1977,1977-10-02,3,23.030,PIT,@,CLE,W 28-14,1,2,2.00,0,0,0,,0,0,0,,0,0,0
4,1977,1977-10-09,4,23.037,PIT,@,HOU,L 10-27,,,,,,,,,,,,,,
5,1977,1977-10-17,5,23.045,PIT,,CIN,W 20-14,10,35,3.50,1,0,0,,0,0,0,,0,1,6
6,1977,1977-10-23,6,23.051,PIT,,HOU,W 27-10,2,2,1.00,0,0,0,,0,0,0,,0,0,0
7,1977,1977-10-30,7,23.058,PIT,@,BAL,L 21-31,,,,,,,,,,,,,,
8,1977,1977-11-06,8,23.065,PIT,@,DEN,L 7-21,,,,,,,,,,,,,,
9,1977,1977-11-20,10,23.079,PIT,,DAL,W 28-13,1,2,2.00,0,0,0,,0,0,0,,0,0,0
10,1977,1977-11-27,11,23.086,PIT,@,NYJ,W 23-20,,,,,,,,,,,,,,
11,1977,1977-12-04,12,23.093,PIT,,SEA,W 30-20,3,30,10.00,0,0,0,,0,0,0,,0,0,0
12,1977,1977-12-10,13,23.099,PIT,@,CIN,L 10-17,,,,,,,,,,,,,,
13,1977,1977-12-18,14,23.107,PIT,@,SDG,W 10-9,9,31,3.44,1,1,5,5.00,0,0,0,,0,1,6
14,1978,1978-09-03,1,24.001,PIT,@,BUF,W 28-17,7,33,4.71,1,0,0,,0,0,0,,0,1,6
15,1978,1978-09-10,2,24.008,PIT,,SEA,W 21-10,5,13,2.60,0,1,20,20.00,1,0,0,,0,1,6
16,1978,1978-09-17,3,24.015,PIT,@,CIN,W 28-3,15,45,3.00,0,0,0,,0,0,0,,0,0,0
17,1978,1978-09-24,4,24.022,PIT,,CLE,W 15-9,,,,,,,,,,,,,,
18,1978,1978-10-01,5,24.029,PIT,@,NYJ,W 28-17,8,29,3.63,1,1,4,4.00,0,0,0,,0,1,6
19,1978,1978-10-08,6,24.036,PIT,,ATL,W 31-7,8,30,3.75,0,1,9,9.00,0,0,0,,0,0,0
20,1978,1978-10-15,7,24.043,PIT,@,CLE,W 34-14,5,38,7.60,0,0,0,,0,0,0,,0,0,0
21,1978,1978-10-23,8,24.051,PIT,,HOU,L 17-24,1,0,0.00,0,0,0,,0,0,0,,0,0,0
22,1978,1978-10-29,9,24.057,PIT,,KAN,W 27-24,4,9,2.25,0,0,0,,0,0,0,,0,0,0
23,1978,1978-11-05,10,24.064,PIT,,NOR,W 20-14,,,,,,,,,,,,,,
24,1978,1978-11-12,11,24.071,PIT,@,RAM,L 7-10,,,,,,,,,,,,,,
25,1978,1978-11-19,12,24.078,PIT,,CIN,W 7-6,1,-1,-1.00,0,0,0,,0,1,37,37.00,0,0,0
26,1978,1978-11-27,13,24.086,PIT,@,SFO,W 24-7,7,24,3.43,0,0,0,,0,0,0,,0,0,0
27,1978,1978-12-03,14,24.092,PIT,@,HOU,W 13-3,4,12,3.00,0,0,0,,0,0,0,,0,0,0
28,1978,1978-12-09,15,24.098,PIT,,BAL,W 35-13,1,0,0.00,0,1,24,24.00,0,0,0,,0,0,0
29,1978,1978-12-16,16,24.105,PIT,@,DEN,W 21-17,5,32,6.40,0,1,9,9.00,0,0,0,,0,0,0
30,1979,1979-09-03,1,25.001,PIT,@,NWE,W 16-13,12,44,3.67,1,3,41,13.67,1,0,0,,0,2,12
31,1979,1979-09-09,2,25.007,PIT,,HOU,W 38-7,7,20,2.86,1,1,16,16.00,1,0,0,,0,2,12
