ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1961,1961-09-10,1,23.253,BUF,,DEN,L 10-22,7,28,4.00,0,0,0,,0,1,25,25.00,0,0,0
2,1961,1961-09-17,2,23.260,BUF,,NYT,W 41-31,3,3,1.00,1,0,0,,0,0,0,,0,1,6
3,1961,1961-09-23,3,23.266,BUF,,BOS,L 21-23,1,1,1.00,0,0,0,,0,2,56,28.00,0,0,0
4,1961,1961-09-30,4,23.273,BUF,,SDG,L 11-19,7,-3,-0.43,0,0,0,,0,2,53,26.50,0,0,0
5,1961,1961-10-08,5,23.281,BUF,@,HOU,W 22-12,8,7,0.88,0,1,-1,-1.00,0,0,0,,0,0,0
6,1961,1961-10-15,6,23.288,BUF,,DTX,W 27-24,11,46,4.18,0,0,0,,0,1,17,17.00,0,0,0
7,1961,1961-10-22,7,23.295,BUF,@,BOS,L 21-52,11,25,2.27,0,0,0,,0,1,27,27.00,0,0,0
8,1961,1961-10-29,8,23.302,BUF,,HOU,L 16-28,9,26,2.89,0,3,37,12.33,0,0,0,,0,0,0
9,1961,1961-11-05,9,23.309,BUF,,OAK,L 22-31,12,68,5.67,0,0,0,,0,3,73,24.33,0,0,0
10,1961,1961-11-12,10,23.316,BUF,@,DTX,W 30-20,10,29,2.90,0,0,0,,0,0,0,,0,0,0
11,1961,1961-11-19,11,23.323,BUF,@,DEN,W 23-10,11,15,1.36,0,0,0,,0,0,0,,0,0,0
12,1961,1961-11-23,12,23.327,BUF,@,NYT,L 14-21,10,39,3.90,0,2,37,18.50,0,0,0,,0,0,0
13,1961,1961-12-03,13,23.337,BUF,@,OAK,W 26-21,21,97,4.62,2,0,0,,0,1,16,16.00,0,2,12
14,1961,1961-12-10,14,23.344,BUF,@,SDG,L 10-28,31,117,3.77,0,0,0,,0,1,14,14.00,0,0,0
15,1962,1962-09-09,1,24.252,BUF,,HOU,L 23-28,0,0,,0,1,0,0.00,0,2,114,57.00,1,1,6
16,1962,1962-09-15,2,24.258,BUF,,DEN,L 20-23,2,9,4.50,0,2,12,6.00,0,3,54,18.00,0,0,0
17,1962,1962-09-22,3,24.265,BUF,,NYT,L 6-17,0,0,,0,0,0,,0,2,52,26.00,0,0,0
