ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1992,1992-10-25,7,25.039,MIA,,IND,L 20-31,,0,0,,0,,,,,,0.0%,,0,0,,0,,
2,1992,1992-11-01,8,25.046,MIA,@,NYJ,L 14-26,,0,0,,0,,0,0,,0,0.0%,,2,35,17.50,0,0,0
3,1992,1992-11-08,9,25.053,MIA,@,IND,W 28-0,,6,38,6.33,0,,0,0,,0,0.0%,,1,29,29.00,0,0,0
4,1992,1992-11-16,10,25.061,MIA,,BUF,L 20-26,,0,0,,0,,0,0,,0,0.0%,,3,62,20.67,0,0,0
5,1992,1992-11-22,11,25.067,MIA,,HOU,W 19-16,,0,0,,0,,0,0,,0,0.0%,,1,20,20.00,0,0,0
6,1992,1992-11-29,12,25.074,MIA,@,NOR,L 13-24,,0,0,,0,,0,0,,0,0.0%,,1,20,20.00,0,0,0
7,1992,1992-12-06,13,25.081,MIA,@,SFO,L 3-27,,0,0,,0,,0,0,,0,0.0%,,2,42,21.00,0,0,0
8,1992,1992-12-14,14,25.089,MIA,,RAI,W 20-7,,0,0,,0,,0,0,,0,0.0%,,1,16,16.00,0,0,0
9,1992,1992-12-20,15,25.095,MIA,,NYJ,W 19-17,,0,0,,0,,0,0,,0,0.0%,,2,45,22.50,0,0,0
10,1992,1992-12-27,16,25.102,MIA,@,NWE,W 16-13,,0,0,,0,,0,0,,0,0.0%,,1,20,20.00,0,0,0
11,1993,1993-09-05,1,25.354,MIA,@,IND,W 24-20,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
12,1993,1993-09-12,2,25.361,MIA,,NYJ,L 14-24,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
13,1993,1993-09-26,3,26.010,MIA,@,BUF,W 22-13,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
14,1993,1993-10-04,4,26.018,MIA,,WAS,W 17-10,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
15,1993,1993-10-10,5,26.024,MIA,@,CLE,W 24-14,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
16,1993,1993-10-24,6,26.038,MIA,,IND,W 41-27,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
17,1993,1993-10-31,7,26.045,MIA,,KAN,W 30-10,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
18,1993,1993-11-07,8,26.052,MIA,@,NYJ,L 10-27,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
19,1993,1993-11-14,9,26.059,MIA,@,PHI,W 19-14,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
20,1993,1993-11-21,10,26.066,MIA,,NWE,W 17-13,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
21,1993,1993-11-25,11,26.070,MIA,@,DAL,W 16-14,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
22,1993,1993-12-05,12,26.080,MIA,,NYG,L 14-19,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
23,1993,1993-12-13,13,26.088,MIA,,PIT,L 20-21,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
24,1993,1993-12-19,14,26.094,MIA,,BUF,L 34-47,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
25,1993,1993-12-27,15,26.102,MIA,@,SDG,L 20-45,,4,16,4.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
26,1993,1994-01-02,16,26.108,MIA,@,NWE,L 27-33,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
27,1994,1994-09-04,1,26.353,MIA,,NWE,W 39-35,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
28,1994,1994-09-11,2,26.360,MIA,@,GNB,W 24-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,
29,1994,1994-09-18,3,27.002,MIA,,NYJ,W 28-14,,10,37,3.70,1,0,0,0,,0,0.0%,,0,0,,0,1,6
30,1994,1994-09-25,4,27.009,MIA,@,MIN,L 35-38,,6,22,3.67,1,4,1,9,9.00,0,25.0%,2.25,2,0,0.00,0,1,6
31,1994,1994-10-02,5,27.016,MIA,@,CIN,W 23-7,,18,73,4.06,0,3,3,-2,-0.67,0,100.0%,-0.67,0,0,,0,0,0
32,1994,1994-10-09,6,27.023,MIA,@,BUF,L 11-21,,15,91,6.07,0,0,0,0,,0,0.0%,,0,0,,0,0,0
33,1994,1994-10-16,7,27.030,MIA,,RAI,W 20-17,,30,150,5.00,0,6,0,0,,0,0.0%,0.00,0,0,,0,0,0
34,1994,1994-10-30,8,27.044,MIA,@,NWE,W 23-3,,25,123,4.92,0,5,4,21,5.25,0,80.0%,4.20,0,0,,0,0,0
35,1994,1994-11-06,9,27.051,MIA,,IND,W 22-21,,22,81,3.68,0,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0
36,1994,1994-11-20,11,27.065,MIA,@,PIT,L 13-16,,16,29,1.81,0,4,4,29,7.25,0,100.0%,7.25,0,0,,0,0,0
37,1994,1994-11-27,12,27.072,MIA,@,NYJ,W 28-24,,8,23,2.88,0,6,6,40,6.67,0,100.0%,6.67,0,0,,0,0,0
38,1994,1994-12-04,13,27.079,MIA,,BUF,L 31-42,,13,40,3.08,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
39,1994,1994-12-12,14,27.087,MIA,,KAN,W 45-28,,19,127,6.68,1,2,2,32,16.00,1,100.0%,16.00,0,0,,0,2,12
40,1994,1994-12-18,15,27.093,MIA,@,IND,L 6-10,,16,33,2.06,0,6,5,44,8.80,0,83.3%,7.33,0,0,,0,0,0
41,1994,1994-12-25,16,27.100,MIA,,DET,W 27-20,,18,39,2.17,3,7,5,47,9.40,0,71.4%,6.71,0,0,,0,3,18
42,1995,1995-09-03,1,27.352,MIA,,NYJ,W 52-14,,16,52,3.25,2,1,1,15,15.00,0,100.0%,15.00,0,0,,0,2,12
43,1995,1995-09-10,2,27.359,MIA,@,NWE,W 20-3,,15,72,4.80,0,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0
44,1995,1995-09-18,3,28.002,MIA,,PIT,W 23-10,,8,13,1.63,1,0,0,0,,0,0.0%,,0,0,,0,1,6
45,1995,1995-10-01,4,28.015,MIA,@,CIN,W 26-23,,6,22,3.67,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
46,1995,1995-10-08,5,28.022,MIA,,IND,L 24-27,,8,24,3.00,0,3,3,41,13.67,0,100.0%,13.67,0,0,,0,0,0
47,1995,1995-10-15,6,28.029,MIA,@,NOR,L 30-33,,8,9,1.13,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0
48,1995,1995-10-22,7,28.036,MIA,@,NYJ,L 16-17,,24,120,5.00,0,6,6,12,2.00,0,100.0%,2.00,0,0,,0,0,0
49,1995,1995-10-29,8,28.043,MIA,,BUF,W 23-6,,20,83,4.15,1,3,3,48,16.00,0,100.0%,16.00,0,0,,0,1,6
50,1995,1995-11-05,9,28.050,MIA,@,SDG,W 24-14,,19,103,5.42,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
51,1995,1995-11-12,10,28.057,MIA,,NWE,L 17-34,,14,43,3.07,0,6,6,91,15.17,1,100.0%,15.17,0,0,,0,1,6
52,1995,1995-11-20,11,28.065,MIA,,SFO,L 20-44,,9,34,3.78,1,2,2,13,6.50,0,100.0%,6.50,0,0,,0,1,6
53,1995,1995-11-26,12,28.071,MIA,@,IND,L 28-36,,20,102,5.10,0,6,4,39,9.75,0,66.7%,6.50,0,0,,0,0,0
54,1995,1995-12-03,13,28.078,MIA,,ATL,W 21-20,,19,70,3.68,1,5,4,19,4.75,0,80.0%,3.80,0,0,,0,1,6
55,1995,1995-12-11,14,28.086,MIA,,KAN,W 13-6,,24,83,3.46,0,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0
56,1995,1995-12-17,15,28.092,MIA,@,BUF,L 20-23,,12,20,1.67,1,0,0,0,,0,0.0%,,0,0,,0,1,6
57,1995,1995-12-24,16,28.099,MIA,@,STL,W 41-22,,14,28,2.00,2,1,1,2,2.00,0,100.0%,2.00,0,0,,0,2,12
58,1996,1996-09-01,1,28.351,MIA,,NWE,W 24-10,,8,32,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
59,1996,1996-09-08,2,28.358,MIA,@,ARI,W 38-10,,5,8,1.60,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
60,1996,1996-09-15,3,28.365,MIA,,NYJ,W 36-27,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
61,1996,1996-09-23,4,29.007,MIA,@,IND,L 6-10,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
62,1996,1996-10-06,5,29.020,MIA,,SEA,L 15-22,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
63,1996,1996-10-13,6,29.027,MIA,@,BUF,W 21-7,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
64,1996,1996-10-20,7,29.034,MIA,@,PHI,L 28-35,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
65,1996,1996-10-27,8,29.041,MIA,,DAL,L 10-29,,0,0,,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0
66,1996,1996-11-03,9,29.048,MIA,@,NWE,L 23-42,,1,12,12.00,0,4,4,48,12.00,0,100.0%,12.00,0,0,,0,0,0
67,1996,1996-11-10,10,29.055,MIA,,IND,W 37-13,,5,17,3.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0
68,1996,1996-11-17,11,29.062,MIA,@,HOU,W 23-20,,0,0,,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0
69,1996,1996-11-25,12,29.070,MIA,,PIT,L 17-24,,1,10,10.00,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
70,1996,1996-12-01,13,29.076,MIA,@,OAK,L 7-17,,1,-5,-5.00,0,5,4,50,12.50,0,80.0%,10.00,0,0,,0,0,0
71,1996,1996-12-08,14,29.083,MIA,,NYG,L 7-17,,1,-1,-1.00,0,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0
72,1996,1996-12-16,15,29.091,MIA,,BUF,W 16-14,,1,0,0.00,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0
73,1996,1996-12-22,16,29.097,MIA,@,NYJ,W 31-28,,0,0,,0,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0
74,1997,1997-08-31,1,29.349,MIA,,IND,W 16-10,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,0,
75,1997,1997-09-07,2,29.356,MIA,,TEN,W 16-13,,1,5,5.00,0,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0
76,1997,1997-09-14,3,29.363,MIA,@,GNB,L 18-23,,1,2,2.00,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
77,1997,1997-09-21,4,30.005,MIA,@,TAM,L 21-31,,0,0,,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0
78,1997,1997-10-05,5,30.019,MIA,,KAN,W 17-14,,1,6,6.00,0,4,4,32,8.00,1,100.0%,8.00,0,0,,0,1,6
79,1997,1997-10-12,6,30.026,MIA,@,NYJ,W 31-20,,0,0,,0,6,6,91,15.17,0,100.0%,15.17,0,0,,0,0,0
80,1997,1997-10-19,7,30.033,MIA,@,BAL,W 24-13,,0,0,,0,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0
81,1997,1997-10-27,8,30.041,MIA,,CHI,L 33-36,,1,0,0.00,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0
82,1997,1997-11-02,9,30.047,MIA,@,BUF,L 6-9,,0,0,,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
83,1997,1997-11-09,10,30.054,MIA,,NYJ,W 24-17,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,0,
84,1997,1997-11-17,11,30.062,MIA,,BUF,W 30-13,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
85,1997,1997-11-23,12,30.068,MIA,@,NWE,L 24-27,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
86,1997,1997-11-30,13,30.075,MIA,@,OAK,W 34-16,,11,46,4.18,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
87,1997,1997-12-07,14,30.082,MIA,,DET,W 33-30,,1,-1,-1.00,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0
88,1997,1997-12-14,15,30.089,MIA,@,IND,L 0-41,,1,0,0.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
89,1997,1997-12-22,16,30.097,MIA,,NWE,L 12-14,,0,0,,0,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0
90,1998,1998-09-06,1,30.355,MIA,@,IND,W 24-15,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
91,1998,1998-09-13,2,30.362,MIA,,BUF,W 13-7,,,,,,,,,,,0.0%,,,,,,,
92,1998,1998-09-20,3,31.004,MIA,,PIT,W 21-0,,,,,,,,,,,0.0%,,,,,,,
93,1998,1998-10-04,4,31.018,MIA,@,NYJ,L 9-20,,1,-2,-2.00,0,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0
94,1998,1998-10-12,5,31.026,MIA,@,JAX,L 21-28,,3,15,5.00,0,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0
95,1998,1998-10-18,6,31.032,MIA,,STL,W 14-0,,1,0,0.00,0,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0
96,1998,1998-10-25,7,31.039,MIA,,NWE,W 12-9,,1,-2,-2.00,0,2,2,36,18.00,0,100.0%,18.00,0,0,,0,0,0
