ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1960,1960-09-23,3,21.220,BOS,,BUF,L 0-13,0,0,1,1,0
2,1960,1960-10-23,6,21.250,BOS,@,DEN,L 24-31,0,0,1,0,0
3,1960,1960-12-11,13,21.299,BOS,@,DTX,L 0-34,0,0,1,0,0
4,1962,1962-09-16,2,23.212,BOS,,HOU,W 34-21,0,0,1,16,0
5,1962,1962-10-19,6,23.245,BOS,,SDG,W 24-20,0,0,1,15,0
6,1962,1962-11-18,10,23.275,BOS,@,HOU,L 17-21,0,0,3,52,0
7,1963,1963-10-11,6,24.237,BOS,,OAK,W 20-14,0,0,2,66,0
8,1963,1963-11-01,9,24.258,BOS,,HOU,W 45-3,0,0,1,13,0
9,1964,1964-11-20,11,25.278,BOS,,DEN,W 12-7,0,0,2,73,0
10,1964,1964-11-29,12,25.287,BOS,@,HOU,W 34-17,1,6,1,47,1
11,1965,1965-11-28,12,26.285,BOS,@,NYJ,W 27-23,0,0,1,5,0
