ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2001,2001-09-30,3,22.080,BUF,,PIT,L 3-20,,,,
2,2001,2001-10-07,4,22.087,BUF,,NYJ,L 36-42,,,,
3,2001,2001-10-18,5,22.098,BUF,@,JAX,W 13-10,,,,
4,2001,2001-12-09,12,22.150,BUF,,CAR,W 25-24,,,,
5,2001,2001-12-16,13,22.157,BUF,,NWE,L 9-12,*,,,
6,2001,2001-12-23,14,22.164,BUF,@,ATL,L 30-33,*,,,
7,2001,2001-12-30,15,22.171,BUF,@,NYJ,W 14-9,*,,,
8,2002,2002-09-08,1,23.058,BUF,,NYJ,L 31-37,*,1.0,,
9,2002,2002-09-15,2,23.065,BUF,@,MIN,W 45-39,*,,,
10,2002,2002-09-22,3,23.072,BUF,@,DEN,L 23-28,*,,,
11,2002,2002-09-29,4,23.079,BUF,,CHI,W 33-27,*,,,
12,2002,2002-10-06,5,23.086,BUF,,OAK,L 31-49,*,,,
13,2002,2002-10-13,6,23.093,BUF,@,HOU,W 31-24,*,,,
14,2002,2002-10-20,7,23.100,BUF,@,MIA,W 23-10,*,,,
15,2002,2002-10-27,8,23.107,BUF,,DET,W 24-17,*,,,
16,2002,2002-11-03,9,23.114,BUF,,NWE,L 7-38,*,,,
17,2002,2002-11-17,10,23.128,BUF,@,KAN,L 16-17,*,,,
18,2002,2002-11-24,11,23.135,BUF,@,NYJ,L 13-31,*,,,
19,2002,2002-12-01,12,23.142,BUF,,MIA,W 38-21,*,0.5,,
20,2002,2002-12-08,13,23.149,BUF,@,NWE,L 17-27,*,,,
21,2002,2002-12-15,14,23.156,BUF,,SDG,W 20-13,*,,,
22,2002,2002-12-22,15,23.163,BUF,@,GNB,L 0-10,*,,,
23,2002,2002-12-29,16,23.170,BUF,,CIN,W 27-9,*,1.0,,
24,2003,2003-09-07,1,24.057,BUF,,NWE,W 31-0,,,,
25,2003,2003-09-14,2,24.064,BUF,@,JAX,W 38-17,,0.5,,
26,2003,2003-09-21,3,24.071,BUF,@,MIA,L 7-17,,,,
27,2003,2003-09-28,4,24.078,BUF,,PHI,L 13-23,,,,
28,2003,2003-10-05,5,24.085,BUF,,CIN,W 22-16,,,,
29,2004,2004-09-12,1,25.062,BUF,,JAX,L 10-13,,1.0,,
30,2004,2004-09-19,2,25.069,BUF,@,OAK,L 10-13,,,,
