ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1980,1980-09-07,1,23.233,SFO,@,NOR,W 26-23,,,
2,1980,1980-09-14,2,23.240,SFO,,STL,W 24-21,1,0,0
3,1980,1980-09-21,3,23.247,SFO,@,NYJ,W 37-27,,,
4,1980,1980-09-28,4,23.254,SFO,,ATL,L 17-20,,,
5,1980,1980-10-05,5,23.261,SFO,@,RAM,L 26-48,,,
6,1980,1980-10-12,6,23.268,SFO,@,DAL,L 14-59,,,
7,1980,1980-10-19,7,23.275,SFO,,RAM,L 17-31,,,
8,1980,1980-10-26,8,23.282,SFO,,TAM,L 23-24,,,
9,1980,1980-11-02,9,23.289,SFO,@,DET,L 13-17,,,
10,1980,1980-11-09,10,23.296,SFO,@,GNB,L 16-23,,,
11,1980,1980-11-16,11,23.303,SFO,@,MIA,L 13-17,,,
12,1980,1980-11-23,12,23.310,SFO,,NYG,W 12-0,,,
13,1980,1980-11-30,13,23.317,SFO,,NWE,W 21-17,,,
14,1980,1980-12-07,14,23.324,SFO,,NOR,W 38-35,,,
15,1980,1980-12-14,15,23.331,SFO,@,ATL,L 10-35,,,
16,1980,1980-12-21,16,23.338,SFO,,BUF,L 13-18,,,
17,1981,1981-09-06,1,24.231,SFO,@,DET,L 17-24,,,
18,1981,1981-09-13,2,24.238,SFO,,CHI,W 28-17,,,
19,1981,1981-09-20,3,24.245,SFO,@,ATL,L 17-34,,,
20,1981,1981-09-27,4,24.252,SFO,,NOR,W 21-14,,,
21,1981,1981-10-04,5,24.259,SFO,@,WAS,W 30-17,,,
22,1981,1981-10-11,6,24.266,SFO,,DAL,W 45-14,,,
23,1981,1981-10-18,7,24.273,SFO,@,GNB,W 13-3,,,
24,1981,1981-10-25,8,24.280,SFO,,RAM,W 20-17,,,
25,1981,1981-11-01,9,24.287,SFO,@,PIT,W 17-14,,,
26,1981,1981-11-08,10,24.294,SFO,,ATL,W 17-14,,,
27,1981,1981-11-15,11,24.301,SFO,,CLE,L 12-15,,,
28,1981,1981-11-22,12,24.308,SFO,@,RAM,W 33-31,,,
29,1981,1981-11-29,13,24.315,SFO,,NYG,W 17-10,,,
30,1981,1981-12-06,14,24.322,SFO,@,CIN,W 21-3,,,
31,1981,1981-12-13,15,24.329,SFO,,HOU,W 28-6,,,
32,1981,1981-12-20,16,24.336,SFO,@,NOR,W 21-17,,,
33,1982,1982-11-21,3,25.307,STL,,SFO,L 20-31,,,
34,1982,1982-11-28,4,25.314,STL,@,ATL,W 23-20,,,
35,1982,1982-12-05,5,25.321,STL,@,PHI,W 23-20,,,
36,1982,1982-12-12,6,25.328,STL,,WAS,L 7-12,,,
37,1982,1982-12-19,7,25.335,STL,@,CHI,W 10-7,,,
38,1982,1982-12-26,8,25.342,STL,,NYG,W 24-21,,,
39,1982,1983-01-02,9,25.349,STL,@,WAS,L 0-28,,,
