ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1966,1966-12-18,14,26.242,DAL,@,NYG,W 17-7,1,6,1,6,1
2,1970,1970-09-20,1,30.153,DAL,@,PHI,W 17-7,,,,,
3,1970,1970-09-27,2,30.160,DAL,,NYG,W 28-10,,,,,
4,1970,1970-10-04,3,30.167,DAL,@,STL,L 7-20,,,,,
5,1970,1970-10-11,4,30.174,DAL,,ATL,W 13-0,,,,,
6,1970,1970-10-18,5,30.181,DAL,@,MIN,L 13-54,,,,,
7,1970,1970-10-25,6,30.188,DAL,@,KAN,W 27-16,,,,,
8,1970,1970-11-01,7,30.195,DAL,,PHI,W 21-17,,,,,
9,1970,1970-11-08,8,30.202,DAL,@,NYG,L 20-23,,,,,
10,1970,1970-11-16,9,30.210,DAL,,STL,L 0-38,,,,,
11,1970,1970-11-22,10,30.216,DAL,@,WAS,W 45-21,,,,,
12,1970,1970-11-26,11,30.220,DAL,,GNB,W 16-3,,,,,
13,1970,1970-12-06,12,30.230,DAL,,WAS,W 34-0,,,,,
14,1970,1970-12-12,13,30.236,DAL,@,CLE,W 6-2,,,,,
15,1970,1970-12-20,14,30.244,DAL,,HOU,W 52-10,,,,,
16,1971,1971-09-19,1,31.152,DAL,@,BUF,W 49-37,,,,,
17,1971,1971-09-26,2,31.159,DAL,@,PHI,W 42-7,,,,,
18,1971,1971-10-03,3,31.166,DAL,,WAS,L 16-20,,,,,
19,1971,1971-10-11,4,31.174,DAL,,NYG,W 20-13,,,,,
20,1971,1971-10-17,5,31.180,DAL,@,NOR,L 14-24,,,,,
21,1971,1971-10-24,6,31.187,DAL,,NWE,W 44-21,,,,,
22,1971,1971-10-31,7,31.194,DAL,@,CHI,L 19-23,,,,,
23,1971,1971-11-07,8,31.201,DAL,@,STL,W 16-13,,,,,
24,1971,1971-11-14,9,31.208,DAL,,PHI,W 20-7,,,,,
25,1971,1971-11-21,10,31.215,DAL,@,WAS,W 13-0,,,,,
26,1971,1971-11-25,11,31.219,DAL,,RAM,W 28-21,,,,,
27,1971,1971-12-04,12,31.228,DAL,,NYJ,W 52-10,,,,,
28,1971,1971-12-12,13,31.236,DAL,@,NYG,W 42-14,,,,,
29,1971,1971-12-18,14,31.242,DAL,,STL,W 31-12,,,,,
30,1972,1972-10-22,6,32.185,DAL,@,WAS,L 20-24,,,,,
31,1972,1972-11-12,9,32.206,DAL,,STL,W 33-24,,,,,
32,1972,1972-11-19,10,32.213,DAL,@,PHI,W 28-7,,,,,
