ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,22.205,OAK,@,NWE,L 6-20,,,,,
2,1971,1971-09-26,2,22.212,OAK,@,SDG,W 34-0,,,,,
3,1971,1971-10-04,3,22.220,OAK,@,CLE,W 34-20,,,,,
4,1971,1971-10-10,4,22.226,OAK,@,DEN,W 27-16,0,0,1,14,0
5,1971,1971-10-17,5,22.233,OAK,,PHI,W 34-10,,,,,
6,1971,1971-10-24,6,22.240,OAK,,CIN,W 31-27,,,,,
7,1971,1971-10-31,7,22.247,OAK,,KAN,T 20-20,,,,,
8,1971,1971-11-07,8,22.254,OAK,@,NOR,T 21-21,,,,,
9,1971,1971-11-14,9,22.261,OAK,,HOU,W 41-21,,,,,
10,1971,1971-11-21,10,22.268,OAK,,SDG,W 34-33,,,,,
11,1971,1971-11-28,11,22.275,OAK,,BAL,L 14-37,,,,,
12,1971,1971-12-05,12,22.282,OAK,@,ATL,L 13-24,0,0,1,11,0
13,1971,1971-12-12,13,22.289,OAK,@,KAN,L 14-16,,,,,
14,1971,1971-12-19,14,22.296,OAK,,DEN,W 21-13,,,,,
15,1972,1972-09-17,1,23.204,OAK,@,PIT,L 28-34,,,,,
16,1972,1972-09-24,2,23.211,OAK,@,GNB,W 20-14,,,,,
17,1972,1972-10-01,3,23.218,OAK,,SDG,T 17-17,,,,,
18,1972,1972-10-09,4,23.226,OAK,@,HOU,W 34-0,0,0,1,12,0
19,1972,1972-10-15,5,23.232,OAK,,BUF,W 28-16,,,,,
20,1972,1972-10-22,6,23.239,OAK,,DEN,L 23-30,,,,,
21,1972,1972-10-29,7,23.246,OAK,,RAM,W 45-17,1,6,1,82,1
22,1972,1972-11-05,8,23.253,OAK,@,KAN,L 14-27,,,,,
23,1972,1972-11-12,9,23.260,OAK,@,CIN,W 20-14,,,,,
24,1972,1972-11-19,10,23.267,OAK,@,DEN,W 37-20,0,0,1,3,0
25,1972,1972-11-26,11,23.274,OAK,,KAN,W 26-3,,,,,
26,1972,1972-12-03,12,23.281,OAK,@,SDG,W 21-19,,,,,
27,1972,1972-12-11,13,23.289,OAK,,NYJ,W 24-16,,,,,
28,1972,1972-12-17,14,23.295,OAK,,CHI,W 28-21,,,,,
29,1973,1973-09-16,1,24.202,OAK,@,MIN,L 16-24,,,,,
30,1973,1973-09-23,2,24.209,OAK,,MIA,W 12-7,,,,,
31,1973,1973-09-30,3,24.216,OAK,@,KAN,L 3-16,,,,,
32,1973,1973-10-07,4,24.223,OAK,@,STL,W 17-10,,,,,
33,1973,1973-10-14,5,24.230,OAK,@,SDG,W 27-17,,,,,
34,1973,1973-10-22,6,24.238,OAK,@,DEN,T 23-23,,,,,
35,1973,1973-10-28,7,24.244,OAK,@,BAL,W 34-21,,,,,
36,1973,1973-11-04,8,24.251,OAK,,NYG,W 42-0,,,,,
37,1973,1973-11-11,9,24.258,OAK,,PIT,L 9-17,0,0,1,6,0
38,1973,1973-11-18,10,24.265,OAK,,CLE,L 3-7,,,,,
39,1973,1973-11-25,11,24.272,OAK,,SDG,W 31-3,,,,,
40,1973,1973-12-02,12,24.279,OAK,@,HOU,W 17-6,,,,,
41,1973,1973-12-08,13,24.285,OAK,,KAN,W 37-7,,,,,
42,1973,1973-12-16,14,24.293,OAK,,DEN,W 21-17,,,,,
