ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2011,2011-11-27,11,23.252,KAN,,PIT,L 9-13,,1,1,1,1.00,0,100.0%,1.00
2,2011,2011-12-04,12,23.259,KAN,@,CHI,W 10-3,,,,,,,0.0%,
3,2011,2011-12-11,13,23.266,KAN,@,NYJ,L 10-37,,,,,,,0.0%,
4,2011,2011-12-18,14,23.273,KAN,,GNB,W 19-14,,,,,,,0.0%,
5,2011,2011-12-24,15,23.279,KAN,,OAK,L 13-16,*,1,0,0,,0,0.0%,0.00
6,2011,2012-01-01,16,23.287,KAN,@,DEN,W 7-3,,,,,,,0.0%,
7,2012,2012-09-23,3,24.187,KAN,@,NOR,W 27-24,,1,1,10,10.00,0,100.0%,10.00
8,2012,2012-09-30,4,24.194,KAN,,SDG,L 20-37,*,3,0,0,,0,0.0%,0.00
9,2012,2012-10-07,5,24.201,KAN,,BAL,L 6-9,*,0,0,0,,0,0.0%,
10,2012,2012-10-14,6,24.208,KAN,@,TAM,L 10-38,*,5,4,41,10.25,0,80.0%,8.20
11,2012,2012-11-01,8,24.226,KAN,@,SDG,L 13-31,*,,,,,,0.0%,
12,2012,2012-11-12,9,24.237,KAN,@,PIT,L 13-16,*,0,,,,,0.0%,
13,2012,2012-11-18,10,24.243,KAN,,CIN,L 6-28,,,,,,,0.0%,
14,2012,2012-11-25,11,24.250,KAN,,DEN,L 9-17,,0,0,0,,0,0.0%,
15,2012,2012-12-02,12,24.257,KAN,,CAR,W 27-21,*,,,,,,0.0%,
16,2012,2012-12-09,13,24.264,KAN,@,CLE,L 7-30,,1,0,0,,0,0.0%,0.00
17,2012,2012-12-16,14,24.271,KAN,@,OAK,L 0-15,*,,,,,,0.0%,
18,2012,2012-12-23,15,24.278,KAN,,IND,L 13-20,*,2,0,0,,0,0.0%,0.00
19,2012,2012-12-30,16,24.285,KAN,@,DEN,L 3-38,,,,,,,0.0%,
20,2013,2013-09-08,1,25.172,CHI,,CIN,W 24-21,*,,,,,,0.0%,
21,2013,2013-09-15,2,25.179,CHI,,MIN,W 31-30,,1,0,0,,0,0.0%,0.00
22,2013,2013-09-22,3,25.186,CHI,@,PIT,W 40-23,,1,0,0,,0,0.0%,0.00
23,2013,2013-09-29,4,25.193,CHI,@,DET,L 32-40,,,,,,,0.0%,
24,2014,2014-12-28,16,26.283,NWE,,BUF,L 9-17,,1,0,0,,0,0.0%,0.00
