ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,24.357,RAM,@,NOR,L 20-24,,,,,,,
2,1971,1971-09-26,2,24.364,RAM,,ATL,T 20-20,,,,,,,
3,1971,1971-10-03,3,25.006,RAM,,CHI,W 17-3,,,,,,,
4,1971,1971-10-10,4,25.013,RAM,@,SFO,W 20-13,,,,,,,
5,1971,1971-10-17,5,25.020,RAM,@,ATL,W 24-16,,,,,,,
6,1971,1971-10-24,6,25.027,RAM,,GNB,W 30-13,,,,,,,
7,1971,1971-10-31,7,25.034,RAM,,MIA,L 14-20,,,,,,,
8,1971,1971-11-08,8,25.042,RAM,@,BAL,L 17-24,,,,,,,
9,1971,1971-11-14,9,25.048,RAM,@,DET,W 21-13,,,,,,,
10,1971,1971-11-21,10,25.055,RAM,,SFO,W 17-6,,,,,,,
11,1971,1971-11-25,11,25.059,RAM,@,DAL,L 21-28,,,,,,,
12,1971,1971-12-05,12,25.069,RAM,,NOR,W 45-28,,,,,,,
13,1971,1971-12-13,13,25.077,RAM,,WAS,L 24-38,,,,,,,
14,1971,1971-12-19,14,25.083,RAM,@,PIT,W 23-14,,,,,,,
15,1972,1972-10-22,6,26.025,RAM,,CIN,W 15-12,,,,,,,
16,1972,1972-12-17,14,26.081,RAM,,DET,L 17-34,,,,,,,
17,1973,1973-09-16,1,26.354,RAM,@,KAN,W 23-13,,,,,,,
18,1973,1973-09-23,2,26.361,RAM,,ATL,W 31-0,,,,,,,
19,1973,1973-09-30,3,27.003,RAM,@,SFO,W 40-20,,,,,,,
20,1973,1973-10-07,4,27.010,RAM,@,HOU,W 31-26,,,,,,,
21,1973,1973-10-14,5,27.017,RAM,,DAL,W 37-31,,,,,,,
22,1973,1973-10-21,6,27.024,RAM,,GNB,W 24-7,,,,,,,
23,1973,1973-10-28,7,27.031,RAM,@,MIN,L 9-10,,,,,,,
24,1973,1973-11-04,8,27.038,RAM,@,ATL,L 13-15,,,,,,,
25,1973,1973-11-11,9,27.045,RAM,,NOR,W 29-7,,,,,,,
26,1973,1973-11-18,10,27.052,RAM,,SFO,W 31-13,,,,,,,
27,1973,1973-11-25,11,27.059,RAM,@,NOR,W 24-13,,,,,,,
28,1973,1973-12-02,12,27.066,RAM,@,CHI,W 26-0,,,,,,,
29,1973,1973-12-10,13,27.074,RAM,,NYG,W 40-6,,,,,,,
30,1973,1973-12-16,14,27.080,RAM,,CLE,W 30-17,,,,,,,
31,1974,1974-09-15,1,27.353,RAM,@,DEN,W 17-10,,,,,,,
32,1974,1974-09-22,2,27.360,RAM,,NOR,W 24-0,0,0,,0,1,0,0
33,1974,1974-09-29,3,28.002,RAM,@,NWE,L 14-20,,,,,,,
34,1974,1974-10-06,4,28.009,RAM,,DET,W 16-13,,,,,,,
35,1974,1974-10-13,5,28.016,RAM,@,GNB,L 6-17,,,,,,,
36,1974,1974-10-20,6,28.023,RAM,,SFO,W 37-14,,,,,,,
37,1974,1974-10-27,7,28.030,RAM,@,NYJ,W 20-13,,,,,,,
38,1974,1974-11-04,8,28.038,RAM,@,SFO,W 15-13,,,,,,,
39,1974,1974-11-10,9,28.044,RAM,,ATL,W 21-0,,,,,,,
40,1974,1974-11-17,10,28.051,RAM,@,NOR,L 7-20,,,,,,,
41,1974,1974-11-24,11,28.058,RAM,,MIN,W 20-17,0,0,,0,1,15,0
42,1974,1974-12-01,12,28.065,RAM,@,ATL,W 30-7,,,,,,,
43,1974,1974-12-09,13,28.073,RAM,,WAS,L 17-23,,,,,,,
44,1974,1974-12-15,14,28.079,RAM,,BUF,W 19-14,,,,,,,
45,1975,1975-09-21,1,28.359,RAM,@,DAL,L 7-18,,,,,,,
46,1975,1975-09-28,2,29.001,RAM,@,SFO,W 23-14,,,,,,,
47,1975,1975-10-05,3,29.008,RAM,,BAL,W 24-13,,,,,,,
48,1975,1975-10-12,4,29.015,RAM,@,SDG,W 13-10,,,,,,,
49,1975,1975-10-19,5,29.022,RAM,,ATL,W 22-7,,,,,,,
50,1975,1975-10-26,6,29.029,RAM,,NOR,W 38-14,,,,,,,
51,1975,1975-11-03,7,29.037,RAM,@,PHI,W 42-3,,,,,,,
52,1975,1975-11-09,8,29.043,RAM,,SFO,L 23-24,,,,,,,
53,1975,1975-11-16,9,29.050,RAM,@,ATL,W 16-7,,,,,,,
54,1975,1975-11-23,10,29.057,RAM,,CHI,W 38-10,,,,,,,
55,1975,1975-11-27,11,29.061,RAM,@,DET,W 20-0,,,,,,,
56,1975,1975-12-07,12,29.071,RAM,@,NOR,W 14-7,,,,,,,
57,1975,1975-12-14,13,29.078,RAM,,GNB,W 22-5,,,,,,,
58,1975,1975-12-20,14,29.084,RAM,,PIT,W 10-3,0,0,,0,1,4,0
59,1976,1976-09-12,1,29.351,SEA,,STL,L 24-30,,,,,,,
60,1976,1976-09-19,2,29.358,SEA,@,WAS,L 7-31,,,,,,,
61,1976,1976-09-26,3,29.365,SEA,,SFO,L 21-37,,,,,,,
62,1976,1976-10-03,4,30.006,SEA,,DAL,L 13-28,,,,,,,
63,1976,1976-10-10,5,30.013,SEA,@,GNB,L 20-27,,,,,,,
64,1976,1976-10-17,6,30.020,SEA,@,TAM,W 13-10,,,,,,,
65,1976,1976-10-24,7,30.027,SEA,,DET,L 14-41,,,,,,,
66,1976,1976-10-31,8,30.034,SEA,@,RAM,L 6-45,,,,,,,
67,1976,1976-11-21,11,30.055,SEA,,NOR,L 27-51,,,,,,,
68,1976,1976-12-05,13,30.069,SEA,,CHI,L 7-34,,,,,,,
69,1976,1976-12-12,14,30.076,SEA,@,PHI,L 10-27,,,,,,,
70,1977,1977-09-18,1,30.356,SEA,,BAL,L 14-29,,,,,,,
71,1977,1977-09-25,2,30.363,SEA,@,CIN,L 20-42,,,,,,,
72,1977,1977-10-02,3,31.005,SEA,,DEN,L 13-24,,,,,,,
73,1977,1977-10-09,4,31.012,SEA,@,NWE,L 0-31,,,,,,,
74,1977,1977-10-16,5,31.019,SEA,,TAM,W 30-23,,,,,,,
75,1977,1977-10-23,6,31.026,SEA,@,MIA,L 13-31,,,,,,,
76,1977,1977-10-30,7,31.033,SEA,,BUF,W 56-17,0,0,,0,2,3,0
77,1977,1977-11-06,8,31.040,SEA,@,OAK,L 7-44,,,,,,,
78,1977,1977-11-13,9,31.047,SEA,@,NYJ,W 17-0,,,,,,,
79,1977,1977-11-20,10,31.054,SEA,,HOU,L 10-22,,,,,,,
80,1977,1977-11-27,11,31.061,SEA,,SDG,L 28-30,,,,,,,
81,1977,1977-12-04,12,31.068,SEA,@,PIT,L 20-30,,,,,,,
82,1977,1977-12-11,13,31.075,SEA,@,KAN,W 34-31,0,0,,0,1,6,0
83,1977,1977-12-18,14,31.082,SEA,,CLE,W 20-19,,,,,,,
84,1978,1978-09-03,1,31.341,SEA,,SDG,L 20-24,,,,,,,
85,1978,1978-09-10,2,31.348,SEA,@,PIT,L 10-21,,,,,,,
86,1978,1978-09-24,4,31.362,SEA,,DET,W 28-16,,,,,,,
87,1978,1978-10-01,5,32.004,SEA,@,DEN,L 7-28,,,,,,,
88,1978,1978-10-15,7,32.018,SEA,@,GNB,L 28-45,,,,,,,
89,1978,1978-10-29,9,32.032,SEA,,DEN,L 17-20,,,,,,,
90,1978,1978-11-05,10,32.039,SEA,@,CHI,W 31-29,,,,,,,
91,1978,1978-11-12,11,32.046,SEA,,BAL,L 14-17,1,0,0.00,0,0,0,0
92,1978,1978-11-19,12,32.053,SEA,@,KAN,W 13-10,,,,,,,
93,1978,1978-11-26,13,32.060,SEA,@,OAK,W 17-16,,,,,,,
94,1978,1978-12-03,14,32.067,SEA,,CLE,W 47-24,,,,,,,
95,1978,1978-12-17,16,32.081,SEA,,KAN,W 23-19,,,,,,,
