ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1954,1954-10-17,4,26.249,CHI,,SFO,L 24-31,4,11,2.75,0,2,29,14.50,0
2,1954,1954-10-24,5,26.256,CHI,@,RAM,L 38-42,0,0,,0,1,6,6.00,0
3,1954,1954-11-07,7,26.270,CHI,,GNB,W 28-23,0,0,,0,2,21,10.50,0
4,1955,1955-09-25,1,27.227,CHI,@,BAL,L 17-23,2,0,0.00,0,1,3,3.00,0
