ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
38,1978,1978-11-05,10,24.088,KAN,,OAK,L 10-20,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
39,1978,1978-11-12,11,24.095,KAN,@,SDG,L 23-29,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
40,1978,1978-11-19,12,24.102,KAN,,SEA,L 10-13,4,78,19.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
41,1978,1978-11-26,13,24.109,KAN,,SDG,W 23-0,2,36,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
42,1978,1978-12-03,14,24.116,KAN,,BUF,W 14-10,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1978,1978-12-10,15,24.123,KAN,@,DEN,L 3-24,,,,,,,,,,,,,,,,,,,,,,,,,
44,1978,1978-12-17,16,24.130,KAN,@,SEA,L 19-23,1,40,40.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
45,1979,1979-09-02,1,25.024,KAN,,BAL,W 14-0,,,,,,,,,,,,,,,,,,,,,,,,,
46,1979,1979-09-09,2,25.031,KAN,,CLE,L 24-27,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
47,1979,1979-09-16,3,25.038,KAN,@,HOU,L 6-20,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
48,1979,1979-09-23,4,25.045,KAN,,OAK,W 35-7,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
49,1979,1979-09-30,5,25.052,KAN,@,SEA,W 24-6,,,,,,,,,,,,,,,,,,,,,,,,,
50,1979,1979-10-07,6,25.059,KAN,@,CIN,W 10-7,,,,,,,,,,,,,,,,,,,,,,,,,
51,1979,1979-10-14,7,25.066,KAN,,DEN,L 10-24,,,,,,,,,,,,,,,,,,,,,,,,,
52,1979,1979-10-21,8,25.073,KAN,,NYG,L 17-21,4,85,21.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
53,1979,1979-10-28,9,25.080,KAN,@,DEN,L 3-20,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
54,1979,1979-11-04,10,25.087,KAN,,SDG,L 14-20,2,44,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
55,1979,1979-11-11,11,25.094,KAN,,PIT,L 3-30,1,5,5.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
56,1979,1979-11-18,12,25.101,KAN,@,OAK,W 24-21,2,35,17.50,0,1,23,23.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
57,1979,1979-11-25,13,25.108,KAN,@,SDG,L 7-28,2,43,21.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1979,1979-12-02,14,25.115,KAN,,SEA,W 37-21,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
59,1979,1979-12-09,15,25.122,KAN,@,BAL,W 10-7,,,,,,,,,,,,,,,,,,,,,,,,,
60,1979,1979-12-16,16,25.129,KAN,@,TAM,L 0-3,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1980,1980-09-07,1,26.029,KAN,,OAK,L 14-27,3,83,27.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1980,1980-09-14,2,26.036,KAN,,SEA,L 16-17,4,25,6.25,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
63,1980,1980-09-21,3,26.043,KAN,@,CLE,L 13-20,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
64,1980,1980-09-28,4,26.050,KAN,,SDG,L 7-24,0,0,,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1980,1980-10-05,5,26.057,KAN,@,OAK,W 31-17,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
66,1980,1980-10-12,6,26.064,KAN,,HOU,W 21-20,2,51,25.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
67,1980,1980-10-19,7,26.071,KAN,@,DEN,W 23-17,6,103,17.17,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
68,1980,1980-10-26,8,26.078,KAN,,DET,W 20-17,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
69,1980,1980-11-02,9,26.085,KAN,,BAL,L 24-31,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
70,1980,1980-11-09,10,26.092,KAN,@,SEA,W 31-30,1,11,11.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
71,1980,1980-11-16,11,26.099,KAN,@,SDG,L 7-20,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
72,1980,1980-11-23,12,26.106,KAN,@,STL,W 21-13,7,117,16.71,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
73,1980,1980-11-30,13,26.113,KAN,,CIN,L 6-20,3,65,21.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
74,1980,1980-12-07,14,26.120,KAN,,DEN,W 31-14,2,21,10.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
75,1980,1980-12-14,15,26.127,KAN,@,PIT,L 16-21,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
76,1980,1980-12-21,16,26.134,KAN,@,BAL,W 38-28,9,176,19.56,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
77,1981,1981-09-06,1,27.028,KAN,@,PIT,W 37-33,4,89,22.25,1,1,4,4.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
78,1981,1981-09-13,2,27.035,KAN,,TAM,W 19-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
79,1981,1981-09-20,3,27.042,KAN,,SDG,L 31-42,5,53,10.60,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
80,1981,1981-09-27,4,27.049,KAN,@,SEA,W 20-14,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
81,1981,1981-10-04,5,27.056,KAN,@,NWE,L 17-33,2,22,11.00,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
82,1981,1981-10-11,6,27.063,KAN,,OAK,W 27-0,6,110,18.33,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
83,1981,1981-10-18,7,27.070,KAN,,DEN,W 28-14,3,80,26.67,1,1,34,34.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
84,1981,1981-10-25,8,27.077,KAN,@,OAK,W 28-17,5,85,17.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
85,1981,1981-11-01,9,27.084,KAN,@,SDG,L 20-22,2,44,22.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
86,1981,1981-11-08,10,27.091,KAN,,CHI,L 13-16,4,48,12.00,1,1,31,31.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
87,1981,1981-11-15,11,27.098,KAN,,HOU,W 23-10,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
88,1981,1981-11-22,12,27.105,KAN,,SEA,W 40-13,4,51,12.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
89,1982,1982-09-12,1,28.034,KAN,@,BUF,L 9-14,5,69,13.80,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
90,1982,1982-09-19,2,28.041,KAN,,SDG,W 19-12,4,63,15.75,0,1,7,7.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
91,1982,1982-11-21,3,28.104,KAN,@,NOR,L 17-27,3,68,22.67,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
92,1982,1982-11-28,4,28.111,KAN,@,RAM,L 14-20,6,71,11.83,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
93,1982,1982-12-05,5,28.118,KAN,@,PIT,L 14-35,5,98,19.60,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
94,1982,1982-12-12,6,28.125,KAN,,RAI,L 16-21,5,61,12.20,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
95,1982,1982-12-19,7,28.132,KAN,@,DEN,W 37-16,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
96,1982,1982-12-26,8,28.139,KAN,,SFO,L 13-26,3,28,9.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
97,1982,1983-01-02,9,28.146,KAN,,NYJ,W 37-13,6,61,10.17,2,2,18,9.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,2,12
98,1983,1983-09-04,1,29.026,KAN,,SEA,W 17-13,5,59,11.80,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
99,1983,1983-09-12,2,29.034,KAN,,SDG,L 14-17,1,48,48.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
100,1983,1983-09-18,3,29.040,KAN,@,WAS,L 12-27,1,52,52.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
101,1983,1983-09-25,4,29.047,KAN,@,MIA,L 6-14,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
102,1983,1983-10-02,5,29.054,KAN,,STL,W 38-14,4,38,9.50,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
103,1983,1983-10-09,6,29.061,KAN,@,RAI,L 20-21,4,43,10.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
104,1983,1983-10-16,7,29.068,KAN,,NYG,W 38-17,7,131,18.71,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
105,1983,1983-10-23,8,29.075,KAN,@,HOU,W 13-10,5,83,16.60,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
106,1983,1983-10-30,9,29.082,KAN,@,DEN,L 24-27,6,96,16.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
107,1983,1983-11-06,10,29.089,KAN,,RAI,L 20-28,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
108,1983,1983-11-20,12,29.103,KAN,@,DAL,L 21-41,8,115,14.38,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
109,1983,1983-11-27,13,29.110,KAN,@,SEA,L 48-51,5,59,11.80,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
110,1983,1983-12-04,14,29.117,KAN,,BUF,L 9-14,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
111,1984,1984-09-02,1,30.024,KAN,@,PIT,W 37-27,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
112,1984,1984-09-09,2,30.031,KAN,@,CIN,W 27-22,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
113,1984,1984-09-16,3,30.038,KAN,,RAI,L 20-22,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
114,1984,1984-09-23,4,30.045,KAN,@,DEN,L 0-21,8,148,18.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
115,1984,1984-09-30,5,30.052,KAN,,CLE,W 10-6,4,63,15.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
116,1984,1984-10-07,6,30.059,KAN,,NYJ,L 16-17,0,0,,0,,,,,,,,,,,,,,,,,,,,,
117,1984,1984-10-14,7,30.066,KAN,,SDG,W 31-13,5,64,12.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
118,1984,1984-10-21,8,30.073,KAN,@,NYJ,L 7-28,2,33,16.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
119,1984,1984-10-28,9,30.080,KAN,,TAM,W 24-20,4,43,10.75,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
120,1984,1984-11-04,10,30.087,KAN,@,SEA,L 0-45,4,39,9.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
121,1984,1984-11-11,11,30.094,KAN,,HOU,L 16-17,6,79,13.17,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
122,1984,1984-11-18,12,30.101,KAN,@,RAI,L 7-17,4,35,8.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
123,1984,1984-11-25,13,30.108,KAN,@,NYG,L 27-28,5,59,11.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
124,1984,1984-12-02,14,30.115,KAN,,DEN,W 16-13,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
125,1984,1984-12-09,15,30.122,KAN,,SEA,W 34-7,8,166,20.75,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
126,1984,1984-12-16,16,30.129,KAN,@,SDG,W 42-21,6,84,14.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
127,1985,1985-09-08,1,31.030,KAN,@,NOR,W 47-27,2,54,27.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
128,1985,1985-09-12,2,31.034,KAN,,RAI,W 36-20,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
129,1985,1985-09-22,3,31.044,KAN,@,MIA,L 0-31,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
130,1985,1985-09-29,4,31.051,KAN,,SEA,W 28-7,4,56,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
131,1985,1985-10-06,5,31.058,KAN,@,RAI,L 10-19,4,90,22.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
132,1985,1985-10-13,6,31.065,KAN,@,SDG,L 20-31,6,80,13.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
133,1985,1985-10-20,7,31.072,KAN,,RAM,L 0-16,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
134,1985,1985-10-27,8,31.079,KAN,,DEN,L 10-30,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
135,1985,1985-11-03,9,31.086,KAN,@,HOU,L 20-23,1,34,34.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
136,1985,1985-12-14,15,31.127,KAN,@,DEN,L 13-14,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
137,1985,1985-12-22,16,31.135,KAN,,SDG,W 38-34,0,0,,0,,,,,,,,,,,,,,,,,,,,,
138,1986,1986-09-07,1,32.029,KAN,,CIN,W 24-14,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
139,1986,1986-09-14,2,32.036,KAN,@,SEA,L 17-23,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
140,1986,1986-09-21,3,32.043,KAN,,HOU,W 27-13,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
141,1986,1986-09-28,4,32.050,KAN,@,BUF,W 20-17,1,6,6.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
142,1986,1986-10-05,5,32.057,KAN,,RAI,L 17-24,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
143,1986,1986-10-12,6,32.064,KAN,@,CLE,L 7-20,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
144,1986,1986-10-19,7,32.071,KAN,,SDG,W 42-41,2,51,25.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
145,1986,1986-10-26,8,32.078,KAN,,TAM,W 27-20,5,91,18.20,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
146,1986,1986-11-02,9,32.085,KAN,@,SDG,W 24-23,7,90,12.86,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
147,1986,1986-11-09,10,32.092,KAN,,SEA,W 27-7,4,52,13.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
148,1986,1986-11-16,11,32.099,KAN,@,DEN,L 17-38,4,54,13.50,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
149,1986,1986-11-23,12,32.106,KAN,@,STL,L 14-23,6,83,13.83,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
150,1986,1986-11-30,13,32.113,KAN,,BUF,L 14-17,4,86,21.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
151,1986,1986-12-07,14,32.120,KAN,,DEN,W 37-10,5,33,6.60,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
152,1986,1986-12-14,15,32.127,KAN,@,RAI,W 20-17,4,49,12.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
153,1986,1986-12-21,16,32.134,KAN,@,PIT,W 24-19,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
154,1987,1987-09-13,1,33.035,KAN,,SDG,W 20-13,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
155,1987,1987-09-20,2,33.042,KAN,@,SEA,L 14-43,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
156,1987,1987-10-25,6,33.077,KAN,@,SDG,L 21-42,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
157,1987,1987-11-01,7,33.084,KAN,@,CHI,L 28-31,0,0,,0,,,,,,,,,,,,,,,,,,,,,
158,1987,1987-11-08,8,33.091,KAN,,PIT,L 16-17,0,0,,0,,,,,,,,,,,,,,,,,,,,,
159,1987,1987-11-15,9,33.098,KAN,,NYJ,L 9-16,0,0,,0,,,,,,,,,,,,,,,,,,,,,
160,1987,1987-11-22,10,33.105,KAN,,GNB,L 3-23,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
161,1987,1987-11-26,11,33.109,KAN,@,DET,W 27-20,0,0,,0,,,,,,,,,,,,,,,,,,,,,
162,1987,1987-12-06,12,33.119,KAN,@,CIN,L 27-30,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
163,1987,1987-12-13,13,33.126,KAN,,RAI,W 16-10,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
164,1987,1987-12-19,14,33.132,KAN,@,DEN,L 17-20,0,0,,0,,,,,,,,,,,,,,,,,,,,,
165,1987,1987-12-27,15,33.140,KAN,,SEA,W 41-20,2,33,16.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
