ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1977,1977-12-04,12,23.242,HOU,,DEN,L 14-24,,,,,,
2,1977,1977-12-11,13,23.249,HOU,@,CLE,W 19-15,,,,,,
3,1977,1977-12-18,14,23.256,HOU,,CIN,W 21-16,,,,,,
4,1978,1978-09-03,1,24.150,HOU,@,ATL,L 14-20,,,,,,
5,1978,1978-09-10,2,24.157,HOU,@,KAN,W 20-17,,,,,,
6,1978,1978-09-17,3,24.164,HOU,,SFO,W 20-19,,,,,,
7,1978,1978-09-24,4,24.171,HOU,,RAM,L 6-10,,,,,,
8,1978,1978-10-01,5,24.178,HOU,@,CLE,W 16-13,,,,,,
9,1978,1978-10-08,6,24.185,HOU,@,OAK,L 17-21,,,,,,
10,1978,1978-10-15,7,24.192,HOU,,BUF,W 17-10,,,,,,
11,1978,1978-10-23,8,24.200,HOU,@,PIT,W 24-17,0,0,0.0,1,6,0
12,1978,1978-10-29,9,24.206,HOU,@,CIN,L 13-28,,,,,,
13,1978,1978-11-05,10,24.213,HOU,,CLE,W 14-10,,,,,,
14,1978,1978-11-12,11,24.220,HOU,@,NWE,W 26-23,,,,,,
15,1978,1978-11-20,12,24.228,HOU,,MIA,W 35-30,,,,,,
16,1978,1978-11-26,13,24.234,HOU,,CIN,W 17-10,,,,,,
17,1978,1978-12-03,14,24.241,HOU,,PIT,L 3-13,,,,,,
18,1978,1978-12-10,15,24.248,HOU,@,NOR,W 17-12,,,,,,
19,1978,1978-12-17,16,24.255,HOU,,SDG,L 24-45,,,,,,
20,1979,1979-10-15,7,25.192,MIN,@,NYJ,L 7-14,,,,,,
21,1979,1979-10-21,8,25.198,MIN,,CHI,W 30-27,0,0,0.0,1,15,0
22,1979,1979-10-28,9,25.205,MIN,,TAM,L 10-12,,,,,,
23,1979,1979-11-04,10,25.212,MIN,@,STL,L 7-37,,,,,,
24,1979,1979-11-11,11,25.219,MIN,@,GNB,L 7-19,,,,,,
25,1979,1979-11-18,12,25.226,MIN,,DET,W 14-7,,,,,,
26,1979,1979-11-25,13,25.233,MIN,@,TAM,W 23-22,,,,,,
27,1979,1979-12-02,14,25.240,MIN,@,RAM,L 21-27,,,,,,
28,1979,1979-12-09,15,25.247,MIN,,BUF,W 10-3,,,,,,
29,1979,1979-12-16,16,25.254,MIN,@,NWE,L 23-27,0,0,0.0,1,10,0
30,1980,1980-09-07,1,26.154,MIN,,ATL,W 24-23,,,,,,
31,1980,1980-09-14,2,26.161,MIN,,PHI,L 7-42,,,,,,
32,1980,1980-09-21,3,26.168,MIN,@,CHI,W 34-14,,,,,,
33,1980,1980-09-28,4,26.175,MIN,@,DET,L 7-27,,,,,,
34,1980,1980-10-05,5,26.182,MIN,,PIT,L 17-23,0,0,0.0,1,20,0
35,1980,1980-10-12,6,26.189,MIN,,CHI,W 13-7,,,,,,
36,1980,1980-10-19,7,26.196,MIN,@,CIN,L 0-14,,,,,,
37,1980,1980-10-26,8,26.203,MIN,@,GNB,L 3-16,0,0,0.0,1,0,0
38,1980,1980-11-02,9,26.210,MIN,@,WAS,W 39-14,,,,,,
39,1980,1980-11-09,10,26.217,MIN,,DET,W 34-0,1,6,0.0,1,67,1
40,1980,1980-11-16,11,26.224,MIN,,TAM,W 38-30,,,,,,
41,1980,1980-11-23,12,26.231,MIN,,GNB,L 13-25,,,,,,
