ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1969,1969-09-14,1,22.339,DEN,,BOS,W 35-7,0,0,,0,1,22,22.00,0,0,0,1,35,0
2,1969,1969-09-21,2,22.346,DEN,,NYJ,W 21-19,2,64,32.00,0,2,6,3.00,0,0,0,0,0,0
3,1969,1969-09-28,3,22.353,DEN,@,BUF,L 28-41,4,86,21.50,0,2,20,10.00,0,0,0,0,0,0
4,1969,1969-10-05,4,22.360,DEN,,KAN,L 13-26,1,32,32.00,0,4,91,22.75,0,0,0,0,0,0
5,1969,1969-10-12,5,23.002,DEN,,OAK,L 14-24,0,0,,0,3,15,5.00,0,0,0,0,0,0
6,1969,1969-10-19,6,23.009,DEN,@,CIN,W 30-23,0,0,,0,2,21,10.50,0,0,0,0,0,0
7,1969,1969-10-26,7,23.016,DEN,@,HOU,L 21-24,1,36,36.00,0,1,-2,-2.00,0,0,0,0,0,0
8,1969,1969-11-02,8,23.023,DEN,,SDG,W 13-0,0,0,,0,1,14,14.00,0,0,0,0,0,0
9,1969,1969-11-09,9,23.030,DEN,@,OAK,L 10-41,1,17,17.00,0,0,0,,0,0,0,0,0,0
10,1969,1969-11-16,10,23.037,DEN,,HOU,T 20-20,1,13,13.00,0,1,34,34.00,0,1,6,1,57,1
11,1969,1969-11-23,11,23.044,DEN,@,SDG,L 24-45,2,50,25.00,0,1,9,9.00,0,0,0,1,0,0
12,1969,1969-11-27,12,23.048,DEN,@,KAN,L 17-31,2,102,51.00,0,3,21,7.00,0,0,0,0,0,0
13,1969,1969-12-07,13,23.058,DEN,@,MIA,L 24-27,2,43,21.50,0,3,17,5.67,0,0,0,0,0,0
14,1969,1969-12-14,14,23.065,DEN,,CIN,W 27-16,2,70,35.00,0,1,20,20.00,0,0,0,0,0,0
15,1970,1970-09-20,1,23.345,DEN,@,BUF,W 25-10,1,10,10.00,0,4,83,20.75,0,0,0,0,0,0
16,1970,1970-09-27,2,23.352,DEN,,PIT,W 16-13,1,20,20.00,0,1,6,6.00,0,0,0,0,0,0
17,1970,1970-10-04,3,23.359,DEN,,KAN,W 26-13,0,0,,0,3,37,12.33,0,0,0,1,32,0
18,1970,1970-10-11,4,24.001,DEN,@,OAK,L 23-35,4,98,24.50,0,4,17,4.25,0,0,0,1,33,0
19,1970,1970-10-18,5,24.008,DEN,,ATL,W 24-10,1,24,24.00,0,0,0,,0,0,0,0,0,0
20,1970,1970-10-25,6,24.015,DEN,@,SFO,L 14-19,,,,,,,,,,,,,
21,1970,1970-11-01,7,24.022,DEN,,WAS,L 3-19,1,27,27.00,0,4,49,12.25,0,0,0,0,0,0
22,1970,1970-11-08,8,24.029,DEN,@,SDG,L 21-24,1,9,9.00,0,6,36,6.00,0,0,0,0,0,0
23,1970,1970-11-15,9,24.036,DEN,,OAK,L 19-24,0,0,,0,1,5,5.00,0,0,0,0,0,0
24,1971,1971-09-19,1,24.344,DEN,,MIA,T 10-10,0,0,,0,1,7,7.00,0,0,0,0,0,0
25,1971,1971-09-26,2,24.351,DEN,@,GNB,L 13-34,0,0,,0,1,7,7.00,0,0,0,0,0,0
26,1971,1971-10-03,3,24.358,DEN,,KAN,L 3-16,0,0,,0,4,9,2.25,0,0,0,0,0,0
27,1971,1971-10-10,4,25.000,DEN,,OAK,L 16-27,0,0,,0,2,9,4.50,0,0,0,0,0,0
28,1971,1971-10-17,5,25.007,DEN,,SDG,W 20-16,0,0,,0,1,3,3.00,0,0,0,0,0,0
29,1971,1971-10-24,6,25.014,DEN,@,CLE,W 27-0,0,0,,0,6,57,9.50,0,0,0,1,0,0
30,1971,1971-10-31,7,25.021,DEN,@,PHI,L 16-17,0,0,,0,5,70,14.00,0,0,0,1,0,0
31,1971,1971-11-07,8,25.028,DEN,,DET,L 20-24,0,0,,0,1,11,11.00,0,0,0,1,41,0
32,1971,1971-11-14,9,25.035,DEN,,CIN,L 10-24,0,0,,0,3,55,18.33,0,0,0,0,0,0
33,1971,1971-11-21,10,25.042,DEN,@,KAN,L 10-28,3,55,18.33,0,1,6,6.00,0,0,0,1,0,0
34,1971,1971-11-28,11,25.049,DEN,@,PIT,W 22-10,2,50,25.00,0,1,14,14.00,0,0,0,1,42,0
35,1971,1971-12-05,12,25.056,DEN,,CHI,W 6-3,0,0,,0,2,16,8.00,0,0,0,0,0,0
36,1971,1971-12-12,13,25.063,DEN,@,SDG,L 17-45,,,,,,,,,,,,,
37,1971,1971-12-19,14,25.070,DEN,@,OAK,L 13-21,0,0,,0,1,10,10.00,0,0,0,0,0,0
38,1972,1972-10-29,7,26.019,DEN,,CLE,L 20-27,,,,,,,,,,,,,
39,1972,1972-11-05,8,26.026,DEN,@,NYG,L 17-29,,,,,,,,,,,,,
40,1972,1972-11-12,9,26.033,DEN,@,RAM,W 16-10,,,,,,,,,,,,,
41,1972,1972-11-19,10,26.040,DEN,,OAK,L 20-37,,,,,,,,,,,,,
42,1972,1972-11-26,11,26.047,DEN,@,ATL,L 20-23,,,,,,,,,,,,,
43,1972,1972-12-03,12,26.054,DEN,@,KAN,L 21-24,0,0,,0,1,-2,-2.00,0,0,0,0,0,0
44,1972,1972-12-10,13,26.061,DEN,,SDG,W 38-13,0,0,,0,0,0,,0,0,0,1,4,0
45,1972,1972-12-17,14,26.068,DEN,,NWE,W 45-21,0,0,,0,3,84,28.00,0,0,0,0,0,0
46,1973,1973-09-16,1,26.341,DEN,,CIN,W 28-10,0,0,,0,1,9,9.00,0,0,0,1,37,0
