ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2007,2007-10-07,5,23.235,GNB,,CHI,L 20-27,,,,
2,2007,2007-10-14,6,23.242,GNB,,WAS,W 17-14,,,,
3,2007,2007-11-29,12,23.288,GNB,@,DAL,L 27-37,,,,
4,2007,2007-12-09,13,23.298,GNB,,OAK,W 38-7,,,,
5,2007,2007-12-16,14,23.305,GNB,@,STL,W 33-14,,,,
6,2007,2007-12-23,15,23.312,GNB,@,CHI,L 7-35,*,,,
7,2007,2007-12-30,16,23.319,GNB,,DET,W 34-13,*,,,
8,2008,2008-11-02,8,24.262,GNB,@,TEN,L 16-19,,0.0,2,1
9,2008,2008-11-09,9,24.269,GNB,@,MIN,L 27-28,,0.0,2,1
10,2008,2008-11-16,10,24.276,GNB,,CHI,W 37-3,,0.0,1,0
11,2008,2008-11-24,11,24.284,GNB,@,NOR,L 29-51,,0.0,2,2
12,2008,2008-11-30,12,24.290,GNB,,CAR,L 31-35,,,,
13,2008,2008-12-07,13,24.297,GNB,,HOU,L 21-24,,,,
14,2010,2010-09-12,1,26.210,GNB,@,PHI,W 27-20,,,,
